Season,Facility ID,Latitude,Longitude,Street1,Street2,City,State,Postal Code,Country,Facility Name,URL,Phone,Contact,Begin Date,End Date,Begin Time,End Time,Begin DateTime,End DateTime,Recurrence Days,Hours,Eligibility,Cost,Notes,Record ID,Location,Boundaries - ZIP Codes,Community Areas,Zip Codes,Census Tracts,Wards
2015-2016,139,41.9547148,-87.7476248,4040 N CICERO AVE,,CHICAGO,IL,60641,United States of America,Walgreens,http://www.Walgreens.com,773-283-5321,Pharmacy,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 8:00 AM-10:00 PM, Sun: 8:00 AM-10:00 PM",,Call for details.,,2015-2016_139,"(41.9547148, -87.7476248)",21,15,22618,259,50
2015-2016,104,41.8395415,-87.6467929,3000 S HALSTED ST,,CHICAGO,IL,60608,United States of America,Walgreens,http://www.Walgreens.com,312-225-537,Pharmacy,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2015-2016_104,"(41.8395415, -87.6467929)",43,58,14920,59,48
2015-2016,105,41.7952673,-87.6290395,5401 S WENTWORTH AVE,,CHICAGO,IL,60609,United States of America,Walgreens,http://www.Walgreens.com,773-268-5664,Pharmacy,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2015-2016_105,"(41.7952673, -87.6290395)",37,3,14924,224,9
2015-2016,112,41.792457,-87.8011242,7150 W ARCHER AVE,,CHICAGO,IL,60638,United States of America,Walgreens,http://www.Walgreens.com,773-229-1447,Pharmacy,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2015-2016_112,"(41.792457, -87.8011242)",7,53,22268,588,6
2015-2016,236,41.93745,-87.64407,3033 NORTH BROADWAY STREET,,CHICAGO,IL,60657,United States of America,CVS/pharmacy,http://www.cvs.com,773-883-6141,,09/01/2014,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2015-2016_236,"(41.93745, -87.64407)",22,57,4449,683,25
2015-2016,176,41.9750638,-87.8064809,7155 W FOSTER AVE,,CHICAGO,IL,60656,United States of America,Walgreens,http://www.Walgreens.com,773-631-3927,Pharmacy,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2015-2016_176,"(41.9750638, -87.8064809)",31,36,4448,700,29
2015-2016,323,41.9613978,-87.654593,4355 North Sheridan,,Chicago,IL,60613,United States of America,Jewel-Osco 3455,http://www.jeweloscopharmacies.com,773-525-4766,,08/12/2014,03/01/2016,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon-Fri: 8:00 AM-9:00 PM, Sat-Sun: 9:00 AM-5:00 PM",,Call for details.,,2015-2016_323,"(41.9613978, -87.654593)",53,31,21186,577,39
2015-2016,68,41.883911,-87.632012,121 N. LaSalle St.,,Chicago,IL,60602,United States of America,City Hall - 2nd Floor Lobby,,312-746-6129,Rosemarie Lake,12/09/2015,12/09/2015,9:00:00,14:00:00,12/09/2015 09:00:00 AM,12/09/2015 02:00:00 PM,Wednesday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2015-2016_68,"(41.883911, -87.632012)",41,38,14310,92,36
2015-2016,16,41.931,-87.7991576,6934 W. Diversey Ave.,,Chicago,IL,60707,United States of America,36th Ward Office,,773-745-4636,Magdalena Fudalewicz,10/07/2015,10/07/2015,10:00:00,14:00:00,10/07/2015 10:00:00 AM,10/07/2015 02:00:00 PM,Wednesday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2015-2016_16,"(41.931, -87.7991576)",52,18,4454,397,44
2015-2016,19,41.883911,-87.632012,121 N. LaSalle St.,,Chicago,IL,60602,United States of America,City Hall - 2nd Floor Lobby,,312-746-6129,Rosemarie Lake,10/09/2015,10/09/2015,9:00:00,14:00:00,10/09/2015 09:00:00 AM,10/09/2015 02:00:00 PM,Friday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2015-2016_19,"(41.883911, -87.632012)",41,38,14310,92,36
2015-2016,116,41.779091,-87.615988,6330 S KING DR,,CHICAGO,IL,60637,United States of America,Walgreens,http://www.Walgreens.com,773-324-8500,Pharmacy,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2015-2016_116,"(41.779091, -87.615988)",60,67,22260,122,4
2015-2016,246,41.91812,-87.63917,401 WEST ARMITAGE AVENUE,,CHICAGO,IL,60614,United States of America,CVS/pharmacy,http://www.cvs.com,312-337-3035,,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2015-2016_246,"(41.91812, -87.63917)",16,68,21190,208,34
2015-2016,313,41.974543,-87.8113469,7342 Foster Ave,,Chicago,IL,60656,United States of America,Jewel-Osco 3296,http://www.jeweloscopharmacies.com,773-775-3777,,08/12/2014,03/01/2016,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon-Fri: 8:00 AM-9:00 PM, Sat-Sun: 9:00 AM-5:00 PM",,Call for details.,,2015-2016_313,"(41.974543, -87.8113469)",31,36,4448,735,29
2015-2016,150,41.737099,-87.605299,8628 S COTTAGE GROVE AVE,,CHICAGO,IL,60619,United States of America,Walgreens,http://www.Walgreens.com,773-651-8500,Pharmacy,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,Call for details.,,2015-2016_150,"(41.737099, -87.605299)",61,40,21546,140,32
2015-2016,8,41.7378276,-87.6048752,8539 S. Cottage Grove Ave.,,Chicago,IL,60619,United States of America,8th Ward Office,,773-874-3300,Linda Bryant,10/01/2015,10/01/2015,11:00:00,15:00:00,10/01/2015 11:00:00 AM,10/01/2015 03:00:00 PM,Thursday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2015-2016_8,"(41.7378276, -87.6048752)",61,40,21546,140,32
2015-2016,168,41.990222,-87.706587,3019 W PETERSON AVE,,CHICAGO,IL,60659,United States of America,Walgreens,http://www.Walgreens.com,773-728-6254,Pharmacy,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,Call for details.,,2015-2016_168,"(41.990222, -87.706587)",50,20,4450,65,24
2015-2016,297,41.87979,-87.62729,137 SOUTH STATE STREET,,CHICAGO,IL,60603,United States of America,MinuteClinic Inside CVS/pharmacy Store # 08699,http://www.cvs.com/minuteclinic,866-389-2727,,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-7:00 PM, Tue: 8:00 AM-7:00 PM, Wed: 8:00 AM-7:00 PM, Thu: 8:00 AM-7:00 PM, Fri: 8:00 AM-7:00 PM, Sat: 9:00 AM-5:30 PM, Sun: 9:00 AM-4:30 PM",,Call for details.,MinuteClinic vaccinates children 18 months or older in most states.,2015-2016_297,"(41.87979, -87.62729)",34,38,14311,367,36
2015-2016,78,41.786099,-87.723199,4000 W 59TH ST,,CHICAGO,IL,60629,United States of America,Walgreens,http://www.Walgreens.com,773-581-2345,Pharmacy,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2015-2016_78,"(41.786099, -87.723199)",58,60,21867,773,15
2015-2016,26,41.8995441,-87.6818,1003 N Leavitt St.,,Chicago,IL,60622,United States of America,2nd Ward-Columbus Elementary School,,312-643-2299,Lisa Ryan,10/17/2015,10/17/2015,9:00:00,14:00:00,10/17/2015 09:00:00 AM,10/17/2015 02:00:00 PM,Saturday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2015-2016_26,"(41.8995441, -87.6818)",4,25,21560,476,11
2015-2016,218,41.9411842,-87.6489247,3245 N HALSTED ST,,CHICAGO,IL,60657,United States of America,Walgreens,http://www.Walgreens.com,773-248-3160,Pharmacy,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-5:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2015-2016_218,"(41.9411842, -87.6489247)",22,57,4449,730,25
2015-2016,221,41.91258,-87.65345,1714 NORTH SHEFFIELD AVENUE,,CHICAGO,IL,60614,United States of America,CVS/pharmacy,http://www.cvs.com,312-640-5161,,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",Open 24 Hours,,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2015-2016_221,"(41.91258, -87.65345)",16,68,21190,168,11
2015-2016,275,41.93285,-87.68753,2815 NORTH WESTERN AVENUE,,CHICAGO,IL,60618,United States of America,CVS/pharmacy,http://www.cvs.com,773-486-4102,,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2015-2016_275,"(41.93285, -87.68753)",39,23,21538,240,40
2015-2016,96,41.886999,-87.624699,300 N MICHIGAN AVE,,CHICAGO,IL,60601,United States of America,Walgreens,http://www.Walgreens.com,312-558-9079,Pharmacy,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-6:00 PM, Sat: Closed, Sun: Closed",,Call for details.,,2015-2016_96,"(41.886999, -87.624699)",42,38,14309,580,36
2015-2016,234,41.94106,-87.72754,3311 NORTH PULASKI ROAD,,CHICAGO,IL,60641,United States of America,CVS/pharmacy,http://www.cvs.com,773-685-5260,,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2015-2016_234,"(41.94106, -87.72754)",21,16,22618,329,21
2015-2016,137,41.959959,-87.766729,4343 N CENTRAL AVE,,CHICAGO,IL,60634,United States of America,Walgreens,http://www.Walgreens.com,773-427-9456,Pharmacy,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: Midnight - Mindnight, Sat: Midnight - Mindnight, Sun: Midnight - Mindnight",,Call for details.,,2015-2016_137,"(41.959959, -87.766729)",21,15,22254,260,19
2015-2016,255,41.77719,-87.7223,6315 SOUTH PULASKI ROAD,,CHICAGO,IL,60629,United States of America,CVS/pharmacy,http://www.cvs.com,773-284-7070,,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2015-2016_255,"(41.77719, -87.7223)",58,63,21867,238,15
2015-2016,172,41.706222,-87.681407,2345 W 103RD ST,,CHICAGO,IL,60643,United States of America,Walgreens,http://www.Walgreens.com,773-429-767,Pharmacy,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 10:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2015-2016_172,"(41.706222, -87.681407)",13,71,22212,609,42
2015-2016,245,41.79587,-87.68446,5360 SOUTH WESTERN AVENUE,,CHICAGO,IL,60609,United States of America,CVS/pharmacy,http://www.cvs.com,773-471-3160,,09/01/2014,09/01/2020,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2015-2016_245,"(41.79587, -87.68446)",56,61,14924,778,3
2015-2016,237,41.99383,-87.6608,6150 NORTH BROADWAY,,CHICAGO,IL,60660,United States of America,CVS/pharmacy,http://www.cvs.com,773-274-9337,,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2015-2016_237,"(41.99383, -87.6608)",14,76,4451,536,16
2015-2016,310,41.9530124,-87.7875707,6426 West Irving Park Rd,,Chicago,IL,60634,United States of America,Jewel-Osco 3224,http://www.jeweloscopharmacies.com,773-725-2900,,08/12/2014,03/01/2016,,,,,"Monday, Tuesday, Wednesday, Thursday, Friday, Saturday, Sunday","Mon-Fri: 8:00 AM-9:00 PM, Sat-Sun: 9:00 AM-5:00 PM",,Call for details.,,2015-2016_310,"(41.9530124, -87.7875707)",52,17,22254,442,19
2015-2016,29,41.9202462,-87.7611,2148 N. Long Ave.,,Chicago,IL,60639,United States of America,Prosser Career Academy H.S,,,Brian Bragg,10/18/2015,10/18/2015,9:00:00,12:30:00,10/18/2015 09:00:00 AM,10/18/2015 12:30:00 PM,Sunday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2015-2016_29,"(41.9202462, -87.7611)",2,19,22615,307,44
2015-2016,230,41.90362,-87.63113,1165 NORTH CLARK STREET,,CHICAGO,IL,60610,United States of America,CVS/pharmacy,http://www.cvs.com,312-280-8140,,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-6:00 PM, Sun: 9:00 AM-6:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2015-2016_230,"(41.90362, -87.63113)",54,37,14926,310,11
2015-2016,301,41.9482,-87.66363,3637 NORTH SOUTHPORT AVENUE,,CHICAGO,IL,60613,United States of America,MinuteClinic Inside CVS/pharmacy Store # 08753,http://www.cvs.com/minuteclinic,866-389-2727,,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:30 AM-7:30 PM, Tue: 8:30 AM-7:30 PM, Wed: 8:30 AM-7:30 PM, Thu: 8:30 AM-7:30 PM, Fri: 8:30 AM-7:30 PM, Sat: 9:00 AM-530 PM, Sun: 9:00 AM-4:30 PM",,Call for details.,MinuteClinic vaccinates children 18 months or older in most states.,2015-2016_301,"(41.9482, -87.66363)",53,57,21186,728,25
2015-2016,277,41.96739,-87.7599,4777 NORTH MILWAUKEE AVENUE,,CHICAGO,IL,60630,United States of America,CVS/pharmacy,http://www.cvs.com,773-205-3270,,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-9:00 PM, Tue: 8:00 AM-9:00 PM, Wed: 8:00 AM-9:00 PM, Thu: 8:00 AM-9:00 PM, Fri: 8:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2015-2016_277,"(41.96739, -87.7599)",48,15,21869,260,50
2015-2016,75,41.9387724,-87.7686351,5650 W BELMONT AVE,,CHICAGO,IL,60634,United States of America,Walgreens,http://www.Walgreens.com,773-777-4611,Pharmacy,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 9:00 AM-9:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-6:00 PM",,Call for details.,,2015-2016_75,"(41.9387724, -87.7686351)",52,15,22254,342,21
2015-2016,175,41.691725,-87.700985,3220 W 111TH ST,,CHICAGO,IL,60655,United States of America,Walgreens,http://www.Walgreens.com,773-239-2808,Pharmacy,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2015-2016_175,"(41.691725, -87.700985)",33,73,4447,369,42
2015-2016,10,41.8558347,-87.6659,1919 S. Ashland Ave.,,Chicago,IL,60608,United States of America,St. Pius V Parish,,312-226-6161,Liz Leon,10/04/2015,10/04/2015,10:00:00,14:00:00,10/04/2015 10:00:00 AM,10/04/2015 02:00:00 PM,Sunday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2015-2016_10,"(41.8558347, -87.6659)",43,33,14920,270,26
2015-2016,14,41.7662,-87.5687,2325 E. 71st St.,,Chicago,IL,60649,United States of America,5th Ward Office,,773-324-5555,Kimberly A. Webb,10/06/2015,10/06/2015,11:00:00,15:00:00,10/06/2015 11:00:00 AM,10/06/2015 03:00:00 PM,Tuesday,,,"No cost to individual. If insured, insurance will be billed.",Free to individual. Insurance will be billed.,2015-2016_14,"(41.7662, -87.5687)",24,39,22538,453,33
2015-2016,261,41.90945,-87.73597,1550 NORTH KOSTNER AVENUE,,CHICAGO,IL,60639,United States of America,CVS/pharmacy,http://www.cvs.com,773-489-7484,,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon: 8:00 AM-10:00 PM, Tue: 8:00 AM-10:00 PM, Wed: 8:00 AM-10:00 PM, Thu: 8:00 AM-10:00 PM, Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,Minimum Age Requirement for Flu Shot: 10.,2015-2016_261,"(41.90945, -87.73597)",5,24,22615,286,49
2015-2016,163,41.7780851,-87.7721799,6016 W 63RD ST,,CHICAGO,IL,60638,United States of America,Walgreens,http://www.Walgreens.com,773-788-180,Pharmacy,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2015-2016_163,"(41.7780851, -87.7721799)",7,62,22268,265,15
2015-2016,196,41.7987,-87.743095,5414 S ARCHER AVE,,CHICAGO,IL,60638,United States of America,Walgreens,http://www.Walgreens.com,773-581-1664,Pharmacy,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 10:00 AM-6:00 PM, Sun: 9:00 AM-5:00 PM",,Call for details.,,2015-2016_196,"(41.7987, -87.743095)",7,53,22268,173,8
2015-2016,102,41.9751784,-87.7676689,5230 N MILWAUKEE AVE,,CHICAGO,IL,60630,United States of America,Walgreens,http://www.Walgreens.com,773-736-8920,Pharmacy,09/01/2014,09/01/2020,,,,,"Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday","Mon-Fri: 8:00 AM-10:00 PM, Sat: 9:00 AM-5:00 PM, Sun: 10:00 AM-5:00 PM",,Call for details.,,2015-2016_102,"(41.9751784, -87.7676689)",48,11,21869,780,50
