"unit","descript","inci_no","inci_type","inci_desc","resp_code","resp_desc","alm_datetime","notif_datetime","roll_datetime","arv_datetime","addr_type","address","addr_2","xstreet","rural","city","state","zip","fire","medical","rescue","other","resp_time","fdid"
"E-5","Engine 5","17-0000008","622","No Incident found on arrival at dispatch address","1","Emergency","2017-01-01T12:21:01.000","2017-01-01T12:21:01.000","2017-01-01T12:22:54.000","2017-01-01T12:26:04.000","1","S. Rogers & Country Club",,,,"Bloomington","IN","47402","false","false","false","true","5","53003"
"R-2","Rescue 2","17-0000006","111","Building fire","1","Emergency","2017-01-01T11:22:18.000","2017-01-01T11:22:18.000","2017-01-01T11:23:08.000","2017-01-01T11:32:25.000","1","2722 S ADAMS            4",,,,"Bloomington","IN","47402","true","false","false","false","10","53003"
"E-5","Engine 5","17-0000006","111","Building fire","1","Emergency","2017-01-01T11:22:18.000","2017-01-01T11:22:18.000","2017-01-01T11:24:01.000","2017-01-01T11:31:42.000","1","2722 S ADAMS            4",,,,"Bloomington","IN","47402","true","false","false","false","9","53003"
"R-2","Rescue 2","17-0000005","322","Motor vehicle accident with injuries","1","Emergency","2017-01-01T10:43:19.000","2017-01-01T10:43:19.000","2017-01-01T10:44:13.000","2017-01-01T10:49:22.000","1","S. Rogers & S. Rockport",,,,"Bloomington","IN","47402","false","false","true","false","6","53003"
"E-5","Engine 5","17-0000005","322","Motor vehicle accident with injuries","1","Emergency","2017-01-01T10:43:19.000","2017-01-01T10:43:19.000","2017-01-01T10:45:37.000","2017-01-01T10:49:28.000","1","S. Rogers & S. Rockport",,,,"Bloomington","IN","47402","false","true","false","false","6","53003"
"R-1","Rescue 1","17-0000004","251","Excessive heat, scorch burns with no ignition","1","Emergency","2017-01-01T10:33:55.000","2017-01-01T10:33:55.000","2017-01-01T10:34:48.000","2017-01-01T10:38:46.000","1","441 S DUNN",,,,"Bloomington","IN","47402","false","false","false","true","4","53003"
"B-1","Battalion 1","17-0000004","251","Excessive heat, scorch burns with no ignition","2","Non-emergency","2017-01-01T10:33:55.000","2017-01-01T10:33:55.000","2017-01-01T10:36:00.000","2017-01-01T10:40:00.000","1","441 S DUNN",,,,"Bloomington","IN","47402","false","false","false","true","6","53003"
"E-1","Engine 1","17-0000004","251","Excessive heat, scorch burns with no ignition","1","Emergency","2017-01-01T10:33:55.000","2017-01-01T10:33:55.000","2017-01-01T10:35:05.000","2017-01-01T10:38:18.000","1","441 S DUNN",,,,"Bloomington","IN","47402","false","false","false","true","4","53003"
"E-4","Engine 4","17-0000003","311","Medical assist, assist EMS crew","1","Emergency","2017-01-01T09:05:30.000","2017-01-01T09:05:30.000","2017-01-01T09:05:55.000","2017-01-01T09:12:33.000","1","800 N smith rd",,,,"Bloomington","IN","47402","false","true","false","false","7","53003"
"B-1","Battalion 1","17-0000002","745","Alarm system activation, no fire - unintentional","2","Non-emergency","2017-01-01T08:09:43.000","2017-01-01T08:09:43.000","2017-01-01T08:12:46.000","2017-01-01T08:15:54.000","1","431 N WOODLAWN",,,,"Bloomington","IN","47402","false","false","false","true","6","53003"
"T-1","Truck 1","17-0000002","745","Alarm system activation, no fire - unintentional","1","Emergency","2017-01-01T08:09:43.000","2017-01-01T08:09:43.000","2017-01-01T08:13:05.000","2017-01-01T08:15:00.000","1","431 N WOODLAWN",,,,"Bloomington","IN","47402","false","false","false","true","5","53003"
"E-3","Engine 3","17-0000002","745","Alarm system activation, no fire - unintentional","1","Emergency","2017-01-01T08:09:43.000","2017-01-01T08:09:43.000","2017-01-01T08:11:26.000","2017-01-01T08:12:40.000","1","431 N WOODLAWN",,,,"Bloomington","IN","47402","false","false","false","true","2","53003"
"T-2","Truck 2","17-0000029","321","EMS call, excluding vehicle accident with injury","1","Emergency","2017-01-03T21:44:15.000","2017-01-03T21:44:15.000","2017-01-03T21:46:11.000","2017-01-03T21:47:28.000","1","2430 W 3RD             A 34",,,,"Bloomington","IN","47402","false","true","false","false","3","53003"
"T-1","Truck 1","17-0000032","734","Heat detector activation due to malfunction","1","Emergency","2017-01-04T07:49:25.000","2017-01-04T07:49:25.000","2017-01-04T07:51:05.000","2017-01-04T07:54:15.000","1","1001 E 3rd street",,,,"Bloomington","IN","47402","false","false","false","true","4","53003"
"E-4","Engine 4","17-0000034","745","Alarm system activation, no fire - unintentional","1","Emergency","2017-01-04T11:54:27.000","2017-01-04T11:54:27.000","2017-01-04T11:55:29.000","2017-01-04T11:59:22.000","1","219 E 7th Street",,,,"Bloomington","IN","47402","false","false","false","true","4","53003"
"T-2","Truck 2","17-0000034","745","Alarm system activation, no fire - unintentional","1","Emergency","2017-01-04T11:54:27.000","2017-01-04T11:54:27.000","2017-01-04T11:54:53.000","2017-01-04T12:00:32.000","1","219 E 7th Street",,,,"Bloomington","IN","47402","false","false","false","true","6","53003"
"E-4","Engine 4","17-0000035","745","Alarm system activation, no fire - unintentional","1","Emergency","2017-01-04T12:12:14.000","2017-01-04T12:12:14.000","2017-01-04T12:12:58.000","2017-01-04T12:15:00.000","1","1110 N Jordan Ave.",,,,"Bloomington","IN","47402","false","false","false","true","2","53003"
"B-1","Battalion 1","17-0000035","745","Alarm system activation, no fire - unintentional","C","Cancelled","2017-01-04T12:12:14.000","2017-01-04T12:12:14.000","2017-01-04T12:12:51.000",,"1","1110 N Jordan Ave.",,,,"Bloomington","IN","47402","false","false","false","true",,"53003"
"T-1","Truck 1","17-0000035","745","Alarm system activation, no fire - unintentional","1","Emergency","2017-01-04T12:12:14.000","2017-01-04T12:12:14.000","2017-01-04T12:12:34.000","2017-01-04T12:19:48.000","1","1110 N Jordan Ave.",,,,"Bloomington","IN","47402","false","false","false","true","7","53003"
"E-1","Engine 1","17-0000036","320","Emergency medical service, other","1","Emergency","2017-01-04T13:02:48.000","2017-01-04T13:02:48.000","2017-01-04T13:03:18.000","2017-01-04T13:04:33.000","1","714 S ROGERS",,,,"Bloomington","IN","47402","false","true","false","false","1","53003"
"E-3","Engine 3","17-0000033","743","Smoke detector activation, no fire - unintentional","1","Emergency","2017-01-04T11:48:42.000","2017-01-04T11:48:42.000","2017-01-04T11:49:33.000","2017-01-04T11:53:11.000","1","1110 N JORDAN",,,,"Bloomington","IN","47402","false","false","false","true","4","53003"
"T-1","Truck 1","17-0000033","743","Smoke detector activation, no fire - unintentional","1","Emergency","2017-01-04T11:48:42.000","2017-01-04T11:48:42.000","2017-01-04T11:50:44.000","2017-01-04T11:54:58.000","1","1110 N JORDAN",,,,"Bloomington","IN","47402","false","false","false","true","6","53003"
"B-1","Battalion 1","17-0000033","743","Smoke detector activation, no fire - unintentional","C","Cancelled","2017-01-04T11:48:42.000","2017-01-04T11:48:42.000","2017-01-04T11:48:55.000",,"1","1110 N JORDAN",,,,"Bloomington","IN","47402","false","false","false","true",,"53003"
"E-5","Engine 5","17-0000037","311","Medical assist, assist EMS crew","1","Emergency","2017-01-04T20:07:37.000","2017-01-04T20:07:37.000","2017-01-04T20:09:06.000","2017-01-04T20:11:28.000","1","2440 S WALNUT",,,,"Bloomington","IN","47402","false","true","false","false","3","53003"
"E-4","Engine 4","17-0000038","611","Dispatched & cancelled en route","C","Cancelled","2017-01-04T23:34:35.000","2017-01-04T23:34:35.000","2017-01-04T23:36:07.000",,"1","9000 E state rd 46",,,,"Bloomington","IN","47402","false","false","false","true",,"53003"
"R-1","Rescue 1","17-0000038","611","Dispatched & cancelled en route","1","Emergency","2017-01-04T23:34:35.000","2017-01-04T23:34:35.000","2017-01-04T23:36:32.000",,"1","9000 E state rd 46",,,,"Bloomington","IN","47402","false","false","false","true",,"53003"
"E-1","Engine 1","17-0000039","511","Lock-out","1","Emergency","2017-01-05T06:17:52.000","2017-01-05T06:17:52.000","2017-01-05T06:20:12.000","2017-01-05T06:21:46.000","1","409 E KIRKWOOD",,,,"Bloomington","IN","47402","false","false","true","false","3","53003"
"E-4","Engine 4","17-0000024","322","Motor vehicle accident with injuries","1","Emergency","2017-01-03T18:47:36.000","2017-01-03T18:47:36.000","2017-01-03T18:48:36.000","2017-01-03T18:50:57.000","2","E 7TH",,"SR 46",,"Bloomington","IN","47402","false","true","false","false","3","53003"
"R-1","Rescue 1","17-0000017","324","Motor Vehicle Accident with no injuries","1","Emergency","2017-01-03T06:37:48.000","2017-01-03T06:37:48.000","2017-01-03T06:40:30.000","2017-01-03T06:53:21.000","2","E 446",,"Hayes rd",,"Bloomington","IN","47402","false","true","false","false","15","53003"
"B-1","Battalion 1","17-0000026","743","Smoke detector activation, no fire - unintentional","1","Emergency","2017-01-03T19:21:19.000","2017-01-03T19:21:19.000","2017-01-03T19:22:32.000","2017-01-03T19:24:03.000","1","322 S GRANT STREET",,,,"Bloomington","IN","47402","false","false","false","true","2","53003"
"E-1","Engine 1","17-0000026","743","Smoke detector activation, no fire - unintentional","1","Emergency","2017-01-03T19:21:19.000","2017-01-03T19:21:19.000","2017-01-03T19:22:43.000","2017-01-03T19:24:03.000","1","322 S GRANT STREET",,,,"Bloomington","IN","47402","false","false","false","true","2","53003"
"T-1","Truck 1","17-0000026","743","Smoke detector activation, no fire - unintentional","1","Emergency","2017-01-03T19:21:19.000","2017-01-03T19:21:19.000","2017-01-03T19:23:15.000","2017-01-03T19:24:03.000","1","322 S GRANT STREET",,,,"Bloomington","IN","47402","false","false","false","true","2","53003"
"E-4","Engine 4","17-0000028","651","Smoke scare, odor of smoke","1","Emergency","2017-01-03T20:28:10.000","2017-01-03T20:28:10.000","2017-01-03T20:29:39.000","2017-01-03T20:33:25.000","1","3801 E MORNINGSIDE         4",,,,"Bloomington","IN","47402","false","false","false","true","5","53003"
"E-3","Engine 3","17-0000028","651","Smoke scare, odor of smoke","1","Emergency","2017-01-03T20:28:10.000","2017-01-03T20:28:10.000","2017-01-03T20:29:27.000","2017-01-03T20:34:52.000","1","3801 E MORNINGSIDE         4",,,,"Bloomington","IN","47402","true","false","false","true","6","53003"
"T-1","Truck 1","17-0000045","744","Detector activation, no fire - unintentional","1","Emergency","2017-01-05T11:03:19.000","2017-01-05T11:04:01.000","2017-01-05T11:05:20.000","2017-01-05T11:08:11.000","1","1003 E 3RD",,,,"Bloomington","IN","47402","true","false","false","false","4","53003"
"B-1","Battalion 1","17-0000045","744","Detector activation, no fire - unintentional","1","Emergency","2017-01-05T11:03:19.000","2017-01-05T11:03:19.000","2017-01-05T11:05:23.000","2017-01-05T11:08:00.000","1","1003 E 3RD",,,,"Bloomington","IN","47402","false","false","false","true","4","53003"
"T-1","Truck 1","17-0000046","744","Detector activation, no fire - unintentional","C","Cancelled","2017-01-05T11:47:43.000","2017-01-05T11:48:34.000","2017-01-05T11:49:38.000",,"1","3707 E Barrington",,,,"Bloomington","IN","47402","true","false","false","false",,"53003"
"T-1","Truck 1","17-0000047","745","Alarm system activation, no fire - unintentional","C","Cancelled","2017-01-05T12:21:08.000","2017-01-05T12:21:08.000","2017-01-05T12:22:17.000",,"1","4060 W PROFILE",,,,"Bloomington","IN","47402","true","false","false","false",,"53003"
"B-1","Battalion 1","17-0000047","745","Alarm system activation, no fire - unintentional","C","Cancelled","2017-01-05T12:21:08.000","2017-01-05T12:21:08.000","2017-01-05T12:21:37.000",,"1","4060 W PROFILE",,,,"Bloomington","IN","47402","false","false","false","true",,"53003"
"B-1","Battalion 1","17-0000046","744","Detector activation, no fire - unintentional","C","Cancelled","2017-01-05T11:47:43.000","2017-01-05T11:48:34.000","2017-01-05T11:49:39.000",,"1","3707 E Barrington",,,,"Bloomington","IN","47402","false","false","false","true",,"53003"
"E-5","Engine 5","17-0000048","321","EMS call, excluding vehicle accident with injury","1","Emergency","2017-01-05T15:23:50.000","2017-01-05T15:23:50.000","2017-01-05T15:25:27.000","2017-01-05T15:28:24.000","1","1305 S MONON            Lot 7",,,,"Bloomington","IN","47402","false","true","false","false","4","53003"
"E-4","Engine 4","17-0000049","321","EMS call, excluding vehicle accident with injury","1","Emergency","2017-01-05T16:32:34.000","2017-01-05T16:32:34.000","2017-01-05T16:34:44.000","2017-01-05T16:36:57.000","2","N MAPLE",,"N 45/46",,"Bloomington","IN","47402","false","true","false","false","4","53003"
"T-2","Truck 2","17-0000041","321","EMS call, excluding vehicle accident with injury","1","Emergency","2017-01-05T06:52:16.000","2017-01-05T06:52:16.000","2017-01-05T06:54:50.000","2017-01-05T06:56:22.000","1","211 S KIMBLE",,,,"Bloomington","IN","47402","false","true","false","false","4","53003"
"T-2","Truck 2","17-0000042","321","EMS call, excluding vehicle accident with injury","1","Emergency","2017-01-05T07:55:47.000","2017-01-05T07:55:47.000","2017-01-05T07:57:21.000","2017-01-05T08:05:09.000","1","504 S BASSWOOD           c",,,,"Bloomington","IN","47402","false","true","false","false","9","53003"
"T-2","Truck 2","17-0000047","745","Alarm system activation, no fire - unintentional","1","Emergency","2017-01-05T12:21:08.000","2017-01-05T12:21:08.000","2017-01-05T12:22:27.000","2017-01-05T12:25:19.000","1","4060 W PROFILE",,,,"Bloomington","IN","47402","true","false","false","false","4","53003"
"B-1","Battalion 1","17-0000050","114","Chimney or flue fire, confined to chimney or flue","1","Emergency","2017-01-05T20:59:51.000","2017-01-05T20:59:51.000","2017-01-05T21:02:49.000","2017-01-05T21:09:00.000","1","3664 E SOWDER SQUARE",,,,"Bloomington","IN","47402","false","false","false","true","9","53003"
"E-5","Engine 5","17-0000050","114","Chimney or flue fire, confined to chimney or flue","1","Emergency","2017-01-05T20:59:51.000","2017-01-05T20:59:51.000","2017-01-05T21:01:42.000","2017-01-05T21:05:06.000","1","3664 E SOWDER SQUARE",,,,"Bloomington","IN","47402","true","false","false","false","5","53003"
"T-1","Truck 1","17-0000050","114","Chimney or flue fire, confined to chimney or flue","1","Emergency","2017-01-05T20:59:51.000","2017-01-05T20:59:51.000","2017-01-05T21:01:54.000","2017-01-05T21:08:39.000","1","3664 E SOWDER SQUARE",,,,"Bloomington","IN","47402","true","false","false","false","8","53003"
"R-1","Rescue 1","17-0000050","114","Chimney or flue fire, confined to chimney or flue","1","Emergency","2017-01-05T20:59:51.000","2017-01-05T20:59:51.000","2017-01-05T21:01:47.000","2017-01-05T21:08:29.000","1","3664 E SOWDER SQUARE",,,,"Bloomington","IN","47402","true","false","false","false","8","53003"
"E-1","Engine 1","17-0000050","114","Chimney or flue fire, confined to chimney or flue","1","Emergency","2017-01-05T20:59:51.000","2017-01-05T20:59:51.000","2017-01-05T21:01:48.000","2017-01-05T21:08:39.000","1","3664 E SOWDER SQUARE",,,,"Bloomington","IN","47402","true","false","false","false","8","53003"
"B-1","Battalion 1","17-0000051","742","Extinguishing system activation","C","Cancelled","2017-01-06T04:52:44.000","2017-01-06T04:52:44.000","2017-01-06T04:54:40.000",,"1","2910 W 3RD",,,,"Bloomington","IN","47402","false","false","false","true",,"53003"
"T-2","Truck 2","17-0000051","742","Extinguishing system activation","1","Emergency","2017-01-06T04:52:44.000","2017-01-06T04:52:44.000","2017-01-06T04:53:59.000","2017-01-06T04:55:01.000","1","2910 W 3RD",,,,"Bloomington","IN","47402","true","false","false","false","2","53003"
"T-1","Truck 1","17-0000051","742","Extinguishing system activation","C","Cancelled","2017-01-06T04:52:44.000","2017-01-06T04:52:44.000","2017-01-06T04:55:29.000",,"1","2910 W 3RD",,,,"Bloomington","IN","47402","true","false","false","false",,"53003"
"E-3","Engine 3","17-0000025","321","EMS call, excluding vehicle accident with injury","1","Emergency","2017-01-03T19:06:56.000","2017-01-03T19:06:56.000","2017-01-03T19:08:06.000","2017-01-03T19:14:36.000","1","144 N Park Ridge RD",,,,"Bloomington","IN","47402","false","true","false","false","7","53003"
"T-1","Truck 1","17-0000028","651","Smoke scare, odor of smoke","1","Emergency","2017-01-03T20:28:10.000","2017-01-03T20:28:10.000","2017-01-03T20:30:11.000","2017-01-03T20:39:11.000","1","3801 E MORNINGSIDE         4",,,,"Bloomington","IN","47402","false","false","false","true","11","53003"
"E-1","Engine 1","17-0000027","311","Medical assist, assist EMS crew","1","Emergency","2017-01-03T19:26:00.000","2017-01-03T19:26:00.000","2017-01-03T19:27:24.000","2017-01-03T19:28:16.000","2","E KIRKWOOD",,"N GRANT           ST",,"Bloomington","IN","47402","false","true","false","false","2","53003"
"E-4","Engine 4","17-0000023","743","Smoke detector activation, no fire - unintentional","1","Emergency","2017-01-03T18:33:06.000","2017-01-03T18:33:06.000","2017-01-03T18:34:06.000","2017-01-03T18:36:37.000","1","1001 E THIRD STREET",,,,"Bloomington","IN","47402","false","false","false","true","3","53003"
"B-1","Battalion 1","17-0000018","552","Police matter","C","Cancelled","2017-01-03T06:48:08.000","2017-01-03T06:48:08.000",,,"1","winslow /winslow farm",,,,"Bloomington","IN","47402","true","false","false","true",,"53003"
"E-3","Engine 3","17-0000021","324","Motor Vehicle Accident with no injuries","1","Emergency","2017-01-03T18:08:05.000","2017-01-03T18:08:05.000","2017-01-03T18:09:31.000","2017-01-03T18:12:33.000","2","N COLLEGE",,"N STATE ROAD 45 46 BYPASS",,"Bloomington","IN","47402","false","false","true","true","4","53003"
"T-1","Truck 1","17-0000023","743","Smoke detector activation, no fire - unintentional","1","Emergency","2017-01-03T18:33:06.000","2017-01-03T18:33:06.000","2017-01-03T18:34:40.000","2017-01-03T18:37:08.000","1","1001 E THIRD STREET",,,,"Bloomington","IN","47402","false","false","false","true","4","53003"
"T-1","Truck 1","17-0000022","740","Unintentional transmission of alarm, Other","1","Emergency","2017-01-03T18:16:56.000","2017-01-03T18:16:56.000","2017-01-03T18:18:36.000","2017-01-03T18:20:41.000","1","601 N COLLEGE AVENUE",,,,"Bloomington","IN","47402","true","false","false","true","3","53003"
"B-1","Battalion 1","17-0000022","740","Unintentional transmission of alarm, Other","1","Emergency","2017-01-03T18:16:56.000","2017-01-03T18:16:56.000","2017-01-03T18:18:19.000","2017-01-03T18:20:54.000","1","601 N COLLEGE AVENUE",,,,"Bloomington","IN","47402","false","false","false","true","3","53003"
"E-1","Engine 1","17-0000022","740","Unintentional transmission of alarm, Other","1","Emergency","2017-01-03T18:16:56.000","2017-01-03T18:16:56.000","2017-01-03T18:18:19.000","2017-01-03T18:20:54.000","1","601 N COLLEGE AVENUE",,,,"Bloomington","IN","47402","false","false","false","true","3","53003"
"E-4","Engine 4","17-0000020","321","EMS call, excluding vehicle accident with injury","1","Emergency","2017-01-03T14:52:01.000","2017-01-03T14:52:01.000","2017-01-03T14:53:25.000","2017-01-03T14:57:52.000","1","125 S PARK RIDGE",,,,"Bloomington","IN","47402","false","true","false","false","5","53003"
"E-5","Engine 5","17-0000018","552","Police matter","1","Emergency","2017-01-03T06:48:08.000","2017-01-03T06:48:08.000","2017-01-03T06:48:15.000","2017-01-03T06:49:55.000","1","winslow /winslow farm",,,,"Bloomington","IN","47402","false","false","true","true","1","53003"
"E-4","Engine 4","17-0000017","324","Motor Vehicle Accident with no injuries","1","Emergency","2017-01-03T06:37:48.000","2017-01-03T06:37:48.000","2017-01-03T06:39:59.000","2017-01-03T06:52:58.000","2","E 446",,"Hayes rd",,"Bloomington","IN","47402","false","true","false","false","15","53003"
"E-3","Engine 3","17-0000014","311","Medical assist, assist EMS crew","1","Emergency","2017-01-03T01:38:54.000","2017-01-03T01:38:54.000","2017-01-03T01:40:08.000","2017-01-03T01:43:54.000","1","637 W MARBLE",,,,"Bloomington","IN","47402","false","true","false","false","5","53003"
"E-4","Engine 4","17-0000016","321","EMS call, excluding vehicle accident with injury","1","Emergency","2017-01-03T05:12:29.000","2017-01-03T05:12:29.000","2017-01-03T05:14:27.000","2017-01-03T05:18:27.000","1","4277 E JANET",,,,"Bloomington","IN","47402","false","true","false","false","5","53003"
"E-1","Engine 1","17-0000015","611","Dispatched & cancelled en route","C","Cancelled","2017-01-03T03:51:45.000","2017-01-03T03:51:45.000","2017-01-03T03:53:40.000",,"1","1311 W 13TH",,,,"Bloomington","IN","47402","false","false","false","true",,"53003"
"E-1","Engine 1","17-0000001","320","Emergency medical service, other","1","Emergency","2017-01-01T02:26:40.000","2017-01-01T02:26:40.000","2017-01-01T02:29:43.000","2017-01-01T02:30:32.000","1","215 N. Walnut St.",,,,"Bloomington","IN","47402","false","true","false","false","3","53003"
"E-4","Engine 4","17-0000040","311","Medical assist, assist EMS crew","1","Emergency","2017-01-05T06:37:58.000","2017-01-05T06:37:58.000","2017-01-05T06:39:10.000","2017-01-05T06:46:01.000","1","4303 E deckard dr",,,,"Bloomington","IN","47402","false","true","false","false","8","53003"
"E-1","Engine 1","17-0000059","611","Dispatched & cancelled en route","C","Cancelled","2017-01-06T21:55:57.000","2017-01-06T21:55:57.000",,,"2","W 11TH",,"N ADAMS           ST",,"Bloomington","IN","47402","false","false","false","true",,"53003"
"E-4","Engine 4","17-0000062","321","EMS call, excluding vehicle accident with injury","1","Emergency","2017-01-07T09:29:59.000","2017-01-07T09:29:59.000","2017-01-07T09:31:00.000","2017-01-07T09:36:55.000","1","964 S GRAYWELL",,,,"Bloomington","IN","47402","false","true","false","false","6","53003"
"T-2","Truck 2","17-0000063","322","Motor vehicle accident with injuries","1","Emergency","2017-01-07T09:40:04.000",,,,"1","2500 W 3RD",,,,"Bloomington","IN","47402","false","true","false","false",,"53003"
"E-4","Engine 4","17-0000064","321","EMS call, excluding vehicle accident with injury","1","Emergency","2017-01-07T09:48:24.000","2017-01-07T09:48:24.000","2017-01-07T09:49:30.000","2017-01-07T09:52:14.000","1","3209 N MAPLE            C 8",,,,"Bloomington","IN","47402","false","true","false","false","3","53003"
"E-5","Engine 5","17-0000043","321","EMS call, excluding vehicle accident with injury","1","Emergency","2017-01-05T08:34:13.000","2017-01-05T08:34:13.000","2017-01-05T08:35:12.000","2017-01-05T08:39:04.000","1","2850 S BROOKSIDE",,,,"Bloomington","IN","47402","false","true","false","false","4","53003"
"B-1","Battalion 1","17-0000044","671","HazMat release investigation w/no HazMat","1","Emergency","2017-01-05T10:07:20.000","2017-01-05T10:07:20.000","2017-01-05T10:08:39.000","2017-01-05T10:11:25.000","1","601 W 2ND",,,,"Bloomington","IN","47403","false","false","false","true","4","53003"
