"service_request_id","requested_datetime","updated_datetime","closed_date","status_description","source","service_name","description","agency_responsible","address","city","state","zip","lat","long","geocoded_column"
"8447","2010-02-11T05:00:00.000","2016-09-11T22:02:05.000","2010-02-11T05:00:00.000","closed","Phone Call","Street Snow Removal","Snow on the entire street of S. Fess","HAND","S FESS AVE","Bloomington","IN",,,,
"8448","2010-02-11T05:00:00.000","2016-09-11T22:02:05.000","2010-02-11T05:00:00.000","closed","Phone Call","Street Snow Removal","SNOW ON SIDEWALK",,"801 W 4th ST","Bloomington","IN","47404","39.16550446","-86.54244995","POINT (-86.54244995 39.16550446)"
"8449","2010-02-11T05:00:00.000","2016-09-11T22:02:05.000","2010-02-11T05:00:00.000","closed","Phone Call","Street Snow Removal","SNOW ON SIDEWALK",,"812 W 4th ST","Bloomington","IN","47404","39.16580582","-86.54281616","POINT (-86.54281616 39.16580582)"
"8452","2010-02-11T05:00:00.000","2016-09-11T22:02:05.000","2010-02-11T05:00:00.000","closed","Phone Call","Street Snow Removal","SNOW ON SIDEWALK",,"833 W 4th ST","Bloomington","IN","47404","39.16552734","-86.54348755","POINT (-86.54348755 39.16552734)"
"8453","2010-02-11T05:00:00.000","2016-09-11T22:02:05.000","2010-02-11T05:00:00.000","closed","Phone Call","Street Snow Removal","SNOW ON SIDEWALK",,"835 W 4th ST","Bloomington","IN","47404","39.16550827","-86.54362488","POINT (-86.54362488 39.16550827)"
"8462","2010-02-09T05:00:00.000","2016-09-11T22:02:05.000","2010-02-09T05:00:00.000","closed","Phone Call","Street Snow Removal",,,"801 W 4th ST","Bloomington","IN","47404","39.16550446","-86.54244995","POINT (-86.54244995 39.16550446)"
"8471","2010-02-09T05:00:00.000","2016-09-11T22:02:05.000","2010-02-09T05:00:00.000","closed","Phone Call","Street Snow Removal",,"HAND","213 S Union ST","Bloomington","IN","47408","39.16476822","-86.50910187","POINT (-86.50910187 39.16476822)"
"8472","2010-02-09T05:00:00.000","2016-09-11T22:02:05.000","2010-02-09T05:00:00.000","closed","Phone Call","Street Snow Removal",,"HAND","All","Bloomington","IN",,,,
"8473","2010-02-08T05:00:00.000","2016-09-11T22:02:05.000","2010-02-08T05:00:00.000","closed","Phone Call","Street Snow Removal","walk iced over and snow covered, hasn't been cleared","HAND","2700 E Brigs BND","Bloomington","IN","47401","39.14501190","-86.48600769","POINT (-86.48600769 39.1450119)"
"8475","2010-02-08T05:00:00.000","2016-09-11T22:02:05.000","2010-02-08T05:00:00.000","closed","Phone Call","Street Snow Removal","snow and ice dangerous","HAND","710 S Rose AVE","Bloomington","IN","47401","39.15945435","-86.51187134","POINT (-86.51187134 39.15945435)"
"8476","2010-02-08T05:00:00.000","2020-10-05T14:42:52.000","2010-02-08T05:00:00.000","closed","Phone Call","Street Snow Removal","snow and ice on walkways not cleared","HAND","809 S Sheridan DR","Bloomington","IN","47401","39.15931320","-86.51568604","POINT (-86.51568604 39.1593132)"
"8477","2010-02-08T05:00:00.000","2020-10-05T14:42:52.000","2010-02-08T05:00:00.000","closed","Phone Call","Street Snow Removal","ice and snow on walkways","HAND","1915 E 1st ST","Bloomington","IN","47401","39.15955353","-86.51109314","POINT (-86.51109314 39.15955353)"
"8523","2010-01-27T05:00:00.000","2016-09-11T22:02:05.000","2010-01-27T05:00:00.000","closed","Phone Call","Street Snow Removal",,"HAND","500/600","Bloomington","IN",,,,
"8524","2010-01-27T05:00:00.000","2020-10-05T14:42:52.000","2010-01-27T05:00:00.000","closed","Phone Call","Street Snow Removal","south side of street",,"900 W Kirkwood AVE","Bloomington","IN","47404","39.16691208","-86.54389954","POINT (-86.54389954 39.16691208)"
"8646","2010-01-15T05:00:00.000","2020-10-05T14:42:52.000","2010-01-15T05:00:00.000","closed","Phone Call","Street Snow Removal","Address is not exact--location is sidewalk near int. of Woolery Mill Drive and Adams Hill Circle.  Snow has been plowed onto sidewalk 2 or 3 feet high, has not been removed.","HAND","2442 S Woolery Mill DR","Bloomington","IN","47403","39.14077759","-86.55059052","POINT (-86.55059052 39.14077759)"
"8658","2010-01-13T05:00:00.000","2016-09-11T22:02:05.000","2010-01-13T05:00:00.000","closed","Phone Call","Street Snow Removal","Caller Danielle called on Monday but this did not get attention.  This is  on the path to Jackson Creek middle school.","HAND","2400 E Cedarwood DR","Bloomington","IN","47401","39.12898254","-86.50975037","POINT (-86.50975037 39.12898254)"
"8660","2010-01-13T05:00:00.000","2016-09-11T22:02:05.000","2010-01-13T05:00:00.000","closed","Phone Call","Street Snow Removal","Caller Danielle called on Monday but this did not get attention.  This is on the walking path to Jackson Creek Middle School.","HAND","2401 E Cedarwood DR","Bloomington","IN","47401","39.12941742","-86.50962067","POINT (-86.50962067 39.12941742)"
"8661","2010-01-13T05:00:00.000","2016-09-11T22:02:05.000","2010-01-13T05:00:00.000","closed","Phone Call","Street Snow Removal","Sherwood Oaks Christian Church.  Sidewalks have not been cleared.","HAND","2700 E Rogers RD","Bloomington","IN","47401","39.13491821","-86.50096130","POINT (-86.5009613 39.13491821)"
"8662","2010-01-13T05:00:00.000","2016-09-11T22:02:05.000","2010-01-13T05:00:00.000","closed",,"Street Snow Removal","Sidewalk not cleared.","HAND","213 S Union ST","Bloomington","IN","47408","39.16476822","-86.50910187","POINT (-86.50910187 39.16476822)"
"8666","2010-01-12T05:00:00.000","2020-10-05T14:42:52.000","2010-01-12T05:00:00.000","closed","Phone Call","Street Snow Removal","Sidewalk adjacent to Eastland Plaza has not been cleared, ""and they never do it!""  Caller hopes we kick them in the tushy.",,"2504 E 3rd ST","Bloomington","IN","47401","39.16277313","-86.50217438","POINT (-86.50217438 39.16277313)"
"8788","2009-12-29T05:00:00.000","2020-10-05T14:42:52.000","2009-12-29T05:00:00.000","closed","Phone Call","Street Snow Removal","all sidewalks between 2nd and 3rd Street along Liberty Drive",,"S LIBERTY DR","Bloomington","IN",,,,
"8794","2009-12-29T05:00:00.000","2016-09-11T22:02:05.000","2009-12-29T05:00:00.000","closed","Phone Call","Street Snow Removal","Snow is not removed from sidewalk.","HAND","3310 O'DELL DR","Bloomington","IN",,,,
"13478","2009-02-25T05:00:00.000","2020-10-05T14:42:52.000","2009-02-25T05:00:00.000","closed","Phone Call","Street Snow Removal","icy sidewalks","HAND","924 E Atwater AVE","Bloomington","IN","47401","39.16287994","-86.52132416","POINT (-86.52132416 39.16287994)"
"13494","2009-02-25T05:00:00.000","2020-10-05T14:42:52.000","2009-02-25T05:00:00.000","closed","Phone Call","Street Snow Removal","icy sidewalks","HAND","1130 E Atwater AVE","Bloomington","IN","47401","39.16284561","-86.51927948","POINT (-86.51927948 39.16284561)"
"13682","2009-02-09T05:00:00.000","2016-09-11T22:02:05.000","2009-02-09T05:00:00.000","closed","Phone Call","Street Snow Removal","ice over an inch deep",,"324 S Woodscrest DR","Bloomington","IN","47401","39.16385269","-86.50286102","POINT (-86.50286102 39.16385269)"
"13683","2009-02-09T05:00:00.000","2016-09-11T22:02:05.000","2009-02-09T05:00:00.000","closed","Phone Call","Street Snow Removal","Snow on the sidewalk.","HAND","501 S EASTSIDE DR","Bloomington","IN",,,,
"13684","2009-02-09T05:00:00.000","2016-09-11T22:02:05.000","2009-02-09T05:00:00.000","closed","Phone Call","Street Snow Removal","Snow on the sidewalk.","HAND","504 S Eastside DR","Bloomington","IN","47401","39.16185379","-86.51341248","POINT (-86.51341248 39.16185379)"
"13685","2009-02-09T05:00:00.000","2016-09-11T22:02:05.000","2009-02-09T05:00:00.000","closed","Phone Call","Street Snow Removal","Snow on the sidewalk.","HAND","500 S Mitchell ST","Bloomington","IN","47401","39.16201019","-86.51448822","POINT (-86.51448822 39.16201019)"
"13689","2009-02-06T05:00:00.000","2016-09-11T22:02:05.000","2009-02-06T05:00:00.000","closed","Phone Call","Street Snow Removal","A pile of snow across the sidewalk.  There are also other adjacent sidewalks that are not cleared. (This is across from BHSS)","HAND","2249 SWEATBRIAR CT","Bloomington","IN",,,,
"13690","2009-02-06T05:00:00.000","2016-09-11T22:02:05.000","2009-02-06T05:00:00.000","closed","Phone Call","Street Snow Removal","sidewalks bad, children walk this","HAND","2209 S High ST","Bloomington","IN","47401","39.13917923","-86.50785065","POINT (-86.50785065 39.13917923)"
"13691","2009-02-06T05:00:00.000","2016-09-11T22:02:05.000","2009-02-06T05:00:00.000","closed","Phone Call","Street Snow Removal","north side of street above high street","HAND","x","Bloomington","IN",,,,
"13692","2009-02-06T05:00:00.000","2016-09-11T22:02:05.000","2009-02-06T05:00:00.000","closed","Phone Call","Street Snow Removal","covenanter cemetary, high and hillside, impassable (This is likely the SE corner of High St. and Moore's Pike)","HAND","2200 S HILLSIDE DR","Bloomington","IN",,,,
"13693","2009-02-06T05:00:00.000","2016-09-11T22:02:05.000","2009-02-06T05:00:00.000","closed","Phone Call","Street Snow Removal","sidewalk","HAND","700 S Eastside DR","Bloomington","IN","47401","39.15992737","-86.51293182","POINT (-86.51293182 39.15992737)"
"13700","2009-02-05T05:00:00.000","2016-09-11T22:02:05.000","2009-02-05T05:00:00.000","closed","Phone Call","Street Snow Removal","sidewalks still impenetrable from Southdowns to Atwater","HAND","800 S WOODLAWN AVE","Bloomington","IN",,,,
"13701","2009-02-05T05:00:00.000","2016-09-11T22:02:05.000","2009-02-05T05:00:00.000","closed","Phone Call","Street Snow Removal","sidewalks still impenetrable from Southdowns to Atwater","HAND","900 S HAWTHORNE DR","Bloomington","IN",,,,
"13704","2009-02-05T05:00:00.000","2016-09-11T22:02:05.000","2009-02-05T05:00:00.000","closed","Phone Call","Street Snow Removal",,"HAND","413 S Highland AVE","Bloomington","IN","47401","39.16254425","-86.51754761","POINT (-86.51754761 39.16254425)"
"13705","2009-02-05T05:00:00.000","2016-09-11T22:02:05.000","2009-02-05T05:00:00.000","closed","Phone Call","Street Snow Removal","the entire west side of street has sidewalks that are not shovelled","HAND","400 S Highland AVE","Bloomington","IN","47401","39.16287613","-86.51799011","POINT (-86.51799011 39.16287613)"
"13722","2009-02-04T05:00:00.000","2016-09-11T22:02:05.000","2009-02-04T05:00:00.000","closed",,"Street Snow Removal","Snow on sidewalks has not been removed.","HAND","900 W 7TH","Bloomington","IN",,,,
"13723","2009-02-04T05:00:00.000","2020-10-05T14:42:52.000","2009-02-04T05:00:00.000","closed","Phone Call","Street Snow Removal","sidewalks covered with snow","HAND","1853 S MAXWELL LN","Bloomington","IN",,,,
"13724","2009-02-04T05:00:00.000","2020-10-05T14:42:52.000","2009-02-04T05:00:00.000","closed","Phone Call","Street Snow Removal","sidewalk covered","HAND","1857 S MAXWELL LN","Bloomington","IN",,,,
"13725","2009-02-04T05:00:00.000","2016-09-11T22:02:05.000","2009-02-04T05:00:00.000","closed","Phone Call","Street Snow Removal","both sides of street for 4 blocks toward Woodlawn","HAND","x","Bloomington","IN",,,,
"13726","2009-02-04T05:00:00.000","2016-09-11T22:02:05.000","2009-02-04T05:00:00.000","closed","Phone Call","Street Snow Removal","all around carlisle plant, woodlawn, hillside, snow on sidewalks not able to pass","HAND","1031 E Hillside DR","Bloomington","IN","47401","39.15177536","-86.52121735","POINT (-86.52121735 39.15177536)"
"13746","2009-02-03T05:00:00.000","2016-09-11T22:02:05.000","2009-02-03T05:00:00.000","closed","Phone Call","Street Snow Removal","An employee at T&D called to say the sidewalks on both the north and south side of East Hillside Drive in the 1500 Block have not been cleared.  This would be from the first snow last week. Kids getting out of school are walking in the street in this block because they cannot walk on the sidewalk.","HAND","1500 W Bloomfield RD","Bloomington","IN","47403","39.15801620","-86.55854797","POINT (-86.55854797 39.1580162)"
"13748","2009-02-02T05:00:00.000","2016-09-11T22:02:05.000","2009-02-02T05:00:00.000","closed","Phone Call","Street Snow Removal","Snow on the sidewalks.","HAND","1707 E 2nd ST","Bloomington","IN","47401","39.16120911","-86.51230621","POINT (-86.51230621 39.16120911)"
