"river","date_sampled","date_as_text","year_sampled","month_sampled","sampling_conditions","paramter","result","result_less_than","units"
"Mill River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Metobromuron","< 0.03","0.03","mg/kg"
"Mill River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Metribuzin","< 0.03","0.03","mg/kg"
"Mill River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Permethrin","< 0.01","0.01","mg/kg"
"Mill River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Phorate","< 0.01","0.01","mg/kg"
"Mill River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Propiconazole","< 0.02","0.02","mg/kg"
"Mill River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Rimsulfuron","< 0.02","0.02","mg/kg"
"Mill River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Thiabendazole","< 0.02","0.02","mg/kg"
"Mill River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Thiamethoxam","< 0.01","0.01","mg/kg"
"Mill River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Thifensulfuron-methyl","< 0.02","0.02","mg/kg"
"Mill River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Thiophanate-methyl","< 0.02","0.02","mg/kg"
"Mill River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Tribenuron-methyl","< 0.04","0.04","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Atrazine","< 0.03","0.03","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Azinphos-methyl","< 0.03","0.03","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Azoxystrobin","< 0.02","0.02","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Carbofuran","< 0.02","0.02","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Chlorantraniliprole","< 0.02","0.02","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Chlorothalonil","< 0.02","0.02","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Chlorpyrifos","< 0.01","0.01","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Clothianidin","< 0.01","0.01","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Cypermethrin","< 0.01","0.01","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Dimethoate","< 0.04","0.04","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Endosulfan I","< 0.01","0.01","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Endosulfan II","< 0.01","0.01","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Fluazifop-p-butyl","< 0.02","0.02","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Fludioxonil","< 0.01","0.01","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Hexazinone","< 0.02","0.02","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Imidacloprid","< 0.02","0.02","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Linuron","< 0.02","0.02","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Mancozeb","< 0.1","0.1","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Metalaxyl","< 0.03","0.03","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Methamidophos","< 5.0","5","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Metiram","< 1","1","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Metobromuron","< 0.03","0.03","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Metribuzin","< 0.03","0.03","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Permethrin","< 0.01","0.01","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Phorate","< 0.01","0.01","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Propiconazole","< 0.02","0.02","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Rimsulfuron","< 0.02","0.02","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Thiabendazole","< 0.02","0.02","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Thiamethoxam","< 0.01","0.01","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Thifensulfuron-methyl","< 0.02","0.02","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Thiophanate-methyl","< 0.02","0.02","mg/kg"
"Montague River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Tribenuron-methyl","< 0.04","0.04","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Atrazine","< 0.03","0.03","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Azinphos-methyl","< 0.03","0.03","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Azoxystrobin","< 0.02","0.02","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Carbofuran","< 0.02","0.02","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Chlorantraniliprole","< 0.02","0.02","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Chlorothalonil","< 0.02","0.02","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Chlorpyrifos","< 0.01","0.01","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Clothianidin","< 0.01","0.01","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Cypermethrin","< 0.01","0.01","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Dimethoate","< 0.04","0.04","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Endosulfan I","< 0.01","0.01","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Endosulfan II","< 0.01","0.01","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Fluazifop-p-butyl","< 0.02","0.02","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Fludioxonil","< 0.01","0.01","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Hexazinone","< 0.02","0.02","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Imidacloprid","< 0.02","0.02","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Linuron","< 0.02","0.02","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Mancozeb","< 0.1","0.1","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Metalaxyl","< 0.03","0.03","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Methamidophos","< 5.0","5","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Metiram","< 1","1","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Metobromuron","< 0.03","0.03","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Metribuzin","< 0.03","0.03","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Permethrin","< 0.01","0.01","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Phorate","< 0.01","0.01","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Propiconazole","< 0.02","0.02","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Rimsulfuron","< 0.02","0.02","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Thiabendazole","< 0.02","0.02","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Thiamethoxam","< 0.01","0.01","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Thifensulfuron-methyl","< 0.02","0.02","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Thiophanate-methyl","< 0.02","0.02","mg/kg"
"Winter River","2014-07-29T00:00:00.000","2014-07-29T00:00:00.000","2014","7","normal (dry)","Tribenuron-methyl","< 0.04","0.04","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Atrazine","< 0.03","0.03","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Azinphos-methyl","< 0.03","0.03","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Azoxystrobin","< 0.02","0.02","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Carbofuran","< 0.02","0.02","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Chlorantraniliprole","< 0.02","0.02","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Chlorothalonil","< 0.02","0.02","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Chlorpyrifos","< 0.01","0.01","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Clothianidin","< 0.01","0.01","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Cypermethrin","< 0.01","0.01","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Dimethoate","< 0.04","0.04","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Endosulfan I","< 0.01","0.01","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Endosulfan II","< 0.01","0.01","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Fluazifop-p-butyl","< 0.02","0.02","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Fludioxonil","< 0.01","0.01","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Hexazinone","< 0.02","0.02","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Imidacloprid","< 0.02","0.02","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Linuron","< 0.02","0.02","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Mancozeb","< 0.1","0.1","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Metalaxyl","< 0.03","0.03","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Methamidophos","< 5.0","5","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Metiram","< 1","1","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Metobromuron","< 0.03","0.03","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Metribuzin","< 0.03","0.03","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Permethrin","< 0.01","0.01","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Phorate","< 0.01","0.01","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Propiconazole","< 0.02","0.02","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Rimsulfuron","< 0.02","0.02","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Thiabendazole","< 0.02","0.02","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Thiamethoxam","< 0.01","0.01","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Thifensulfuron-methyl","< 0.02","0.02","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Thiophanate-methyl","< 0.02","0.02","mg/kg"
"Mill River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Tribenuron-methyl","< 0.04","0.04","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Atrazine","< 0.03","0.03","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Azinphos-methyl","< 0.03","0.03","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Azoxystrobin","< 0.02","0.02","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Carbofuran","< 0.02","0.02","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Chlorantraniliprole","< 0.02","0.02","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Chlorothalonil","< 0.02","0.02","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Chlorpyrifos","< 0.01","0.01","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Clothianidin","< 0.01","0.01","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Cypermethrin","< 0.01","0.01","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Dimethoate","< 0.04","0.04","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Endosulfan I","< 0.01","0.01","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Endosulfan II","< 0.01","0.01","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Fluazifop-p-butyl","< 0.02","0.02","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Fludioxonil","< 0.01","0.01","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Hexazinone","< 0.02","0.02","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Imidacloprid","< 0.02","0.02","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Linuron","< 0.02","0.02","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Mancozeb","< 0.1","0.1","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Metalaxyl","< 0.03","0.03","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Methamidophos","< 5.0","5","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Metiram","< 1","1","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Metobromuron","< 0.03","0.03","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Metribuzin","< 0.03","0.03","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Permethrin","< 0.01","0.01","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Phorate","< 0.01","0.01","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Propiconazole","< 0.02","0.02","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Rimsulfuron","< 0.02","0.02","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Thiabendazole","< 0.02","0.02","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Thiamethoxam","< 0.01","0.01","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Thifensulfuron-methyl","< 0.02","0.02","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Thiophanate-methyl","< 0.02","0.02","mg/kg"
"Montague River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Tribenuron-methyl","< 0.04","0.04","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Atrazine","< 0.03","0.03","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Azinphos-methyl","< 0.03","0.03","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Azoxystrobin","< 0.02","0.02","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Carbofuran","< 0.02","0.02","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Chlorantraniliprole","< 0.02","0.02","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Chlorothalonil","< 0.02","0.02","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Chlorpyrifos","< 0.01","0.01","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Clothianidin","< 0.01","0.01","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Cypermethrin","< 0.01","0.01","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Dimethoate","< 0.04","0.04","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Endosulfan I","< 0.01","0.01","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Endosulfan II","< 0.01","0.01","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Fluazifop-p-butyl","< 0.02","0.02","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Fludioxonil","< 0.01","0.01","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Hexazinone","< 0.02","0.02","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Imidacloprid","< 0.02","0.02","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Linuron","< 0.02","0.02","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Mancozeb","< 0.1","0.1","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Metalaxyl","< 0.03","0.03","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Methamidophos","< 5.0","5","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Metiram","< 1","1","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Metobromuron","< 0.03","0.03","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Metribuzin","< 0.03","0.03","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Permethrin","< 0.01","0.01","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Phorate","< 0.01","0.01","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Propiconazole","< 0.02","0.02","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Rimsulfuron","< 0.02","0.02","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Thiabendazole","< 0.02","0.02","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Thiamethoxam","< 0.01","0.01","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Thifensulfuron-methyl","< 0.02","0.02","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Thiophanate-methyl","< 0.02","0.02","mg/kg"
"Winter River","2014-08-18T00:00:00.000","2014-08-18T00:00:00.000","2014","8","wet weather","Tribenuron-methyl","< 0.04","0.04","mg/kg"
"Mill River","2014-08-21T00:00:00.000","2014-08-21T00:00:00.000","2014","8","normal (dry)","Atrazine","< 0.03","0.03","mg/kg"
