"alm_time","alm_date","inci_no","station","occup_id","number","st_prefix","street","st_type","st_suffix","xstreet","xst_prefix","xst_type","xst_suffix","city","state","zip","latitude","longitude","mutl_aid","shift","alarms","alm_type","inci_type","descript","arv_time"
"11:35:27","2015-10-12T00:00:00.000","15-0285025","10","30374","585",,"WETHERSFIELD","AV",,,,,,"Hartford","CT","06114","41.74","-72.6723","N","C","1","1","353","Removal of victim(s) from stalled elevator","11:47:00"
"13:52:41","2015-10-13T00:00:00.000","15-0286035","15","40708","173",,"BENTON","ST",,,,,,"Hartford","CT","06114","41.746543","-72.682647","N","D","1","1","321","EMS call, excluding vehicle accident with injury","13:58:19"
"19:24:11","2015-10-13T00:00:00.000","15-0286065","08","00000",,,"PARK","ST",,"PARK",,"TER",,"Hartford","CT","06106","41.7579","-72.6922","N","D","1","1","322","Motor vehicle accident with injuries","19:27:15"
"18:10:40","2015-10-13T00:00:00.000","15-0286057","14","48169","141",,"WOODLAND","ST",,,,,,"Hartford","CT","06105","41.77675","-72.6988","N","D","1","1","300","Rescue, EMS incident, other","18:12:51"
"00:40:16","2015-10-13T00:00:00.000","15-0286002","05","11261","57",,"HUNTINGTON","ST",,,,,,"Hartford","CT","06105","41.770342","-72.691837","N","C","1","1","743","Smoke detector activation, no fire - unintentional","00:45:32"
"21:42:04","2015-10-13T00:00:00.000","15-0286079","01","24550","43",,"MORRIS","ST",,,,,,"Hartford","CT","06114","41.752488","-72.676376","N","D","1","1","311","Medical assist, assist EMS crew","21:44:47"
"20:34:20","2015-10-13T00:00:00.000","15-0286070","05","19663","15",,"WOODLAND","ST",,,,,,"Hartford","CT","06105","41.768272","-72.702389","N","D","1","1","311","Medical assist, assist EMS crew","20:39:32"
"10:39:15","2015-10-13T00:00:00.000","15-0286019","01","54070","1",,"MAIN","ST",,,,,,"Hartford","CT","06106","41.7552","-72.6768","N","D","1","1","321","EMS call, excluding vehicle accident with injury","10:42:53"
"20:16:55","2015-10-13T00:00:00.000","15-0286068","09","37532","185",,"ROGER","ST",,,,,,"Hartford","CT","06106","41.729562","-72.699738","N","D","1","1","735","Alarm system sounded due to malfunction","20:20:32"
"18:28:02","2015-10-13T00:00:00.000","15-0286059","05","19905","128",,"COLLINS","ST",,,,,,"Hartford","CT","06105","41.772491","-72.689905","N","D","1","1","550","Public service assistance, Other","18:36:19"
"08:31:58","2015-10-13T00:00:00.000","15-0286014","01",,,,"COLTS PK-SERVICE YARD",,,,,,,"Hartford","CT","06106","41.7538","-72.6718","N","D","1","1","671","HazMat release investigation w/no HazMat","08:37:49"
"04:54:54","2015-10-13T00:00:00.000","15-0286009","08","21399","470",,"BROAD","ST",,,,,,"Hartford","CT","06106","41.762887","-72.687228","N","C","1","1","500","Service Call, other","05:02:45"
"05:54:18","2015-10-13T00:00:00.000","15-0286010","10","25721","30",,"AIRPORT","RD",,,,,,"Hartford","CT","06114","41.737815","-72.6703","N","C","1","1","311","Medical assist, assist EMS crew","05:59:53"
"17:59:41","2015-10-13T00:00:00.000","15-0286054","11","19378","16",,"EVERGREEN","AV",,,,,,"Hartford","CT","06105","41.765733","-72.7094","N","D","1","1","552","Police matter","18:05:58"
"17:19:45","2015-10-13T00:00:00.000","15-0286047","15","49631","53",,"GRAFTON","ST",,,,,,"Hartford","CT","06106","41.742462","-72.700037","N","D","1","1","744","Detector activation, no fire - unintentional","17:24:04"
"14:41:24","2015-10-13T00:00:00.000","15-0286037","08",,,,"POPE PK-AT WARD ST",,,,,,,"Hartford","CT","06106","41.7558","-72.6942","N","D","1","1","300","Rescue, EMS incident, other","14:44:47"
"20:02:22","2015-10-13T00:00:00.000","15-0286067","10","36046","39",,"OTIS","ST",,,,,,"Hartford","CT","06114","41.740008","-72.67773","N","D","1","1","300","Rescue, EMS incident, other","20:05:57"
"10:40:40","2015-10-13T00:00:00.000","15-0286020","10","25804","261",,"LOCUST","ST",,,,,,"Hartford","CT","06114","41.743037","-72.665737","N","D","1","1","321","EMS call, excluding vehicle accident with injury","10:47:45"
"15:40:59","2015-10-13T00:00:00.000","15-0286042","01","24375","165",,"WETHERSFIELD","AV",,,,,,"Hartford","CT","06114","41.75125","-72.674465","N","D","1","1","311","Medical assist, assist EMS crew","15:45:26"
"14:42:05","2015-10-13T00:00:00.000","15-0286038","10","30223","941",,"WETHERSFIELD","AV",,,,,,"Hartford","CT","06114","41.729894","-72.669753","N","D","1","1","300","Rescue, EMS incident, other","14:46:04"
"11:39:47","2015-10-13T00:00:00.000","15-0286023","05","10442","97",,"ATWOOD","ST",,,,,,"Hartford","CT","06105","41.775719","-72.695875","N","D","1","1","300","Rescue, EMS incident, other","11:42:10"
"04:53:27","2015-10-13T00:00:00.000","15-0286008","02","17889","92",,"IRVING","ST",,,,,,"Hartford","CT","06112","41.778715","-72.687021","N","C","1","1","321","EMS call, excluding vehicle accident with injury","04:58:08"
"14:54:31","2015-10-13T00:00:00.000","15-0286039","02",,"15",,"HIGH","ST",,,,,,"Hartford","CT","06103","41.767685","-72.680738","N","D","1","1","321","EMS call, excluding vehicle accident with injury","14:59:01"
"10:10:45","2015-10-13T00:00:00.000","15-0286017","14","04201","169",,"RIDGEFIELD","ST",,,,,,"Hartford","CT","06112","41.790189","-72.695248","N","D","1","1","321","EMS call, excluding vehicle accident with injury","10:15:32"
"21:55:00","2015-10-13T00:00:00.000","15-0286080","01","45681","123",,"WYLLYS","ST",,,,,,"Hartford","CT","06106","41.757031","-72.671508","N","D","1","1","311","Medical assist, assist EMS crew","21:59:31"
"18:22:07","2015-10-13T00:00:00.000","15-0286058","15","45423","392",,"NEW BRITAIN","AV",,,,,,"Hartford","CT","06106","41.739878","-72.696448","N","D","1","1","321","EMS call, excluding vehicle accident with injury","18:25:16"
"01:43:17","2015-10-13T00:00:00.000","15-0286005","01","40987","207",,"WETHERSFIELD","AV",,,,,,"Hartford","CT","06114","41.7503","-72.674375","N","C","1","1","321","EMS call, excluding vehicle accident with injury","01:47:51"
"19:49:19","2015-10-13T00:00:00.000","15-0286066","09","50230","507",,"FLATBUSH","AV",,,,,,"Hartford","CT","06106","41.742373","-72.712993","N","D","1","1","322","Motor vehicle accident with injuries","19:54:11"
"21:15:41","2014-08-24T00:00:00.000","14-0236056","08","14686","14",,"MORTSON","ST",,,,,,"Hartford","CT","06106","41.7595","-72.6932","N","A","1","1","511","Lock-out","21:26:56"
"16:15:37","2015-10-13T00:00:00.000","15-0286045","10","41200","22",,"ELLIOTT","ST",,,,,,"Hartford","CT","06114","41.746424","-72.674894","N","D","1","1","622","No Incident found on arrival at dispatch address","16:22:39"
"16:08:43","2015-10-13T00:00:00.000","15-0286044","15","29339","77",,"LINNMOORE","ST",,,,,,"Hartford","CT","06114","41.7336","-72.6911","N","D","1","1","321","EMS call, excluding vehicle accident with injury","16:13:01"
"18:01:32","2015-10-13T00:00:00.000","15-0286056","05","46604","330",,"LAUREL","ST",,,,,,"Hartford","CT","06105","41.767959","-72.697417","N","D","1","1","311","Medical assist, assist EMS crew","18:08:09"
"19:21:45","2017-02-05T00:00:00.000","17-0036071","11","50206","1620",,"PARK","ST",,,,,,"Hartford","CT","06106","41.757271","-72.705386","N","A","1","1","300","Rescue, EMS incident, other","19:26:17"
"20:47:07","2015-10-13T00:00:00.000","15-0286071","01","00000",,,"MAIN","ST",,"PARK",,"ST",,"Hartford","CT","06106","41.756858","-72.675732","N","D","1","1","300","Rescue, EMS incident, other","20:52:04"
"07:07:21","2015-10-13T00:00:00.000","15-0286011","15","40708","173",,"BENTON","ST",,,,,,"Hartford","CT","06114","41.746543","-72.682647","N","C","1","1","300","Rescue, EMS incident, other","07:16:51"
"20:49:17","2015-10-13T00:00:00.000","15-0286072","05","00000",,,"COLLINS","ST",,"GARDEN",,"ST",,"Hartford","CT","06105","41.772467","-72.68965","N","D","1","1","622","No Incident found on arrival at dispatch address","20:54:45"
"17:49:18","2015-10-13T00:00:00.000","15-0286053","10","26058","100",,"CROMWELL","ST",,,,,,"Hartford","CT","06114","41.729436","-72.679179","N","D","1","3","531","Smoke or odor removal","17:53:00"
"17:40:01","2015-10-13T00:00:00.000","15-0286050","14","42062","1680",,"ALBANY","AV",,,,,,"Hartford","CT","06112","41.784687","-72.708847","N","D","1","1","321","EMS call, excluding vehicle accident with injury","17:49:27"
"12:33:04","2015-10-13T00:00:00.000","15-0286027","15","40302","109",,"BOND","ST",,,,,,"Hartford","CT","06114","41.74418","-72.67868","N","D","1","1","500","Service Call, other","12:37:00"
"10:28:39","2015-10-13T00:00:00.000","15-0286018","02","00000",,,"MAIN","ST",,"TRUMBULL",,"ST",,"Hartford","CT","06103","41.7704","-72.6747","N","D","1","1","322","Motor vehicle accident with injuries","10:32:38"
"22:10:10","2015-10-13T00:00:00.000","15-0286081","02","55078","222",,"BELLEVUE","ST",,,,,,"Hartford","CT","06120","41.782846","-72.673631","N","D","1","1","321","EMS call, excluding vehicle accident with injury","22:14:54"
"13:43:40","2015-10-13T00:00:00.000","15-0286033","15","39000","449",,"NEW BRITAIN","AV",,,,,,"Hartford","CT","06106","41.739221","-72.697893","N","D","1","1","311","Medical assist, assist EMS crew","13:48:11"
"18:40:47","2015-10-13T00:00:00.000","15-0286061","14","12481","153",,"EDGEWOOD","ST",,,,,,"Hartford","CT","06112","41.782164","-72.690827","N","D","1","1","321","EMS call, excluding vehicle accident with injury","18:44:34"
"19:17:26","2017-02-05T00:00:00.000","17-0036070","14","05586","128",,"GREENFIELD","ST",,,,,,"Hartford","CT","06112","41.783711","-72.6898","N","A","1","1","321","EMS call, excluding vehicle accident with injury","19:20:53"
"20:28:23","2015-10-13T00:00:00.000","15-0286069","02","06414","21",,"CAPEN","ST",,,,,,"Hartford","CT","06120","41.784426","-72.676468","N","D","1","1","311","Medical assist, assist EMS crew","20:32:39"
"20:50:24","2015-10-13T00:00:00.000","15-0286073","02","32058","75",,"ASYLUM","ST",,,,,,"Hartford","CT","06103","41.766715","-72.675177","N","D","1","1","321","EMS call, excluding vehicle accident with injury","20:55:22"
"03:12:44","2015-10-13T00:00:00.000","15-0286006","10","25545","207",,"BRAINARD","RD",,,,,,"Hartford","CT","06114","41.734256","-72.659868","N","C","1","1","300","Rescue, EMS incident, other","03:19:28"
"11:40:02","2015-10-13T00:00:00.000","15-0286024","07","07247","426",,"EDGEWOOD","ST",,,,,,"Hartford","CT","06112","41.787958","-72.686649","N","D","1","1","552","Police matter","11:44:27"
"08:40:23","2015-10-13T00:00:00.000","15-0286016","15","33380","777",,"MAPLE","AV",,,,,,"Hartford","CT","06114","41.738682","-72.685488","N","D","1","1","321","EMS call, excluding vehicle accident with injury","08:44:37"
"17:44:29","2015-10-13T00:00:00.000","15-0286051","08","00000",,,"GLENDALE","AV",,"ZION",,"ST",,"Hartford","CT","06106","41.7505","-72.6942","N","D","1","1","311","Medical assist, assist EMS crew","17:52:25"
"21:22:04","2015-10-13T00:00:00.000","15-0286075","02","00000",,,"MAIN","ST",,"MORGAN",,"ST",,"Hartford","CT","06103","41.76925","-72.673392","N","D","1","1","321","EMS call, excluding vehicle accident with injury","21:25:55"
"23:08:09","2015-10-13T00:00:00.000","15-0286082","01","54420","250",,"COLUMBUS","BLVD",,,,,,"Hartford","CT","06103","41.764323","-72.66989","N","D","1","3","733","Smoke detector activation due to malfunction","23:13:03"
"13:31:40","2015-10-13T00:00:00.000","15-0286031","14","12600","51",,"VINE","ST",,,,,,"Hartford","CT","06112","41.780797","-72.688928","N","D","1","1","321","EMS call, excluding vehicle accident with injury","13:36:06"
"01:05:37","2015-10-13T00:00:00.000","15-0286004","14","13316","108",,"KENT","ST",,,,,,"Hartford","CT","06112","41.784455","-72.700409","N","C","1","1","321","EMS call, excluding vehicle accident with injury","01:09:58"
"12:29:23","2015-10-13T00:00:00.000","15-0286026","11","19445","270",,"SISSON","AV",,,,,,"Hartford","CT","06105","41.765872","-72.707355","N","D","1","1","550","Public service assistance, Other","12:32:53"
"09:38:56","2017-02-05T00:00:00.000","17-0036026","01","47863","80",,"CHARTER OAK","AV",,,,,,"Hartford","CT","06106","41.758862","-72.671177","N","A","1","1","321","EMS call, excluding vehicle accident with injury","09:42:50"
"13:17:19","2017-02-05T00:00:00.000","17-0036040","02","52580","76",,"PLINY","ST",,,,,,"Hartford","CT","06120","41.780625","-72.683425","N","A","1","1","552","Police matter","13:22:08"
"11:07:35","2017-02-05T00:00:00.000","17-0036032","01","25296","250",,"MAIN","ST",,,,,,"Hartford","CT","06106","41.758352","-72.675643","N","A","1","3","531","Smoke or odor removal","11:11:17"
"08:39:41","2017-02-05T00:00:00.000","17-0036023","11","10140","145",,"SISSON","AV",,,,,,"Hartford","CT","06105","41.762079","-72.706811","N","A","1","1","311","Medical assist, assist EMS crew","08:43:02"
"02:47:29","2017-02-05T00:00:00.000","17-0036010","15","29347","263",,"GRANDVIEW","TER",,,,,,"Hartford","CT","06114","41.734822","-72.691426","N","D","1","1","311","Medical assist, assist EMS crew","02:53:02"
"00:20:57","2017-02-05T00:00:00.000","17-0036002","02","00000",,,"GARDEN","ST",,"MATHER",,"ST",,"Hartford","CT","06112","41.7802","-72.6852","N","D","1","4","311","Medical assist, assist EMS crew","00:24:00"
"15:15:04","2017-02-05T00:00:00.000","17-0036049","14","48169","141",,"WOODLAND","ST",,,,,,"Hartford","CT","06105","41.77675","-72.6988","N","A","1","1","321","EMS call, excluding vehicle accident with injury","15:18:27"
"15:22:55","2017-02-05T00:00:00.000","17-0036050","01","25357","159",,"SHELDON","ST",,,,,,"Hartford","CT","06106","41.761028","-72.67203","N","A","1","1","321","EMS call, excluding vehicle accident with injury","15:28:06"
"16:46:00","2017-02-05T00:00:00.000","17-0036059","02","50680","1450",,"MAIN","ST",,,,,,"Hartford","CT","06120","41.774089","-72.6771","N","A","1","1","321","EMS call, excluding vehicle accident with injury","16:51:43"
"10:15:42","2015-07-06T00:00:00.000","15-0187022","08","20812","704",,"PARK","ST",,,,,,"Hartford","CT","06106","41.7579","-72.6885","N","A","1","1","521","Water evacuation","10:27:54"
"14:16:47","2017-02-05T00:00:00.000","17-0036044","01","03040","500",,"MAIN","ST",,,,,,"Hartford","CT","06103","41.761971","-72.674876","N","A","1","1","321","EMS call, excluding vehicle accident with injury","14:20:47"
"09:33:37","2017-02-05T00:00:00.000","17-0036025","10","36522","189",,"BARKER","ST",,,,,,"Hartford","CT","06114","41.742727","-72.68122","N","A","1","1","321","EMS call, excluding vehicle accident with injury","09:35:13"
"06:14:33","2017-02-05T00:00:00.000","17-0036015","09","50317","705",,"NEW BRITAIN","AV",,,,,,"Hartford","CT","06106","41.733167","-72.705433","N","D","1","1","321","EMS call, excluding vehicle accident with injury","06:20:23"
"09:46:17","2017-02-05T00:00:00.000","17-0036027","11","10140","145",,"SISSON","AV",,,,,,"Hartford","CT","06105","41.762079","-72.706811","N","A","1","1","521","Water evacuation","09:49:49"
"04:59:54","2017-02-05T00:00:00.000","17-0036014","16","03876","23",,"COLEBROOK","ST",,,,,,"Hartford","CT","06112","41.794733","-72.6949","N","D","1","4","311","Medical assist, assist EMS crew","05:05:55"
"07:16:38","2017-02-05T00:00:00.000","17-0036017","01","23962","75",,"MAIN","ST",,,,,,"Hartford","CT","06106","41.756231","-72.676315","N","D","1","1","311","Medical assist, assist EMS crew","07:20:00"
"10:38:42","2017-02-05T00:00:00.000","17-0036030","15","36392","82",,"CAMPFIELD","AV",,,,,,"Hartford","CT","06114","41.740638","-72.6831","N","A","1","1","321","EMS call, excluding vehicle accident with injury","10:43:30"
"06:40:52","2018-09-08T00:00:00.000","18-0251018","08","20951","599",,"PARK","ST",,,,,,"Hartford","CT","06106","41.7578","-72.6864","N","D","1","1","143","Grass fire","06:45:12"
"08:28:51","2017-02-05T00:00:00.000","17-0036021","01","50208","90",,"RETREAT","AV",,,,,,"Hartford","CT","06106","41.753216","-72.679153","N","A","1","1","311","Medical assist, assist EMS crew","08:34:22"
"19:37:03","2017-02-05T00:00:00.000","17-0036072","15","29347","263",,"GRANDVIEW","TER",,,,,,"Hartford","CT","06114","41.734822","-72.691426","N","A","1","1","661","EMS call, party transported by non-fire agency","19:42:00"
"12:48:17","2017-02-05T00:00:00.000","17-0036037","07","45650","81",,"HAMPTON","ST",,,,,,"Hartford","CT","06120","41.793515","-72.673185","N","A","1","1","321","EMS call, excluding vehicle accident with injury","12:52:35"
"04:03:15","2015-10-14T00:00:00.000","15-0287001","15","50205","300",,"SUMMIT","ST",,,,,,"Hartford","CT","06106","41.749598","-72.693218","N","D","1","1","321","EMS call, excluding vehicle accident with injury","04:09:56"
"06:02:29","2015-10-14T00:00:00.000","15-0287007","07","06723","43",,"WESTLAND","ST",,,,,,"Hartford","CT","06120","41.789371","-72.673552","N","D","1","1","321","EMS call, excluding vehicle accident with injury","06:07:33"
"13:55:51","2015-10-14T00:00:00.000","15-0287033","01","50208","90",,"RETREAT","AV",,,,,,"Hartford","CT","06106","41.753216","-72.679153","N","A","1","1","321","EMS call, excluding vehicle accident with injury","14:00:08"
"22:34:00","2017-02-05T00:00:00.000","17-0036079","15","26790","171",,"ZION","ST",,,,,,"Hartford","CT","06106","41.745758","-72.6943","N","A","1","1","311","Medical assist, assist EMS crew","22:38:45"
"15:22:33","2015-10-14T00:00:00.000","15-0287040","01","32174","550",,"MAIN","ST",,,,,,"Hartford","CT","06103","41.762558","-72.674744","N","A","1","1","321","EMS call, excluding vehicle accident with injury","15:28:46"
"13:55:30","2015-10-06T00:00:00.000","15-0279032","14","54813","351",,"MARK TWAIN","DR",,,,,,"Hartford","CT","06112","41.796658","-72.709753","N","A","1","3","611","Dispatched & cancelled en route","13:56:38"
"16:10:55","2015-10-14T00:00:00.000","15-0287044","01","01579","700",,"MAIN","ST",,,,,,"Hartford","CT","06103","41.764204","-72.673837","N","A","1","6","321","EMS call, excluding vehicle accident with injury","16:10:55"
"08:34:53","2015-10-14T00:00:00.000","15-0287017","01",,"20",,"PROSPECT","ST",,,,,,"Hartford","CT","06103","41.76268","-72.673","N","A","1","3","745","Alarm system activation, no fire - unintentional","08:40:00"
"21:00:20","2015-10-14T00:00:00.000","15-0287058","02","52539","10",,"GREEN","ST",,,,,,"Hartford","CT","06120","41.776955","-72.682255","N","A","1","1","622","No Incident found on arrival at dispatch address","21:07:04"
"17:59:06","2015-10-14T00:00:00.000","15-0287050","08","00000",,,"BROAD","ST",,"WARD",,"ST",,"Hartford","CT","06106","41.7559","-72.6875","N","A","1","1","552","Police matter","18:02:20"
"17:12:35","2015-10-14T00:00:00.000","15-0287048","01","40985","217",,"WETHERSFIELD","AV",,,,,,"Hartford","CT","06114","41.750133","-72.674333","N","A","1","1","321","EMS call, excluding vehicle accident with injury","17:18:13"
"04:33:12","2015-10-14T00:00:00.000","15-0287004","05","10681","173",,"ASHLEY","ST",,,,,,"Hartford","CT","06105","41.774839","-72.694952","N","D","1","1","321","EMS call, excluding vehicle accident with injury","04:40:00"
"21:25:21","2015-10-14T00:00:00.000","15-0287059","08","21362","26",,"RUSS","ST",,,,,,"Hartford","CT","06106","41.761044","-72.683756","N","A","1","3","733","Smoke detector activation due to malfunction","21:30:01"
"17:09:21","2015-10-14T00:00:00.000","15-0287047","14","05486","200",,"BLOOMFIELD","AV",,,,,,"Hartford","CT","06105","41.791334","-72.715404","N","A","1","1","300","Rescue, EMS incident, other","17:18:24"
"15:03:27","2015-10-14T00:00:00.000","15-0287038","02","53140","61",,"DONALD","ST",,,,,,"Hartford","CT","06120","41.7782","-72.6736","N","A","1","1","300","Rescue, EMS incident, other","15:09:57"
"09:26:46","2015-10-14T00:00:00.000","15-0287021","01","25407","309",,"WAWARME","AV",,,,,,"Hartford","CT","06114","41.7521","-72.6595","N","A","1","1","321","EMS call, excluding vehicle accident with injury","09:31:02"
"18:12:44","2015-10-14T00:00:00.000","15-0287052","15","39995","10",,"MOUNTFORD","ST",,,,,,"Hartford","CT","06114","41.742252","-72.6841","N","A","1","1","311","Medical assist, assist EMS crew","18:19:08"
"04:28:32","2015-10-14T00:00:00.000","15-0287003","07","08943","29",,"CAMBRIDGE","ST",,,,,,"Hartford","CT","06120","41.79876","-72.66786","N","D","1","1","321","EMS call, excluding vehicle accident with injury","04:35:17"
"13:30:01","2015-10-14T00:00:00.000","15-0287031","08","15323","222",,"PARK","TER",,,,,,"Hartford","CT","06106","41.755813","-72.6943","N","A","1","1","311","Medical assist, assist EMS crew","13:35:25"
"15:42:59","2015-10-14T00:00:00.000","15-0287043","02","00000",,,"MAIN","ST",,"SEYMS",,"ST",,"Hartford","CT","06120","41.7775","-72.6771","N","A","1","1","300","Rescue, EMS incident, other","15:46:00"
