"objectid","alm_time","alm_date","inci_no","station","occup_id","number","st_prefix","street","st_type","st_suffix","xstreet","xst_prefix","xst_type","xst_suffix","city","state","zip","latitude","longitude","mutl_aid","shift","alarms","alm_type","inci_type","descript","geom"
"16536",,"2012-10-02T00:00:00.000Z","12-0276005","14","14410","1331",,"ALBANY","AV",,,,,,"Hartford","CT","6112","41.78285","-72.69855","N","A","1","1","300","Rescue, EMS incident, other",
"20449",,"2012-12-06T00:00:00.000Z","12-0341023",,,"235",,"MAIN","ST",,,,,,"East Hartford","CT","0","0","0","3","C","1","6","531","Smoke or odor removal",
"7236",,"2012-05-07T00:00:00.000Z","12-0128027","8","15970","9",,"PUTNAM","ST",,,,,,"Hartford","CT","6106","41.7561","-72.6907","N","B","1","1","311","Medical assist, assist EMS crew",
"29710",,"2013-05-09T00:00:00.000Z","13-0129051","15","32799","67",,"NEWBURY","ST",,,,,,"Hartford","CT","6114","41.740639","-72.691112","N","A","1","1","552","Police matter",
"7240",,"2012-05-07T00:00:00.000Z","12-0128031","2","18852","179",,"MATHER","ST",,,,,,"Hartford","CT","6120","41.780114","-72.684729","N","B","1","1","443","Breakdown of light ballast",
"678",,"2012-01-12T00:00:00.000Z","12-0012054","8","15234","555",,"ZION","ST",,,,,,"Hartford","CT","6106","41.756211","-72.692467","N","B","1","1","552","Police matter",
"35613",,"2013-08-02T00:00:00.000Z","13-0214048","1","40801","137",,"FRANKLIN","AV",,,,,,"Hartford","CT","6114","41.7476","-72.67755","N","B","1","1","300","Rescue, EMS incident, other",
"40814",,"2013-10-21T00:00:00.000Z","13-0294064","1",,"20",,"RESERVE","RD",,,,,,"Hartford","CT","6114","41.744971","-72.654","N","B","1","1","300","Rescue, EMS incident, other",
"12185",,"2012-07-21T00:00:00.000Z","12-0203061","7","7487","75",,"WINCHESTER","ST",,,,,,"Hartford","CT","6112","41.7903","-72.6842","N","A","1","6","531","Smoke or odor removal",
"42581",,"2013-11-20T00:00:00.000Z","13-0324044","14","14003","42",,"STERLING","ST",,,,,,"Hartford","CT","6112","41.778977","-72.694631","N","D","1","1","553","Public service",
"1345",,"2012-01-24T00:00:00.000Z","12-0024038","14","2858","260",,"HOLCOMB","ST",,,,,,"Hartford","CT","6112","41.795729","-72.7004","N","B","1","1","552","Police matter",
"6299",,"2012-04-20T00:00:00.000Z","12-0111048","15","34340","1861",,"PARK","ST",,,,,,"Hartford","CT","6106","41.756448","-72.709872","N","A","1","1","300","Rescue, EMS incident, other",
"44295",,"2013-12-20T00:00:00.000Z","13-0354025","11","34772","7",,"KANE","ST",,,,,,"Hartford","CT","6106","41.751367","-72.710767","N","B","1","1","511","Lock-out",
"280",,"2012-01-06T00:00:00.000Z","12-0006007","16",,"258",,"NAHUM","DR",,,,,,"Hartford","CT","6112","41.8059","-72.7086","N","C","1","4","131","Passenger vehicle fire",
"17732",,"2012-10-21T00:00:00.000Z","12-0295042","9","28861","147",,"COOLIDGE","ST",,,,,,"Hartford","CT","6106","41.7386","-72.7039","N","A","1","1","442","Overheated motor",
"8453",,"2012-05-26T00:00:00.000Z","12-0147063","2",,"1",,"PEQUOT","ST",,,,,,"Hartford","CT","6120","41.7736","-72.671","N","A","1","6","300","Rescue, EMS incident, other",
"8218",,"2012-05-22T00:00:00.000Z","12-0143066","14","12816","46",,"VINE","ST",,,,,,"Hartford","CT","6112","41.780569","-72.688948","N","A","1","1","300","Rescue, EMS incident, other",
"21921",,"2013-01-01T00:00:00.000Z","13-0001021","5","11329","60",,"NILES","ST",,,,,,"Hartford","CT","6105","41.769957","-72.698671","N","B","1","1","552","Police matter",
"40261","2023-06-16T00:00:00.000Z","2013-10-12T00:00:00.000Z","13-0285090","8",,,,"LAUREL","ST",,"PARK",,"ST",,"Hartford","CT","6106","41.7576","-72.697","N","A","1","1","552","Police matter",
"28548",,"2013-04-20T00:00:00.000Z","13-0110042","10","30885","156",,"GEORGE ST",,,,,,,"Hartford","CT","6114","41.733562","-72.679385","N","B","1","1","511","Lock-out",
"2536",,"2012-02-14T00:00:00.000Z","12-0045021","11","21125","25",,"LAUREL","ST",,,,,,"Hartford","CT","6106","41.7595","-72.697","N","C","1","1","300","Rescue, EMS incident, other",
"26630",,"2013-03-18T00:00:00.000Z","13-0077046","8","20784","744",,"PARK","ST",,,,,,"Hartford","CT","6106","41.7579","-72.6898","N","A","1","1","520","Water problem, Other",
"21193",,"2012-12-19T00:00:00.000Z","12-0354003","15","27033","62",,"HUGHES","ST",,,,,,"Hartford","CT","6106","41.742445","-72.696762","N","C","1","1","300","Rescue, EMS incident, other",
"31731",,"2013-06-08T00:00:00.000Z","13-0159066","7","17003","98",,"WESTON","ST",,,,,,"Hartford","CT","6120","41.784607","-72.66581","N","C","1","1","311","Medical assist, assist EMS crew",
"19499",,"2012-11-19T00:00:00.000Z","12-0324045","15","39773","20",,"SCHOOL","ST",,,,,,"Hartford","CT","6106","41.7475","-72.6874","N","B","1","1","311","Medical assist, assist EMS crew",
"13183",,"2012-08-08T00:00:00.000Z","12-0221024","11","9416","28",,"WHITNEY","ST",,,,,,"Hartford","CT","6105","41.767213","-72.711417","N","C","1","1","300","Rescue, EMS incident, other",
"29455",,"2013-05-05T00:00:00.000Z","13-0125058","11","34778","100",,"PROSPECT","AV",,,,,,"Hartford","CT","6106","41.7479","-72.7151","N","A","1","3","531","Smoke or odor removal",
"35053",,"2013-07-25T00:00:00.000Z","13-0206016","15","26375","257",,"SAYBROOKE","ST",,,,,,"Hartford","CT","6106","41.746506","-72.702945","N","B","1","3","531","Smoke or odor removal",
"17382",,"2012-10-15T00:00:00.000Z","12-0289051","5",,,,"COLLINS","ST",,"WILLARD",,"ST",,"Hartford","CT","6105","41.7732","-72.6943","N","C","1","1","324","Motor Vehicle Accident with no injuries",
"42723",,"2013-11-23T00:00:00.000Z","13-0327008","2","2062","241",,"ASYLUM","ST",,,,,,"Hartford","CT","6103","41.767163","-72.67803","N","B","1","3","531","Smoke or odor removal",
"3559",,"2012-03-03T00:00:00.000Z","12-0063009","14","13455","1132",,"ALBANY","AV",,,,,,"Hartford","CT","6112","41.781695","-72.695202","N","D","1","1","311","Medical assist, assist EMS crew",
"24844",,"2013-02-14T00:00:00.000Z","13-0045041","16",,,,"HAROLD","ST",,"HARTLAND",,"ST",,"Hartford","CT","6112","41.8044","-72.7001","N","A","1","1","552","Police matter",
"14969",,"2012-09-07T00:00:00.000Z","12-0251017","8","50643","34",,"PUTNAM","ST",,,,,,"Hartford","CT","6106","41.7567","-72.6907","N","A","1","6","900","Special type of incident, Other",
"27123",,"2013-03-27T00:00:00.000Z","13-0086044","5","14114","80",,"EDGEWOOD","ST",,,,,,"Hartford","CT","6112","41.779773","-72.69134","N","B","1","1","621","Wrong location",
"15100",,"2012-09-09T00:00:00.000Z","12-0253023","10","25760","990",,"WETHERSFIELD","AV",,,,,,"Hartford","CT","6114","41.728595","-72.668795","N","C","1","1","554","Assist invalid",
"34106",,"2013-07-12T00:00:00.000Z","13-0193034","9",,,,"BRINLEY","AV",,"DEXTER",,"ST",,"Hartford","CT","6106","41.7344","-72.7122","N","A","1","6","422","Chemical spill or leak",
"111",,"2012-01-02T00:00:00.000Z","12-0002043","14","7579","275",,"WESTLAND","ST",,,,,,"Hartford","CT","6112","41.791967","-72.685133","N","D","1","1","300","Rescue, EMS incident, other",
"1221",,"2012-01-22T00:00:00.000Z","12-0022047","14","48169","141",,"WOODLAND","ST",,,,,,"Hartford","CT","6105","41.77675","-72.6988","N","D","1","1","520","Water problem, Other",
"41063",,"2013-10-25T00:00:00.000Z","13-0298062","8",,"950",,"BROAD","ST",,,,,,"Hartford","CT","6106","41.756188","-72.6875","N","B","1","4","552","Police matter",
"36778",,"2013-08-21T00:00:00.000Z","13-0233040","15","40482","45",,"WEBSTER","ST",,,,,,"Hartford","CT","6114","41.744594","-72.683282","N","A","1","1","554","Assist invalid",
"32532",,"2013-06-20T00:00:00.000Z","13-0171050","15","32830","249",,"NEW BRITAIN","AV",,,,,,"Hartford","CT","6106","41.743388","-72.69077","N","C","1","1","531","Smoke or odor removal",
"36323",,"2013-08-13T00:00:00.000Z","13-0225059","1",,"200",,"RETREAT","AV",,,,,,"Hartford","CT","6106","41.751435","-72.68213","N","A","1","1","900","Special type of incident, Other",
"19453",,"2012-11-18T00:00:00.000Z","12-0323043","7","7579","275",,"WESTLAND","ST",,,,,,"Hartford","CT","6112","41.791967","-72.685133","N","A","1","1","300","Rescue, EMS incident, other",
"2345",,"2012-02-11T00:00:00.000Z","12-0042005","11","19652","64",,"EVERGREEN","AV",,,,,,"Hartford","CT","6105","41.764108","-72.709062","N","C","1","1","311","Medical assist, assist EMS crew",
"26955",,"2013-03-24T00:00:00.000Z","13-0083034","5","11263","63",,"HUNTINGTON","ST",,,,,,"Hartford","CT","6105","41.770089","-72.691916","N","C","1","1","744","Detector activation, no fire - unintentional",
"18564",,"2012-11-03T00:00:00.000Z","12-0308033","14","6031","226",,"VINE","ST",,,,,,"Hartford","CT","6112","41.786673","-72.688409","N","B","1","1","321","EMS call, excluding vehicle accident with injury",
"4033",,"2012-03-10T00:00:00.000Z","12-0070068","14","8506","637",,"GARDEN","ST",,,,,,"Hartford","CT","6112","41.787932","-72.682688","N","D","1","1","300","Rescue, EMS incident, other",
"15030",,"2012-09-08T00:00:00.000Z","12-0252016","8","19518","560",,"PARK","ST",,,,,,"Hartford","CT","6106","41.7578","-72.6864","N","A","1","1","311","Medical assist, assist EMS crew",
"9029",,"2012-06-04T00:00:00.000Z","12-0156019","14","11771","150",,"SCARBOROUGH","ST",,,,,,"Hartford","CT","6105","41.78045","-72.7095","N","B","1","3","746","Carbon monoxide detector activation, no CO",
"30790",,"2013-05-25T00:00:00.000Z","13-0145067","10",,,,"BROWN","ST",,"CAMPFIELD",,"AV",,"Hartford","CT","6114","41.736","-72.6819","N","A","1","1","324","Motor Vehicle Accident with no injuries",
"8599",,"2012-05-28T00:00:00.000Z","12-0149064","5",,"231",,"ASHLEY","ST",,,,,,"Hartford","CT","6105","41.775324","-72.697028","N","C","1","1","331","Lock-in (if lock out , use 511 )",
"16971","2010-08-20T00:00:00.000Z","2012-10-09T00:00:00.000Z","12-0283019","15","36672","742",,"MAPLE","AV",,,,,,"Hartford","CT","6114","41.739892","-72.684885","N","A","1","1","300","Rescue, EMS incident, other",
"7933",,"2012-05-18T00:00:00.000Z","12-0139071","16","3879","37",,"COLEBROOK","ST",,,,,,"Hartford","CT","6112","41.794818","-72.6956","N","A","1","1","321","EMS call, excluding vehicle accident with injury",
"19728",,"2012-11-23T00:00:00.000Z","12-0328052","1","54788","6",,"GROTON","ST",,,,,,"Hartford","CT","6106","41.754538","-72.673546","N","B","1","1","321","EMS call, excluding vehicle accident with injury",
"12387",,"2012-07-25T00:00:00.000Z","12-0207010","1","50260","140",,"HUYSHOPE","AV",,,,,,"Hartford","CT","6106","41.755231","-72.66445","N","D","1","1","311","Medical assist, assist EMS crew",
"29549",,"2013-05-07T00:00:00.000Z","13-0127013","2",,,,"BELDEN","ST",,"MAIN",,"ST",,"Hartford","CT","6120","41.7753","-72.6771","N","B","1","1","324","Motor Vehicle Accident with no injuries",
"23911",,"2013-02-01T00:00:00.000Z","13-0032025","1","23953","510",,"HUDSON","ST",,,,,,"Hartford","CT","6106","41.75648","-72.678995","N","D","1","2","745","Alarm system activation, no fire - unintentional",
"10864","2015-12-15T00:00:00.000Z","2012-07-01T00:00:00.000Z","12-0183025","8","16230","99",,"BABCOCK","ST",,,,,,"Hartford","CT","6106","41.760745","-72.6898","N","A","1","1","322","Motor vehicle accident with injuries",
"43224",,"2013-12-01T00:00:00.000Z","13-0335050","14","46925","360",,"WOODLAND","ST",,,,,,"Hartford","CT","6112","41.778952","-72.697772","N","C","1","1","300","Rescue, EMS incident, other",
"4131",,"2012-03-12T00:00:00.000Z","12-0072048","5","18868","357",,"GARDEN","ST",,,,,,"Hartford","CT","6112","41.778435","-72.685862","N","B","1","1","321","EMS call, excluding vehicle accident with injury",
"2529",,"2012-02-14T00:00:00.000Z","12-0045014","1","15797","920",,"BROAD","ST",,,,,,"Hartford","CT","6106","41.75662","-72.6875","N","C","1","1","321","EMS call, excluding vehicle accident with injury",
"3728",,"2012-03-05T00:00:00.000Z","12-0065066","15","39644","44",,"NEW BRITAIN","AV",,,,,,"Hartford","CT","6106","41.746274","-72.685368","N","C","1","1","311","Medical assist, assist EMS crew",
"41716",,"2013-11-06T00:00:00.000Z","13-0310003","8","21125","25",,"LAUREL","ST",,,,,,"Hartford","CT","6106","41.7595","-72.697","N","A","1","1","300","Rescue, EMS incident, other",
"18226",,"2012-10-29T00:00:00.000Z","12-0303046","1","24845","12",,"GROTON","ST",,,,,,"Hartford","CT","6106","41.754746","-72.673615","N","A","1","1","553","Public service",
"23880",,"2013-01-31T00:00:00.000Z","13-0031086","10","31780","45",,"ADELAIDE","ST",,,,,,"Hartford","CT","6114","41.742203","-72.675222","N","C","1","1","311","Medical assist, assist EMS crew",
"32927",,"2013-06-25T00:00:00.000Z","13-0176027","8","21399","470",,"BROAD","ST",,,,,,"Hartford","CT","6106","41.762887","-72.687228","N","D","1","1","300","Rescue, EMS incident, other",
"28433",,"2013-04-18T00:00:00.000Z","13-0108056","1","47863","80",,"CHARTER OAK","AV",,,,,,"Hartford","CT","6106","41.758862","-72.671177","N","D","1","1","321","EMS call, excluding vehicle accident with injury",
"1134",,"2012-01-20T00:00:00.000Z","12-0020054","16","3482","357",,"HOLCOMB","ST",,,,,,"Hartford","CT","6112","41.795362","-72.704809","N","B","1","1","311","Medical assist, assist EMS crew",
"31434",,"2013-06-04T00:00:00.000Z","13-0155045","1",,"10",,"STATE","ST",,,,,,"Hartford","CT","6103","41.76643","-72.673426","N","C","1","2","745","Alarm system activation, no fire - unintentional",
"3504",,"2012-03-02T00:00:00.000Z","12-0062009","15","33912","215",,"GRANDVIEW","TER",,,,,,"Hartford","CT","6114","41.736655","-72.691827","N","C","1","6","300","Rescue, EMS incident, other",
"25061",,"2013-02-18T00:00:00.000Z","13-0049004","7","7181","99",,"EARLE","ST",,,,,,"Hartford","CT","6120","41.79142","-72.674371","N","D","1","1","131","Passenger vehicle fire",
"26850",,"2013-03-22T00:00:00.000Z","13-0081055","10","40163","61",,"WHITMORE","ST",,,,,,"Hartford","CT","6114","41.744993","-72.679944","N","A","1","1","311","Medical assist, assist EMS crew",
"39800",,"2013-10-06T00:00:00.000Z","13-0279015","8","21013","753",,"PARK","ST",,,,,,"Hartford","CT","6106","41.7579","-72.6898","N","B","1","1","552","Police matter",
"32047",,"2013-06-13T00:00:00.000Z","13-0164013","10","25461","70",,"MURPHY","RD",,,,,,"Hartford","CT","6114","41.735729","-72.656167","N","D","1","1","321","EMS call, excluding vehicle accident with injury",
"3553",,"2012-03-03T00:00:00.000Z","12-0063003","1","41200","22",,"ELLIOTT","ST",,,,,,"Hartford","CT","6114","41.746424","-72.674894","N","D","1","1","300","Rescue, EMS incident, other",
"2018",,"2012-02-05T00:00:00.000Z","12-0036004","7","8272","2604",,"MAIN","ST",,,,,,"Hartford","CT","6120","41.789567","-72.671867","N","A","1","1","321","EMS call, excluding vehicle accident with injury",
"6839",,"2012-04-30T00:00:00.000Z","12-0121036","11","19471","580",,"FARMINGTON","AV",,,,,,"Hartford","CT","6105","41.765914","-72.712314","N","C","1","1","300","Rescue, EMS incident, other",
"11152",,"2012-07-05T00:00:00.000Z","12-0187069","10","36110","16",,"GILMAN","ST",,,,,,"Hartford","CT","6114","41.737509","-72.6786","N","A","1","1","510","Person in distress, Other",
"44235",,"2013-12-19T00:00:00.000Z","13-0353036","15","36643","53",,"CAMPFIELD","AV",,,,,,"Hartford","CT","6114","41.741567","-72.683033","N","A","1","1","321","EMS call, excluding vehicle accident with injury",
"238",,"2012-01-05T00:00:00.000Z","12-0005029","1","41150","182",,"FRANKLIN","AV",,,,,,"Hartford","CT","6114","41.7463","-72.67735","N","C","1","1","531","Smoke or odor removal",
"16831","2008-10-04T00:00:00.000Z","2012-10-07T00:00:00.000Z","12-0281015","14","12402","26",,"DEERFIELD","AV",,,,,,"Hartford","CT","6112","41.783325","-72.692625","N","C","1","1","111","Building fire",
"18093",,"2012-10-27T00:00:00.000Z","12-0301044","10","25569","100",,"BRAINARD","RD",,,,,,"Hartford","CT","6114","41.736665","-72.660006","N","C","1","1","322","Motor vehicle accident with injuries",
"10032",,"2012-06-20T00:00:00.000Z","12-0172019","7","6569","2311",,"MAIN","ST",,,,,,"Hartford","CT","6120","41.786235","-72.674388","N","B","1","1","300","Rescue, EMS incident, other",
"18098",,"2012-10-27T00:00:00.000Z","12-0301049","1","24831","17",,"NORWICH","ST",,,,,,"Hartford","CT","6106","41.756386","-72.671229","N","C","1","1","321","EMS call, excluding vehicle accident with injury",
"3034","2012-01-30T00:00:00.000Z","2012-02-23T00:00:00.000Z","12-0054019","1",,,,"PARK","ST",,"WASHINGTON",,"ST",,"Hartford","CT","6106","41.7578","-72.6829","N","D","1","1","321","EMS call, excluding vehicle accident with injury",
"2737","2020-08-02T00:00:00.000Z","2012-02-17T00:00:00.000Z","12-0048045","10","36536","58",,"CAMPFIELD","AV",,,,,,"Hartford","CT","6114","41.741418","-72.683023","N","B","1","1","552","Police matter",
"34668",,"2013-07-19T00:00:00.000Z","13-0200083","7",,,,"GARDEN","ST",,"NELSON",,"ST",,"Hartford","CT","6112","41.7887","-72.6824","N","D","1","1","622","No Incident found on arrival at dispatch address",
"10043",,"2012-06-20T00:00:00.000Z","12-0172030","1",,"474",,"HUDSON","ST",,,,,,"Hartford","CT","6106","41.75707","-72.678855","N","B","1","1","321","EMS call, excluding vehicle accident with injury",
"32302",,"2013-06-16T00:00:00.000Z","13-0167054","10","41561","360",,"WETHERSFIELD","AV",,,,,,"Hartford","CT","6114","41.746133","-72.6736","N","C","1","1","321","EMS call, excluding vehicle accident with injury",
"10516",,"2012-06-25T00:00:00.000Z","12-0177064","2","55078","222",,"BELLEVUE","ST",,,,,,"Hartford","CT","6120","41.782846","-72.673631","N","C","1","1","531","Smoke or odor removal",
"36532",,"2013-08-17T00:00:00.000Z","13-0229038","1","25296","250",,"MAIN","ST",,,,,,"Hartford","CT","6106","41.758352","-72.675643","N","A","1","1","353","Removal of victim(s) from stalled elevator",
"3168",,"2012-02-25T00:00:00.000Z","12-0056042","11",,,,"NEW PARK","AV",,"PARK",,"ST",,"Hartford","CT","6106","41.7571","-72.7063","N","B","1","1","300","Rescue, EMS incident, other",
"9018","2008-10-14T00:00:00.000Z","2012-06-04T00:00:00.000Z","12-0156008","2","17849","402",,"ALBANY","AV",,,,,,"Hartford","CT","6120","41.777053","-72.683871","N","B","1","1","735","Alarm system sounded due to malfunction",
"33765",,"2013-07-07T00:00:00.000Z","13-0188054","10","41266","359",,"WETHERSFIELD","AV",,,,,,"Hartford","CT","6114","41.745713","-72.673591","N","D","1","1","300","Rescue, EMS incident, other",
"8752",,"2012-05-31T00:00:00.000Z","12-0152032","5","19663","15",,"WOODLAND","ST",,,,,,"Hartford","CT","6105","41.768272","-72.702389","N","B","1","1","321","EMS call, excluding vehicle accident with injury",
"42902",,"2013-11-26T00:00:00.000Z","13-0330024","14","14000","44",,"STERLING","ST",,,,,,"Hartford","CT","6112","41.779031","-72.694567","N","B","1","1","321","EMS call, excluding vehicle accident with injury",
"39910",,"2013-10-07T00:00:00.000Z","13-0280052","11","21982","37",,"DOROTHY","ST",,,,,,"Hartford","CT","6106","41.7576","-72.7121","N","D","1","1","300","Rescue, EMS incident, other",
"27775","2012-01-30T00:00:00.000Z","2013-04-08T00:00:00.000Z","13-0098022","16","5429","500",,"BLUE HILLS","AV",,,,,,"Hartford","CT","6112","41.799418","-72.695573","N","B","1","1","311","Medical assist, assist EMS crew",
"22",,"2012-01-01T00:00:00.000Z","12-0001022","15","29258","217",,"NEWBURY","ST",,,,,,"Hartford","CT","6114","41.735383","-72.690483","N","B","1","1","622","No Incident found on arrival at dispatch address",
"6236",,"2012-04-19T00:00:00.000Z","12-0110013","7","7974","2909",,"MAIN","ST",,,,,,"Hartford","CT","6120","41.792194","-72.668735","N","D","1","1","322","Motor vehicle accident with injuries",
"28400",,"2013-04-18T00:00:00.000Z","13-0108023","1","24935","10",,"COLUMBUS","BLVD",,,,,,"Hartford","CT","6106","41.760841","-72.670772","N","D","1","1","650","Steam, Other gas mistaken for smoke, Other",
"13063",,"2012-08-06T00:00:00.000Z","12-0219006","16","47373","41",,"BERKELEY","DR",,,,,,"Hartford","CT","6112","41.804485","-72.708405","N","D","1","1","321","EMS call, excluding vehicle accident with injury",
"17249",,"2012-10-13T00:00:00.000Z","12-0287041","11","23042","5",,"GREENWOOD","ST",,,,,,"Hartford","CT","6106","41.755033","-72.7101","N","A","1","1","300","Rescue, EMS incident, other",
"5358",,"2012-04-04T00:00:00.000Z","12-0095022","11","9601","70",,"TREMONT","ST",,,,,,"Hartford","CT","6105","41.7648","-72.712333","N","A","1","3","735","Alarm system sounded due to malfunction",
"19182",,"2012-11-14T00:00:00.000Z","12-0319001","7","9200","141",,"WESTON","ST",,,,,,"Hartford","CT","6120","41.788007","-72.664576","N","D","1","1","321","EMS call, excluding vehicle accident with injury",
"27955",,"2013-04-11T00:00:00.000Z","13-0101012","1",,,,"GOLD","ST",,"LEWIS",,"ST",,"Hartford","CT","6103","41.764367","-72.6755","N","A","1","1","322","Motor vehicle accident with injuries",
"26549",,"2013-03-17T00:00:00.000Z","13-0076014","2","20100","95",,"SPRING","ST",,,,,,"Hartford","CT","6105","41.76899","-72.683996","N","C","1","1","321","EMS call, excluding vehicle accident with injury",
"10358",,"2012-06-23T00:00:00.000Z","12-0175036","15",,,,"HILLSIDE","AV",,"WARD",,"PL",,"Hartford","CT","6106","41.7502","-72.698","N","A","1","1","522","Water or steam leak",
"11373",,"2012-07-09T00:00:00.000Z","12-0191010","5","19261","20",,"SARGEANT","ST",,,,,,"Hartford","CT","6105","41.774419","-72.68786","N","A","1","1","311","Medical assist, assist EMS crew",
"43732",,"2013-12-11T00:00:00.000Z","13-0345016","10","41406","55",,"BOND","ST",,,,,,"Hartford","CT","6114","41.744562","-72.675088","N","A","1","1","321","EMS call, excluding vehicle accident with injury",
"24352",,"2013-02-08T00:00:00.000Z","13-0039018","8",,,,"BABCOCK","ST",,"RUSS",,"ST",,"Hartford","CT","6106","41.7614","-72.6898","N","C","1","4","300","Rescue, EMS incident, other",
"2331","2021-08-22T00:00:00.000Z","2012-02-10T00:00:00.000Z","12-0041040","8","14695","245",,"PUTNAM","ST",,,,,,"Hartford","CT","6106","41.76223","-72.6907","N","C","1","1","321","EMS call, excluding vehicle accident with injury",
"40196",,"2013-10-12T00:00:00.000Z","13-0285025","14","12649","116",,"EDGEWOOD","ST",,,,,,"Hartford","CT","6112","41.78092","-72.691","N","A","1","1","311","Medical assist, assist EMS crew",
