"fiscal_year","fiscal_month_name","department_name","revenue_source_name","revenue_collected","fund_name","revenue_source_class_name","revenue_source_category_name","revenue_source_category","fiscal_month","fiscal_period","fund","department","revenue_source_class","revenue_source"
"2014","JANUARY","ANIMAL SERVICES","ANIMAL PICK-UP FEES","442","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","7","201407","100","6","417","4172"
"2014","FEBRUARY","ANIMAL SERVICES","ANIMAL PICK-UP FEES","118","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","8","201408","100","6","417","4172"
"2014","MARCH","ANIMAL SERVICES","ANIMAL PICK-UP FEES","814","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","9","201409","100","6","417","4172"
"2014","SEPTEMBER","ANIMAL SERVICES","ANIMAL PICK-UP FEES","735","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","3","201403","100","6","417","4172"
"2014","AUGUST","ANIMAL SERVICES","ANIMAL PICK-UP FEES","1138","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","2","201402","100","6","417","4172"
"2014","MAY","ANIMAL SERVICES","ANIMAL PICK-UP FEES","320","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","11","201411","100","6","417","4172"
"2014","NOVEMBER","ANIMAL SERVICES","ANIMAL PICK-UP FEES","199","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","5","201405","100","6","417","4172"
"2014","OCTOBER","ANIMAL SERVICES","ANIMAL PICK-UP FEES","1122","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","4","201404","100","6","417","4172"
"2014","DECEMBER","ANIMAL SERVICES","ANIMAL PICK-UP FEES","59","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","6","201406","100","6","417","4172"
"2014","JANUARY","ANIMAL SERVICES","ANIMAL REGULATION PERMITS","19690","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","7","201407","100","6","417","4183"
"2014","SEPTEMBER","ANIMAL SERVICES","ANIMAL REGULATION PERMITS","27600","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","3","201403","100","6","417","4183"
"2014","JUNE","ANIMAL SERVICES","ANIMAL REGULATION PERMITS","39335","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","12","201412","100","6","417","4183"
"2014","NOVEMBER","ANIMAL SERVICES","ANIMAL REGULATION PERMITS","24005","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","5","201405","100","6","417","4183"
"2014","APRIL","ANIMAL SERVICES","ANIMAL REGULATION PERMITS","28570","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","10","201410","100","6","417","4183"
"2014","FEBRUARY","ANIMAL SERVICES","ANIMAL REGULATION PERMITS","9700","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","8","201408","100","6","417","4183"
"2014","MAY","ANIMAL SERVICES","ANIMAL REGULATION PERMITS","13731","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","11","201411","100","6","417","4183"
"2014","AUGUST","ANIMAL SERVICES","ANIMAL REGULATION PERMITS","17070","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","2","201402","100","6","417","4183"
"2014","DECEMBER","ANIMAL SERVICES","ANIMAL REGULATION PERMITS","4130","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","6","201406","100","6","417","4183"
"2014","MARCH","ANIMAL SERVICES","ANIMAL REGULATION PERMITS","42545","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","9","201409","100","6","417","4183"
"2014","OCTOBER","ANIMAL SERVICES","ANIMAL REGULATION PERMITS","19580","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","4","201404","100","6","417","4183"
"2014","MAY","ANIMAL SERVICES","BAD CHECK COLLECTION FEES","105","GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","CHARGES FOR CURRENT SERVICES","40","11","201411","100","6","432","4332"
"2014","DECEMBER","ANIMAL SERVICES","BAD CHECK COLLECTION FEES","35","GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","CHARGES FOR CURRENT SERVICES","40","6","201406","100","6","432","4332"
"2014","NOVEMBER","ANIMAL SERVICES","BAD CHECK COLLECTION FEES","80","GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","CHARGES FOR CURRENT SERVICES","40","5","201405","100","6","432","4332"
"2014","OCTOBER","ANIMAL SERVICES","BAD CHECK COLLECTION FEES","360","GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","CHARGES FOR CURRENT SERVICES","40","4","201404","100","6","432","4332"
"2014","AUGUST","ANIMAL SERVICES","BAD CHECK COLLECTION FEES","210","GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","CHARGES FOR CURRENT SERVICES","40","2","201402","100","6","432","4332"
"2014","FEBRUARY","ANIMAL SERVICES","BAD CHECK COLLECTION FEES","35","GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","CHARGES FOR CURRENT SERVICES","40","8","201408","100","6","432","4332"
"2014","MARCH","ANIMAL SERVICES","BAD CHECK COLLECTION FEES","105","GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","CHARGES FOR CURRENT SERVICES","40","9","201409","100","6","432","4332"
"2014","JANUARY","ANIMAL SERVICES","BAD CHECK COLLECTION FEES","70","GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","CHARGES FOR CURRENT SERVICES","40","7","201407","100","6","432","4332"
"2014","JUNE","ANIMAL SERVICES","BAD CHECK COLLECTION FEES","70","GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","CHARGES FOR CURRENT SERVICES","40","12","201412","100","6","432","4332"
"2014","SEPTEMBER","ANIMAL SERVICES","BAD CHECK COLLECTION FEES","35","GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","CHARGES FOR CURRENT SERVICES","40","3","201403","100","6","432","4332"
"2014","APRIL","ANIMAL SERVICES","BAD CHECK COLLECTION FEES","400","GENERAL FUND (GENERAL BUDGET)","OTHER GEN GOVT SERVICES","CHARGES FOR CURRENT SERVICES","40","10","201410","100","6","432","4332"
"2014","SEPTEMBER","ANIMAL SERVICES","BREEDER'S LICENSE FEE","10330","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","3","201403","100","6","320","3208"
"2014","MAY","ANIMAL SERVICES","BREEDER'S LICENSE FEE","7990","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","11","201411","100","6","320","3208"
"2014","MARCH","ANIMAL SERVICES","BREEDER'S LICENSE FEE","24070","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","9","201409","100","6","320","3208"
"2014","NOVEMBER","ANIMAL SERVICES","BREEDER'S LICENSE FEE","13855","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","5","201405","100","6","320","3208"
"2014","OCTOBER","ANIMAL SERVICES","BREEDER'S LICENSE FEE","19625","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","4","201404","100","6","320","3208"
"2014","AUGUST","ANIMAL SERVICES","BREEDER'S LICENSE FEE","12455","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","2","201402","100","6","320","3208"
"2014","FEBRUARY","ANIMAL SERVICES","BREEDER'S LICENSE FEE","5640","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","8","201408","100","6","320","3208"
"2014","DECEMBER","ANIMAL SERVICES","BREEDER'S LICENSE FEE","5525","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","6","201406","100","6","320","3208"
"2014","APRIL","ANIMAL SERVICES","BREEDER'S LICENSE FEE","14090","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","10","201410","100","6","320","3208"
"2014","JANUARY","ANIMAL SERVICES","BREEDER'S LICENSE FEE","12455","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","7","201407","100","6","320","3208"
"2014","JUNE","ANIMAL SERVICES","BREEDER'S LICENSE FEE","26555","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","12","201412","100","6","320","3208"
"2014","MARCH","ANIMAL SERVICES","CAT IDENTIFICATION FEES","15","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","9","201409","100","6","320","3207"
"2014","APRIL","ANIMAL SERVICES","CAT IDENTIFICATION FEES","15","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","10","201410","100","6","320","3207"
"2014","SEPTEMBER","ANIMAL SERVICES","CAT IDENTIFICATION FEES","5","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","3","201403","100","6","320","3207"
"2014","NOVEMBER","ANIMAL SERVICES","CAT IDENTIFICATION FEES","15","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","5","201405","100","6","320","3207"
"2014","OCTOBER","ANIMAL SERVICES","CAT IDENTIFICATION FEES","5","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","4","201404","100","6","320","3207"
"2014","MAY","ANIMAL SERVICES","CAT POUND FEES","2589","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","11","201411","100","6","417","4177"
"2014","MARCH","ANIMAL SERVICES","CAT POUND FEES","13230","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","9","201409","100","6","417","4177"
"2014","SEPTEMBER","ANIMAL SERVICES","CAT POUND FEES","7177","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","3","201403","100","6","417","4177"
"2014","AUGUST","ANIMAL SERVICES","CAT POUND FEES","7577.5","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","2","201402","100","6","417","4177"
"2014","FEBRUARY","ANIMAL SERVICES","CAT POUND FEES","3159","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","8","201408","100","6","417","4177"
"2014","DECEMBER","ANIMAL SERVICES","CAT POUND FEES","3799","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","6","201406","100","6","417","4177"
"2014","JANUARY","ANIMAL SERVICES","CAT POUND FEES","5458","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","7","201407","100","6","417","4177"
"2014","APRIL","ANIMAL SERVICES","CAT POUND FEES","5663.33","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","10","201410","100","6","417","4177"
"2014","NOVEMBER","ANIMAL SERVICES","CAT POUND FEES","5297","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","5","201405","100","6","417","4177"
"2014","OCTOBER","ANIMAL SERVICES","CAT POUND FEES","8145","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","4","201404","100","6","417","4177"
"2014","JUNE","ANIMAL SERVICES","CAT POUND FEES","18225.5","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","12","201412","100","6","417","4177"
"2014","AUGUST","ANIMAL SERVICES","COMM & IND GUARD DOG LICENSES","950","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","2","201402","100","6","320","3209"
"2014","MAY","ANIMAL SERVICES","COMM & IND GUARD DOG LICENSES","150","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","11","201411","100","6","320","3209"
"2014","APRIL","ANIMAL SERVICES","COMM & IND GUARD DOG LICENSES","450","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","10","201410","100","6","320","3209"
"2014","NOVEMBER","ANIMAL SERVICES","COMM & IND GUARD DOG LICENSES","700","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","5","201405","100","6","320","3209"
"2014","OCTOBER","ANIMAL SERVICES","COMM & IND GUARD DOG LICENSES","650","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","4","201404","100","6","320","3209"
"2014","JANUARY","ANIMAL SERVICES","COMM & IND GUARD DOG LICENSES","600","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","7","201407","100","6","320","3209"
"2014","JUNE","ANIMAL SERVICES","COMM & IND GUARD DOG LICENSES","1550","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","12","201412","100","6","320","3209"
"2014","SEPTEMBER","ANIMAL SERVICES","COMM & IND GUARD DOG LICENSES","1100","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","3","201403","100","6","320","3209"
"2014","DECEMBER","ANIMAL SERVICES","COMM & IND GUARD DOG LICENSES","150","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","6","201406","100","6","320","3209"
"2014","MARCH","ANIMAL SERVICES","COMM & IND GUARD DOG LICENSES","1420","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","9","201409","100","6","320","3209"
"2014","MAY","ANIMAL SERVICES","DOG LICENSE PENALTY FEE","2516.25","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","11","201411","100","6","320","3205"
"2014","AUGUST","ANIMAL SERVICES","DOG LICENSE PENALTY FEE","4901.25","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","2","201402","100","6","320","3205"
"2014","JANUARY","ANIMAL SERVICES","DOG LICENSE PENALTY FEE","6177.5","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","7","201407","100","6","320","3205"
"2014","MARCH","ANIMAL SERVICES","DOG LICENSE PENALTY FEE","6897.5","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","9","201409","100","6","320","3205"
"2014","DECEMBER","ANIMAL SERVICES","DOG LICENSE PENALTY FEE","2280","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","6","201406","100","6","320","3205"
"2014","SEPTEMBER","ANIMAL SERVICES","DOG LICENSE PENALTY FEE","7140","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","3","201403","100","6","320","3205"
"2014","OCTOBER","ANIMAL SERVICES","DOG LICENSE PENALTY FEE","5611","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","4","201404","100","6","320","3205"
"2014","JUNE","ANIMAL SERVICES","DOG LICENSE PENALTY FEE","9542.5","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","12","201412","100","6","320","3205"
"2014","NOVEMBER","ANIMAL SERVICES","DOG LICENSE PENALTY FEE","5979.5","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","5","201405","100","6","320","3205"
"2014","JULY","ANIMAL SERVICES","DOG LICENSE PENALTY FEE","195","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","1","201401","100","6","320","3205"
"2014","APRIL","ANIMAL SERVICES","DOG LICENSE PENALTY FEE","4652.5","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","10","201410","100","6","320","3205"
"2014","FEBRUARY","ANIMAL SERVICES","DOG LICENSE PENALTY FEE","2407.5","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","8","201408","100","6","320","3205"
"2014","DECEMBER","ANIMAL SERVICES","DOG LICENSES","304446.24","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","6","201406","100","6","320","3201"
"2014","MARCH","ANIMAL SERVICES","DOG LICENSES","-82918.38","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","9","201409","100","6","320","3201"
"2014","SEPTEMBER","ANIMAL SERVICES","DOG LICENSES","50443.72","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","3","201403","100","6","320","3201"
"2014","JULY","ANIMAL SERVICES","DOG LICENSES","563809.19","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","1","201401","100","6","320","3201"
"2014","FEBRUARY","ANIMAL SERVICES","DOG LICENSES","350299.12","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","8","201408","100","6","320","3201"
"2014","OCTOBER","ANIMAL SERVICES","DOG LICENSES","29946.34","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","4","201404","100","6","320","3201"
"2014","NOVEMBER","ANIMAL SERVICES","DOG LICENSES","30208.89","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","5","201405","100","6","320","3201"
"2014","AUGUST","ANIMAL SERVICES","DOG LICENSES","134385.27","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","2","201402","100","6","320","3201"
"2014","JUNE","ANIMAL SERVICES","DOG LICENSES","-216894.6","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","12","201412","100","6","320","3201"
"2014","APRIL","ANIMAL SERVICES","DOG LICENSES","145119.73","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","10","201410","100","6","320","3201"
"2014","JANUARY","ANIMAL SERVICES","DOG LICENSES","105474.57","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","7","201407","100","6","320","3201"
"2014","MAY","ANIMAL SERVICES","DOG LICENSES","246090.14","GENERAL FUND (GENERAL BUDGET)","ANIMAL LICENSES","LICENSES AND PERMITS","32","11","201411","100","6","320","3201"
"2014","AUGUST","ANIMAL SERVICES","DOG POUND FEES","79144.77","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","2","201402","100","6","417","4178"
"2014","JANUARY","ANIMAL SERVICES","DOG POUND FEES","73521.73","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","7","201407","100","6","417","4178"
"2014","FEBRUARY","ANIMAL SERVICES","DOG POUND FEES","22644","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","8","201408","100","6","417","4178"
"2014","MARCH","ANIMAL SERVICES","DOG POUND FEES","141862.41","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","9","201409","100","6","417","4178"
"2014","NOVEMBER","ANIMAL SERVICES","DOG POUND FEES","58420.5","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","5","201405","100","6","417","4178"
"2014","DECEMBER","ANIMAL SERVICES","DOG POUND FEES","25290.16","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","6","201406","100","6","417","4178"
"2014","OCTOBER","ANIMAL SERVICES","DOG POUND FEES","73624.5","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","4","201404","100","6","417","4178"
"2014","SEPTEMBER","ANIMAL SERVICES","DOG POUND FEES","60912","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","3","201403","100","6","417","4178"
"2014","MAY","ANIMAL SERVICES","DOG POUND FEES","40923.96","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","11","201411","100","6","417","4178"
"2014","APRIL","ANIMAL SERVICES","DOG POUND FEES","66362.26","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","10","201410","100","6","417","4178"
"2014","JUNE","ANIMAL SERVICES","DOG POUND FEES","114170","GENERAL FUND (GENERAL BUDGET)","ANIMAL SHELTER FEE & CHARGES","CHARGES FOR CURRENT SERVICES","40","12","201412","100","6","417","4178"
"2014","OCTOBER","ANIMAL SERVICES","DONATIONS & CONTRIBUTIONS","15015.71","ANIMAL WELFARE TRUST","DONATIONS & CONTRIBUTIONS","OTHER REVENUE SOURCES","51","4","201404","859","6","510","5102"
"2014","FEBRUARY","ANIMAL SERVICES","DONATIONS & CONTRIBUTIONS","5592.76","ANIMAL STERILIZATION","DONATIONS & CONTRIBUTIONS","OTHER REVENUE SOURCES","51","8","201408","842","6","510","5102"
"2014","MARCH","ANIMAL SERVICES","DONATIONS & CONTRIBUTIONS","27156.15","ANIMAL WELFARE TRUST","DONATIONS & CONTRIBUTIONS","OTHER REVENUE SOURCES","51","9","201409","859","6","510","5102"
"2014","MAY","ANIMAL SERVICES","DONATIONS & CONTRIBUTIONS","1576","ANIMAL STERILIZATION","DONATIONS & CONTRIBUTIONS","OTHER REVENUE SOURCES","51","11","201411","842","6","510","5102"
"2014","DECEMBER","ANIMAL SERVICES","DONATIONS & CONTRIBUTIONS","8648.1","ANIMAL WELFARE TRUST","DONATIONS & CONTRIBUTIONS","OTHER REVENUE SOURCES","51","6","201406","859","6","510","5102"
