"bfy","fiscal_year","fiscal_period","fiscal_period_name","department","department_name","cafr_type","departmental_indicator","fund_group","fund_group_name","fund_type","fund_type_name","fund","fund_name","appropriation_group","appropriation_group_name","appropriation_type","appropriation_type_name","appropriation","appropriation_name","revenue_source_category","revenue_source_category_name","revenue_source_class","revenue_source_class_name","revenue_source","revenue_source_name","activity","activity_name","activity_group","activity_group_name","adopted_expense_budget","cash_expense","amended_expense_budget","transfer_in_expense_budget","transfer_out_expense_budget","current_expense_budget","allotment_period","allotment_amount","encumbered","pre_encumbered","uncommitted","adopted_revenue_budget","amended_revenue_budget","current_revenue_budget","collected_earned_revenue"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","G","GENERAL FUND","100","GENERAL FUND (GENERAL BUDGET)","SAL","SALARIES AND BENEFITS","1.0","ANNUAL (BFY) APPROPRIATION","001092","OVERTIME SWORN",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","7004","CUSTODY OF PERSONS AND PROPERTY","A","COMMUNITY SAFETY","0","36497.08","0","0","0","0",,"0","0","0","-36497.08","0","0","0","0"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","G","GENERAL FUND","100","GENERAL FUND (GENERAL BUDGET)",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","9999","PROGRAM UNKNOWN","9","TEMPORARY ROLL UP","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","G","GENERAL FUND","100","GENERAL FUND (GENERAL BUDGET)","SAL","SALARIES AND BENEFITS","1.0","ANNUAL (BFY) APPROPRIATION","001010","SALARIES GENERAL",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","7003","SPECIALIZED CRIME SUPPRESSION & INVESTIGATION","A","COMMUNITY SAFETY","0","3129148.14","0","0","0","0",,"0","0","0","-3129148.14","0","0","0","0"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","G","GENERAL FUND","100","GENERAL FUND (GENERAL BUDGET)","SAL","SALARIES AND BENEFITS","1.0","ANNUAL (BFY) APPROPRIATION","001012","SALARIES SWORN",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","7003","SPECIALIZED CRIME SUPPRESSION & INVESTIGATION","A","COMMUNITY SAFETY","0","15524646.44","0","0","0","0",,"0","0","0","-15524646.44","0","0","0","0"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","G","GENERAL FUND","100","GENERAL FUND (GENERAL BUDGET)","SAL","SALARIES AND BENEFITS","1.0","ANNUAL (BFY) APPROPRIATION","001070","SALARIES AS NEEDED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","9999","PROGRAM UNKNOWN","9","TEMPORARY ROLL UP","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","G","GENERAL FUND","100","GENERAL FUND (GENERAL BUDGET)","EXP","EXPENSES","1.0","ANNUAL (BFY) APPROPRIATION","004430","UNIFORMS",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","7003","SPECIALIZED CRIME SUPPRESSION & INVESTIGATION","A","COMMUNITY SAFETY","0","0","0","0","0","0",,"0","31642.03","-5356.45","-26285.58","0","0","0","0"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","R","SPECIAL REVENUE","339","POLICE DEPT GRANT",,,"2.0","CONTINUING APPROPRIATION","70V568","21 COMMUNITY POLICING DEVELOPMNT DE-ESCALATION TRAINING PROG",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","G","GENERAL FUND","100","GENERAL FUND (GENERAL BUDGET)","EXP","EXPENSES","1.0","ANNUAL (BFY) APPROPRIATION","002130","TRAVEL",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","0","0","0","15000","0","15000",,"15000","0","0","15000","0","0","0","0"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","G","GENERAL FUND","100","GENERAL FUND (GENERAL BUDGET)","EXP","EXPENSES","1.0","ANNUAL (BFY) APPROPRIATION","006010","OFFICE AND ADMINISTRATIVE",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","7051","INTERNAL INTEGRITY AND STANDARDS ENFORCEMENT","A","COMMUNITY SAFETY","0","3332.96","0","0","0","0",,"0","-647.69","0","-2685.27","0","0","0","0"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","G","GENERAL FUND","100","GENERAL FUND (GENERAL BUDGET)","EXP","EXPENSES","1.0","ANNUAL (BFY) APPROPRIATION","003310","TRANSPORTATION",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","9999","PROGRAM UNKNOWN","9","TEMPORARY ROLL UP","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","R","SPECIAL REVENUE","27K","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"2.0","CONTINUING APPROPRIATION","70V734","TRANSPORTAION EQUIP-MICLA BFY22",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","G","GENERAL FUND","100","GENERAL FUND (GENERAL BUDGET)",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","40.0","CHARGES FOR CURRENT SERVICES","407.0","POLICE DEPT SERVICES","4074.0","POLICE OFFICERS PROPERTY",,"NOT ENTERED",,"NOT ENTERED","0","0","0","0","0","0",,"0","0","0","0","0","0","0","1752.52"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","R","SPECIAL REVENUE","44D","US DEPT OF JUSTICE ASSET FORFE",,,"2.0","CONTINUING APPROPRIATION","70VS44","SPA-TRAVEL AND TRAINING",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","7048","OPERATIONAL SUPPORT","A","COMMUNITY SAFETY","0","3850","0","0","0","0",,"0","0","0","-3850","0","0","0","0"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","G","GENERAL FUND","670","LAPD REVOLVING TRAINING FUND",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","49.0","REVENUE FR USE OF MONEY & PROP","490.0","INVESTMENT EARNINGS","4903.0","INTEREST INCOME-OTHER",,"NOT ENTERED",,"NOT ENTERED","0","0","0","0","0","0",,"0","0","0","0","0","0","0","6014.44"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","G","GENERAL FUND","100","GENERAL FUND (GENERAL BUDGET)","EXP","EXPENSES","1.0","ANNUAL (BFY) APPROPRIATION","003040","CONTRACTUAL SERVICES",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","7047","PERSONNEL TRAINING AND SUPPORT","A","COMMUNITY SAFETY","0","6000","0","0","0","0",,"0","-6000","0","0","0","0","0","0"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","R","SPECIAL REVENUE","339","POLICE DEPT GRANT",,,"2.0","CONTINUING APPROPRIATION","70V568","21 COMMUNITY POLICING DEVELOPMNT DE-ESCALATION TRAINING PROG",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","R","SPECIAL REVENUE","339","POLICE DEPT GRANT",,,"2.0","CONTINUING APPROPRIATION","70V569","2021 COMPREHENSIVE YOUTH VIOLENCE PREVENTION&REDUCTION GRANT",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","G","GENERAL FUND","100","GENERAL FUND (GENERAL BUDGET)",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","7050","GENERAL ADMINISTRATION AND SUPPORT","A","COMMUNITY SAFETY","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","G","GENERAL FUND","100","GENERAL FUND (GENERAL BUDGET)",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","40.0","CHARGES FOR CURRENT SERVICES","465.0","OTHER CURRENT SERVICE CHARGES","4662.0","IMPOUND FEE",,"NOT ENTERED",,"NOT ENTERED","0","0","0","0","0","0",,"0","0","0","0","0","0","0","913296.03"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","G","GENERAL FUND","100","GENERAL FUND (GENERAL BUDGET)","SAL","SALARIES AND BENEFITS","1.0","ANNUAL (BFY) APPROPRIATION","001092","OVERTIME SWORN",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","G","GENERAL FUND","100","GENERAL FUND (GENERAL BUDGET)","SAL","SALARIES AND BENEFITS","1.0","ANNUAL (BFY) APPROPRIATION","001090","OVERTIME GENERAL",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","9999","PROGRAM UNKNOWN","9","TEMPORARY ROLL UP","0","37931.05","0","0","0","0",,"0","0","0","-37931.05","0","0","0","0"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","R","SPECIAL REVENUE","27K","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"2.0","CONTINUING APPROPRIATION","70V734","TRANSPORTAION EQUIP-MICLA BFY22",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","R","SPECIAL REVENUE","27K","MICLA LEASE, SERIES 2021-C (CE AND RP) ACCOUNTING FUND",,,"2.0","CONTINUING APPROPRIATION","70V140","GENERAL SERVICES",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","0","0","21424.28","0","0","21424.28",,"21424.28","0","0","21424.28","0","0","0","0"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","G","GENERAL FUND","100","GENERAL FUND (GENERAL BUDGET)","SAL","SALARIES AND BENEFITS","1.0","ANNUAL (BFY) APPROPRIATION","001012","SALARIES SWORN",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","7005","TRAFFIC CONTROL","C","TRANSPORTATION","0","5846323.76","0","0","0","0",,"0","0","0","-5846323.76","0","0","0","0"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","R","SPECIAL REVENUE","339","POLICE DEPT GRANT",,,"2.0","CONTINUING APPROPRIATION","70V569","2021 COMPREHENSIVE YOUTH VIOLENCE PREVENTION&REDUCTION GRANT",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","G","GENERAL FUND","100","GENERAL FUND (GENERAL BUDGET)",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","53.0","REIMBURSEMENT FR OTHER FUNDS","542.0","REIMB FROM GRANTS","5423.0","LAW ENFORCEMENT",,"NOT ENTERED",,"NOT ENTERED","0","0","0","0","0","0",,"0","0","0","0","0","0","0","1089280.68"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","G","GENERAL FUND","100","GENERAL FUND (GENERAL BUDGET)",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","53.0","REIMBURSEMENT FR OTHER FUNDS","530.0","REIMB FROM OTHER FUNDS","5370.0","COST REIMBURSEMENT FROM LIBRARY",,"NOT ENTERED",,"NOT ENTERED","0","0","0","0","0","0",,"0","0","0","0","0","0","0","384909.98"
"2022","2022","202209","MARCH","70","POLICE","PROTECTION OF PERSONS AND PROPERTY","DEPARTMENTAL","GOVT","GOVERNMENTAL","R","SPECIAL REVENUE","339","POLICE DEPT GRANT",,,"2.0","CONTINUING APPROPRIATION","70V301","2021-23 INTELLECTUAL PROPERTY ENFORCEMENT GRANT",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED",,"NOT ENTERED","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0"
