"last_updated","department","youth_program","description","phone","website","address","targeted_age_group","latitude","longitude"
"2019-07-30T00:00:00.000","Recreation & Parks","Youth Employment Program","Provides employment to youth ages 15 and over as locker room attendants, pool clerks, and lifeguards. Employment is primarily during the summer months.","213-202-2700","http://www.laparks.org/jobs","Citywide","14-24",,
"2019-07-30T00:00:00.000","Transportation","Walk to School Day","Walk to School Days celebrate the fun and health benefits of walking to school, while reinforcing the importance of traffic safety. They bring together families, district and school personnel, and community members.","323-942-9873","http://walktoschool.lacity.org/","Citywide","6-13",,
"2019-07-30T00:00:00.000","Transportation","Charter Bus Program","Provides subsidized charter bus trips to recreational, educational and cultural sites to organized groups of youth, seniors, and individual with disabilities.","213-928-9774","http://www.ladottransit.com/other/charterbus/index.html","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Transportation","College and Vocational Student Bikeshare Passes","Provides qualified students discounted monthly bikeshare passes.","866-827-8646","http://www.taptogo.net/Reduced_Fare#college","Citywide","14-24",,
"2019-07-30T00:00:00.000","Transportation","Crossing Guard Program","Traffic control officers direct elementary school children crossing streets going to and from school at designated crossings at designated times.","213-972 - 8470","http://ladot.lacity.org/what-we-do/safety/pedestrian-safety","Citywide","6-13",,
"2019-07-30T00:00:00.000","Transportation","Pedestrian and Bicycle Safety Physical Education Program","A LAUSD Physical Education curriculum that includes pedestrian and bike safety education and on-bike skills training via PE teachers and team teaching with certified bicycle instructors.","818-292-0779","http://yesports.org/","Citywide","6-13",,
"2019-07-30T00:00:00.000","Transportation","Play Streets","An application-based pilot program that enables residents to temporarily close down their streets to cars and transform them into places for play, learning, and fitness.","213-537-0031","http://laplaystreets.com/about-the-program","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Transportation","Safe Routes to School (SRTS)","A coordinated effort between City departments and LAUSD to provide safer routes to school for the highest need LAUSD schools.  Activities include traffic engineering improvements, enforcement, and education.","213-972 - 8470","http://saferoutes.lacity.org/","Citywide","6-13",,
"2019-07-30T00:00:00.000","Transportation","School Safety Campaign","Provides easily digestible traffic safety messaging and in-school activities to encourage and reinforce safe, responsible walking and bicycle riding to reduce severe injury and fatal traffic crashes.","213-972 - 8470","http://saferoutes.lacity.org/school-safety-campaign/","Citywide","Mixed",,
"2019-07-30T00:00:00.000","Transportation","Traffic Safety City","Teaches traffic safety knowledge, responsible behavior and good traffic safety acumen through interactive pedestrian and bicycle safety activity that uses a life-size replica of a small neighborhood.","213-972 - 8470",,"Citywide","6-13",,
"2019-07-30T00:00:00.000","Transportation","Walk Wise / Drive Wise Pledge","Interactive school assemblies that provide 4th and 5th grade students with a pedestrian safety education.","213-972 - 8470",,"Citywide","6-13",,
