"id_number","fiscal_year","department_name","vendor_name","transaction_date","dollar_amount","contract_name","authority","business_tax_registration_certificate","government_activity","fund_type","fund_name","account_name","transaction_id","expenditure_type","settlement_judgment","fiscal_month_number","fiscal_year_month","fiscal_year_quarter","calendar_month_number","calendar_month_year","calendar_month","data_source"
"8095171","2023","WATER AND POWER","PETRELLI ELECTRIC, INC.","2022-07-05T00:00:00.000","503877.25","PETRELLI ELECTRIC, INC.","00863 042",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","597798","CONSTRUCTION SERVICES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8103298","2023","WATER AND POWER","OSISOFT LLC","2022-07-01T00:00:00.000","450000","OSISOFT LLC","47512   9",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","WATER REVENUE FUND","WATER REVENUE FUND","230160","PROFESSIONAL SERVICES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8118149","2023","WATER AND POWER","ARIZONA NUCLEAR POWER PROJECT ARIZONA PUBLIC SERVICE CO.","2022-07-06T00:00:00.000","414219","ARIZONA NUCLEAR POWER PROJECT ARIZONA PUBLIC SERVICE CO.","10114   6",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","418257","OTHER DIRECTS AND REBATES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8128057","2023","LIBRARY","APPLIED AIR CONDITIONING INC","2022-07-14T00:00:00.000","413165.19","OPEN ORDER","BO202117","2335526","CULTURAL AND RECREATIONAL SERVICES","SPECIAL REVENUE","LIBRARY","CONTRACTUAL SERVICES","AD26230000001670","SUPPLIES & OTHER SERVICES",,"1","2023-01 (JUL)","2023-01","7","JULY,2022","JULY","FMS"
"8107135","2023","WATER AND POWER","ZONES, LLC","2022-07-01T00:00:00.000","373427.63","ZONES, LLC","00326   8",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","597560","MATERIALS AND SUPPLIES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8121209","2023","WATER AND POWER","ABCO DEVELOPMENT CORPORATION","2022-07-01T00:00:00.000","359565.15","ABCO DEVELOPMENT CORPORATION","44019   2",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","597538","MATERIALS AND SUPPLIES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8116534","2023","WATER AND POWER","EDISON POWER CONSTRUCTORS","2022-07-05T00:00:00.000","355459.93","EDISON POWER CONSTRUCTORS","00236   2",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","597795","MATERIALS AND SUPPLIES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8110638","2023","WATER AND POWER","OPEN SYSTEMS INTERNATIONAL INC.","2022-07-01T00:00:00.000","350000","OPEN SYSTEMS INTERNATIONAL INC.","47967   0",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","418069","PROFESSIONAL SERVICES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8121632","2023","WATER AND POWER","OSMOSE UTILITIES SERVICES, INC","2022-07-06T00:00:00.000","293344.67","OSMOSE UTILITIES SERVICES, INC","00902 012",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","598122","MATERIALS AND SUPPLIES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8115557","2023","WATER AND POWER","GENERAL ELECTRIC PACKAGED POWER, LLC","2022-07-06T00:00:00.000","285928.39","GENERAL ELECTRIC PACKAGED POWER, LLC","47677B  2",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","418024","PROFESSIONAL SERVICES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8102344","2023","WATER AND POWER","PRESIDIO NETWORKED SOLUTIONS GROUP, LLC","2022-07-06T00:00:00.000","282049.02","PRESIDIO NETWORKED SOLUTIONS GROUP, LLC","00146 022",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","598101","MATERIALS AND SUPPLIES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8108586","2023","WATER AND POWER","DELOITTE & TOUCHE LLP","2022-07-05T00:00:00.000","279721","DELOITTE & TOUCHE LLP","47599A  0",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","416914","PROFESSIONAL SERVICES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8119458","2023","WATER AND POWER","QUINN COMPANY","2022-07-01T00:00:00.000","251674.39","QUINN COMPANY","00189   1",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","WATER REVENUE FUND","WATER REVENUE FUND","66713","MATERIALS AND SUPPLIES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8105015","2023","WATER AND POWER","QUINN COMPANY","2022-07-01T00:00:00.000","251674.39","QUINN COMPANY","00189   1",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","WATER REVENUE FUND","WATER REVENUE FUND","66712","MATERIALS AND SUPPLIES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8128402","2023","POLICE","PRIVACY-POLICE","2022-07-15T00:00:00.000","245490","PRIVACY-POLICE","OR083550","9999999999","PROTECTION OF PERSONS AND PROPERTY","GENERAL FUND","GENERAL FUND (GENERAL BUDGET)","SECRET SERVICE","AD26230000001858","SUPPLIES & OTHER SERVICES",,"1","2023-01 (JUL)","2023-01","7","JULY,2022","JULY","FMS"
"8108587","2023","WATER AND POWER","DELOITTE & TOUCHE LLP","2022-07-05T00:00:00.000","235103","DELOITTE & TOUCHE LLP","47599A  0",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","417565","PROFESSIONAL SERVICES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8108678","2023","WATER AND POWER","VALVE INDUSTRIES INC.","2022-07-01T00:00:00.000","188024.76","VALVE INDUSTRIES INC.","43875   2",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","WATER REVENUE FUND","WATER REVENUE FUND","66350","MATERIALS AND SUPPLIES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8108592","2023","WATER AND POWER","DELOITTE & TOUCHE LLP","2022-07-05T00:00:00.000","180257","DELOITTE & TOUCHE LLP","47599A  0",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","417703","PROFESSIONAL SERVICES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8095439","2023","WATER AND POWER","CDM SMITH INC","2022-07-05T00:00:00.000","159415.06","CDM SMITH INC","47528B  0",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","WATER REVENUE FUND","WATER REVENUE FUND","230124","PROFESSIONAL SERVICES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8103513","2023","WATER AND POWER","GENERAL ELECTRIC INTERNATIONAL, INC","2022-07-06T00:00:00.000","158577.25","GENERAL ELECTRIC INTERNATIONAL, INC","47677A  2",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","417986","PROFESSIONAL SERVICES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8107146","2023","WATER AND POWER","GENERAL ELECTRIC INTERNATIONAL, INC","2022-07-07T00:00:00.000","155150","GENERAL ELECTRIC INTERNATIONAL, INC","47677A  2",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","418187","PROFESSIONAL SERVICES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8109185","2023","WATER AND POWER","EDISON POWER CONSTRUCTORS","2022-07-05T00:00:00.000","147816.9","EDISON POWER CONSTRUCTORS","00881 042",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","597819","MATERIALS AND SUPPLIES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8119625","2023","WATER AND POWER","LAYFIELD USA CORPORATION","2022-07-01T00:00:00.000","123814.69","LAYFIELD USA CORPORATION","05506   1",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","WATER REVENUE FUND","WATER REVENUE FUND","229675","TRAVEL",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8120366","2023","WATER AND POWER","PETRELLI ELECTRIC, INC.","2022-07-05T00:00:00.000","119224.45","PETRELLI ELECTRIC, INC.","00863 042",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","597800","MATERIALS AND SUPPLIES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8099939","2023","WATER AND POWER","GENERAL ELECTRIC INTERNATIONAL, INC","2022-07-06T00:00:00.000","117370","GENERAL ELECTRIC INTERNATIONAL, INC","47677A  2",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","417971","PROFESSIONAL SERVICES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8110699","2023","WATER AND POWER","GENERAL ELECTRIC INTERNATIONAL, INC","2022-07-06T00:00:00.000","108269.04","GENERAL ELECTRIC INTERNATIONAL, INC","47677A  2",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","417987","PROFESSIONAL SERVICES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8099879","2023","WATER AND POWER","CAROLLO ENGINEERS","2022-07-05T00:00:00.000","105558.2","CAROLLO ENGINEERS","47484A  8",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","WATER REVENUE FUND","WATER REVENUE FUND","229752","PROFESSIONAL SERVICES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8106821","2023","WATER AND POWER","AVR VANPOOL AIRPORT VAN RENTAL, INC","2022-07-05T00:00:00.000","104551","AVR VANPOOL AIRPORT VAN RENTAL, INC","01805   0",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","WATER REVENUE FUND","WATER REVENUE FUND","67042","MATERIALS AND SUPPLIES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8115096","2023","WATER AND POWER","PAVECO CONSTRUCTION, INC.","2022-07-06T00:00:00.000","101089.92","PAVECO CONSTRUCTION, INC.","00998 022",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","WATER REVENUE FUND","WATER REVENUE FUND","67305","MATERIALS AND SUPPLIES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8125997","2023","LIBRARY","GOLDEN STAR TECHNOLOGY INC","2022-07-29T00:00:00.000","99949.75","OPEN ORDER","BO202117","762033","CULTURAL AND RECREATIONAL SERVICES","SPECIAL REVENUE","LIBRARY","OFFICE AND ADMINISTRATIVE","AD26230000004805","SUPPLIES & OTHER SERVICES",,"1","2023-01 (JUL)","2023-01","7","JULY,2022","JULY","FMS"
"8105616","2023","WATER AND POWER","EDISON POWER CONSTRUCTORS","2022-07-07T00:00:00.000","99848.14","EDISON POWER CONSTRUCTORS","00236   2",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","597445","MATERIALS AND SUPPLIES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8094787","2023","WATER AND POWER","AIR SCIENCES, INC","2022-07-07T00:00:00.000","98919.72","AIR SCIENCES, INC","47557A  0",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","WATER REVENUE FUND","WATER REVENUE FUND","229848","PROFESSIONAL SERVICES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8164029","2023","LIBRARY","EPLUS TECHNOLOGY INC","2022-08-23T00:00:00.000","98007.09","OPEN ORDER","BO202117","2916839","CULTURAL AND RECREATIONAL SERVICES","SPECIAL REVENUE","LIBRARY","FURNITURE, OFFICE AND TECHNICAL EQUIPMENT","AD26230000010204","SUPPLIES & OTHER SERVICES",,"2","2023-02 (AUG)","2023-01","8","AUGUST,2022","AUGUST","FMS"
"8164026","2023","LIBRARY","EPLUS TECHNOLOGY INC","2022-08-23T00:00:00.000","97938.64","OPEN ORDER","BO202117","2916839","CULTURAL AND RECREATIONAL SERVICES","SPECIAL REVENUE","LIBRARY","FURNITURE, OFFICE AND TECHNICAL EQUIPMENT","AD26230000010203","SUPPLIES & OTHER SERVICES",,"2","2023-02 (AUG)","2023-01","8","AUGUST,2022","AUGUST","FMS"
"8164025","2023","LIBRARY","EPLUS TECHNOLOGY INC","2022-08-23T00:00:00.000","96537.94","OPEN ORDER","BO202117","2916839","CULTURAL AND RECREATIONAL SERVICES","SPECIAL REVENUE","LIBRARY","FURNITURE, OFFICE AND TECHNICAL EQUIPMENT","AD26230000010201","CAPITAL OUTLAYS",,"2","2023-02 (AUG)","2023-01","8","AUGUST,2022","AUGUST","FMS"
"8164027","2023","LIBRARY","EPLUS TECHNOLOGY INC","2022-08-24T00:00:00.000","96215.94","OPEN ORDER","BO202117","2916839","CULTURAL AND RECREATIONAL SERVICES","SPECIAL REVENUE","LIBRARY","FURNITURE, OFFICE AND TECHNICAL EQUIPMENT","AD26230000010440","CAPITAL OUTLAYS",,"2","2023-02 (AUG)","2023-01","8","AUGUST,2022","AUGUST","FMS"
"8164022","2023","LIBRARY","EPLUS TECHNOLOGY INC","2022-08-24T00:00:00.000","94211.02","OPEN ORDER","BO202117","2916839","CULTURAL AND RECREATIONAL SERVICES","SPECIAL REVENUE","LIBRARY","FURNITURE, OFFICE AND TECHNICAL EQUIPMENT","AD26230000010445","CAPITAL OUTLAYS",,"2","2023-02 (AUG)","2023-01","8","AUGUST,2022","AUGUST","FMS"
"8164030","2023","LIBRARY","EPLUS TECHNOLOGY INC","2022-08-24T00:00:00.000","94190.59","OPEN ORDER","BO202117","2916839","CULTURAL AND RECREATIONAL SERVICES","SPECIAL REVENUE","LIBRARY","FURNITURE, OFFICE AND TECHNICAL EQUIPMENT","AD26230000010441","SUPPLIES & OTHER SERVICES",,"2","2023-02 (AUG)","2023-01","8","AUGUST,2022","AUGUST","FMS"
"8164031","2023","LIBRARY","EPLUS TECHNOLOGY INC","2022-08-23T00:00:00.000","94004.17","OPEN ORDER","BO202117","2916839","CULTURAL AND RECREATIONAL SERVICES","SPECIAL REVENUE","LIBRARY","FURNITURE, OFFICE AND TECHNICAL EQUIPMENT","AD26230000010202","CAPITAL OUTLAYS",,"2","2023-02 (AUG)","2023-01","8","AUGUST,2022","AUGUST","FMS"
"8096375","2023","WATER AND POWER","GENERAL ELECTRIC INTERNATIONAL, INC","2022-07-06T00:00:00.000","93707.13","GENERAL ELECTRIC INTERNATIONAL, INC","47677A  2",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","417975","PROFESSIONAL SERVICES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8093897","2023","WATER AND POWER","EXECUTIVE-SUITE SERVICES, INC.","2022-07-01T00:00:00.000","90943","EXECUTIVE-SUITE SERVICES, INC.","02433   2",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","596158","MATERIALS AND SUPPLIES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8110789","2023","WATER AND POWER","WORLEY GROUP, INC.","2022-07-01T00:00:00.000","90000","WORLEY GROUP, INC.","47439A  8",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","418093","PROFESSIONAL SERVICES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8126942","2023","LIBRARY","GOLDEN STAR TECHNOLOGY INC","2022-07-27T00:00:00.000","89954.78","OPEN ORDER","BO202117","762033","CULTURAL AND RECREATIONAL SERVICES","SPECIAL REVENUE","LIBRARY","OFFICE AND ADMINISTRATIVE","AD26230000004320","SUPPLIES & OTHER SERVICES",,"1","2023-01 (JUL)","2023-01","7","JULY,2022","JULY","FMS"
"8121208","2023","WATER AND POWER","ABCO DEVELOPMENT CORPORATION","2022-07-07T00:00:00.000","89678.43","ABCO DEVELOPMENT CORPORATION","44266   2",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","597530","MATERIALS AND SUPPLIES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8105966","2023","WATER AND POWER","PETRELLI ELECTRIC, INC.","2022-07-06T00:00:00.000","89017.78","PETRELLI ELECTRIC, INC.","00863 042",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","598127","MATERIALS AND SUPPLIES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8119994","2023","WATER AND POWER","TD BANK N.A.","2022-07-07T00:00:00.000","86905.13","TD BANK N.A.","B4985   1",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","WATER REVENUE FUND","WATER REVENUE FUND","230113","OTHER DIRECTS AND REBATES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8096830","2023","WATER AND POWER","GE INTERNATIONAL, INC.","2022-07-05T00:00:00.000","81847.35","GE INTERNATIONAL, INC.","47400   6",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","418022","PROFESSIONAL SERVICES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8103467","2023","WATER AND POWER","FORMATION ENVIRONMENTAL LLC","2022-07-01T00:00:00.000","77752.38","FORMATION ENVIRONMENTAL LLC","47557B  0",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","WATER REVENUE FUND","WATER REVENUE FUND","229845","PROFESSIONAL SERVICES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8096376","2023","WATER AND POWER","GENERAL ELECTRIC INTERNATIONAL, INC","2022-07-06T00:00:00.000","77389.35","GENERAL ELECTRIC INTERNATIONAL, INC","47677A  2",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","417985","PROFESSIONAL SERVICES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8111607","2023","WATER AND POWER","NEVADA POWER COMPANY C/O OFFICE OF THE TREASURER","2022-07-01T00:00:00.000","75483.64","NEVADA POWER COMPANY C/O OFFICE OF THE TREASURER","10125   8",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","417172","OTHER DIRECTS AND REBATES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8099959","2023","WATER AND POWER","MCWANE PLANT AND INDUSTRIAL LLC","2022-07-06T00:00:00.000","74513.04","MCWANE PLANT AND INDUSTRIAL LLC","01913 011",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","WATER REVENUE FUND","WATER REVENUE FUND","67259","MATERIALS AND SUPPLIES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8107254","2023","WATER AND POWER","WORLEY GROUP, INC.","2022-07-01T00:00:00.000","72000","WORLEY GROUP, INC.","47439A  8",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","418092","PROFESSIONAL SERVICES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8104175","2023","WATER AND POWER","PAVECO CONSTRUCTION, INC.","2022-07-06T00:00:00.000","71516.73","PAVECO CONSTRUCTION, INC.","00998 022",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","WATER REVENUE FUND","WATER REVENUE FUND","67303","MATERIALS AND SUPPLIES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8115133","2023","WATER AND POWER","ROYAL INDUSTRIAL SOLUTIONS CONSOLIDATED ELECTRICAL","2022-07-05T00:00:00.000","69551.12","ROYAL INDUSTRIAL SOLUTIONS CONSOLIDATED ELECTRICAL","44264   2",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","597847","MATERIALS AND SUPPLIES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8099941","2023","WATER AND POWER","GENERAL ELECTRIC INTERNATIONAL, INC","2022-07-06T00:00:00.000","67800","GENERAL ELECTRIC INTERNATIONAL, INC","47677A  2",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","417984","PROFESSIONAL SERVICES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8164032","2023","LIBRARY","EPLUS TECHNOLOGY INC","2022-08-24T00:00:00.000","67651.76","OPEN ORDER","BO202117","2916839","CULTURAL AND RECREATIONAL SERVICES","SPECIAL REVENUE","LIBRARY","FURNITURE, OFFICE AND TECHNICAL EQUIPMENT","AD26230000010442","SUPPLIES & OTHER SERVICES",,"2","2023-02 (AUG)","2023-01","8","AUGUST,2022","AUGUST","FMS"
"8101244","2023","WATER AND POWER","ESTEX MANUFACTURING CO., INC.","2022-07-01T00:00:00.000","66770.52","ESTEX MANUFACTURING CO., INC.","01806 022",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","597419","MATERIALS AND SUPPLIES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
"8119903","2023","WATER AND POWER","WESCO DISTRIBUTION INC.","2022-07-06T00:00:00.000","65958.03","WESCO DISTRIBUTION INC.","00211   2",,"TRANSPORTATION, COMMERCE AND ENTERPRISE","ENTERPRISE","POWER REVENUE FUND","POWER REVENUE FUND","598020","MATERIALS AND SUPPLIES",,"1","2023-1(JUL)","2023-01","7","JULY,2022","JULY","LADWP"
