"dataset_link","u_id","public","derived_view","parent_uid","domain","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner","owner_uid","contactemail","license","publication_stage","published_version_name","published_version_uid","data_provided_by","source_link","publishing","data_change","api_endpoint","provenance"
"https://data.cityofevanston.org/d/trar-dyk9","trar-dyk9","true","true","tvu7-mauj","data.cityofevanston.org","filter","2017 Contact Cards",,"6","2020-06-13T18:18:00.000Z","2020-11-12T22:30:00.000Z","Police","police,health and safety,police dashboard","2","Neal Weingarden","36qb-hnvf",,,"published",,,,,,,"https://data.cityofevanston.org/resource/trar-dyk9.json","community"
"https://data.cityofevanston.org/d/xrhk-yujc","xrhk-yujc","false","false",,"data.cityofevanston.org","dataset","Asset Inventory","This dataset is a complete inventory of all assets on this site and any assets sourced from other sites, if applicable. Use this dataset to track the performance of data publishing, conduct metadata maintenance, or present an overview of what kinds of data exists on the site.","0","2020-03-26T21:31:00.000Z","2020-11-13T00:42:00.000Z",,,"0","Socrata","nkpd-cvga",,,"published",,,,,,,"https://data.cityofevanston.org/resource/xrhk-yujc.json","official"
"https://data.cityofevanston.org/d/g6dd-kdn2","g6dd-kdn2","true","false",,"data.cityofevanston.org","dataset","Rodent Treatment Requests","Number of rodent treatment requests received by the City.","6","2020-02-21T21:58:00.000Z","2020-02-21T22:01:00.000Z","Health & Human Services","rodent control","12","pdeignan","smhr-bdg4","iogbo@cityofevanston.org",,"published",,,,,,,"https://data.cityofevanston.org/resource/g6dd-kdn2.json","official"
"https://data.cityofevanston.org/d/p9mn-czwf","p9mn-czwf","true","true","ytx8-b22k","data.cityofevanston.org","chart","General Fund Expense by Dept","Complete data for the 2019 and 2020 Adopted Budget, and 2021 Projected Budget.","33","2020-02-21T20:52:00.000Z","2020-02-04T20:52:00.000Z","City Manager's Office (Finance)",,"0","Kate Lewis-Lakin","x83w-c32m",,,"published",,,,,,,"https://data.cityofevanston.org/resource/p9mn-czwf.json","official"
"https://data.cityofevanston.org/d/nrkk-aqft","nrkk-aqft","true","true","6ehp-f3ez","data.cityofevanston.org","chart","Retail Vacancy Rate","Retail Vacancy Rates compared across Evanston, Chicago Loop, and Far North Suburban Cook County","25","2020-01-22T18:33:00.000Z","2020-08-08T05:00:00.000Z","Community Development",,"0","Katie Boden","5bsp-tt7e",,,"published",,,"CoStar Analytics",,"Quarterly","Quarterly","https://data.cityofevanston.org/resource/nrkk-aqft.json","official"
"https://data.cityofevanston.org/d/rhkz-t89b","rhkz-t89b","false","false",,"data.cityofevanston.org","dataset","Site Analytics: Asset Access","<p>This dataset provides detail on how all assets on a domain are being used (e.g. views, downloads, API reads).</p><p>User activity is provided by date, asset uid, asset type, asset name, access type and user segment.  Please see <a href=""https://support.socrata.com/hc/en-us/articles/360051223314"">Site Analytics: Asset Access</a> for more detail about these fields.</p><p>The dataset will reflect new Asset Access records within a day of when they occur.</p>","0","2020-02-01T01:59:00.000Z","2020-11-13T07:58:00.000Z",,,"0","Socrata","nkpd-cvga",,,"published",,,,,,,"https://data.cityofevanston.org/resource/rhkz-t89b.json","official"
"https://data.cityofevanston.org/d/w8hr-gjuq","w8hr-gjuq","true","true","tgmk-6exb","data.cityofevanston.org","chart","Office Vacancy Rate","The vacancy rate for office space in Evanston","27","2020-01-22T18:25:00.000Z","2020-11-09T01:00:00.000Z","Community Development",,"2","Katie Boden","5bsp-tt7e",,,"published",,,"CoStar Analytics",,"Quarterly","Quarterly","https://data.cityofevanston.org/resource/w8hr-gjuq.json","official"
"https://data.cityofevanston.org/d/w7kr-8wa9","w7kr-8wa9","true","true","tgmk-6exb","data.cityofevanston.org","chart","Office Vacancy Rate","The vacancy rate for office space in Evanston","16","2020-01-14T22:36:00.000Z","2020-11-09T01:00:00.000Z","Community Development",,"2","Katie Boden","5bsp-tt7e",,,"published",,,"CoStar Analytics",,"Quarterly","Quarterly","https://data.cityofevanston.org/resource/w7kr-8wa9.json","official"
"https://data.cityofevanston.org/d/s48e-uzf2","s48e-uzf2","true","true","djsr-x8a6","data.cityofevanston.org","chart","Real Estate Transfer Tax","Amount collected quarterly in real estate transfer taxes","19","2020-01-14T22:15:00.000Z","2020-07-24T17:10:00.000Z","Community Development",,"0","Katie Boden","5bsp-tt7e",,,"published",,,"City Managers Office",,,,"https://data.cityofevanston.org/resource/s48e-uzf2.json","official"
"https://data.cityofevanston.org/d/djsr-x8a6","djsr-x8a6","true","false",,"data.cityofevanston.org","dataset","Real Estate Transfer Tax","Amount collected quarterly in real estate transfer taxes","18","2020-01-14T22:09:00.000Z","2020-07-24T17:10:00.000Z","Community Development","economic development,economy and jobs","13","Katie Boden","5bsp-tt7e","kboden@cityofevanston.org",,"published",,,"City Managers Office",,,,"https://data.cityofevanston.org/resource/djsr-x8a6.json","official"
"https://data.cityofevanston.org/d/kxwn-7qb8","kxwn-7qb8","true","true","6ehp-f3ez","data.cityofevanston.org","chart","Retail Vacancy Rates","Retail Vacancy Rates compared across Evanston, Chicago Loop, and Far North Suburban Cook County","15","2020-01-14T21:19:00.000Z","2020-08-08T05:00:00.000Z","Community Development",,"0","Katie Boden","5bsp-tt7e",,,"published",,,"CoStar Analytics",,"Quarterly","Quarterly","https://data.cityofevanston.org/resource/kxwn-7qb8.json","official"
"https://data.cityofevanston.org/d/6ehp-f3ez","6ehp-f3ez","true","false",,"data.cityofevanston.org","dataset","Retail Vacancy Rate","Retail Vacancy Rates compared across Evanston, Chicago Loop, and Far North Suburban Cook County","43","2020-01-14T21:02:00.000Z","2020-08-08T05:00:00.000Z","Community Development","economic development","20","Katie Boden","5bsp-tt7e","kboden@cityofevanston.org",,"published",,,"CoStar Analytics",,"Quarterly","Quarterly","https://data.cityofevanston.org/resource/6ehp-f3ez.json","official"
"https://data.cityofevanston.org/d/ugqh-246w","ugqh-246w","true","true","7hxe-smyv","data.cityofevanston.org","chart","Unemployment Rate 2018 - Present","","22","2020-01-13T21:38:00.000Z","2020-08-09T00:01:00.000Z","Community Development",,"2","Katie Boden","5bsp-tt7e",,,"published",,,,,,,"https://data.cityofevanston.org/resource/ugqh-246w.json","official"
"https://data.cityofevanston.org/d/6beb-rhb3","6beb-rhb3","false","true","7hxe-smyv","data.cityofevanston.org","chart","Unemployment Rate","","2","2020-01-13T19:47:00.000Z","2020-08-09T00:01:00.000Z","Community Development",,"0","Katie Boden","5bsp-tt7e",,,"published",,,,,,,"https://data.cityofevanston.org/resource/6beb-rhb3.json","official"
"https://data.cityofevanston.org/d/jgzt-f8m3","jgzt-f8m3","true","true","7hxe-smyv","data.cityofevanston.org","chart","Unemployment Rate","","42","2020-01-13T19:49:00.000Z","2020-08-09T00:01:00.000Z","Community Development",,"0","Katie Boden","5bsp-tt7e",,,"published",,,,,,,"https://data.cityofevanston.org/resource/jgzt-f8m3.json","official"
"https://data.cityofevanston.org/d/rf9y-gtwx","rf9y-gtwx","false","false",,"data.cityofevanston.org","dataset","Site Analytics: User Authentications","<p>This dataset includes all logins via username and password and all SSO logins.</p><p>Each row in the dataset indicates the number of authentications for the specified user, user segment, and hour. Please see <a href=""https://support.socrata.com/hc/en-us/articles/360051223634"">Site Analytics: User Authentications</a> for more detail about these fields.</p><p>The dataset will reflect authentications within a day of when they occur.</p>","0","2020-02-04T16:17:00.000Z","2020-11-09T23:58:00.000Z",,,"0","Socrata","nkpd-cvga",,,"published",,,,,,,"https://data.cityofevanston.org/resource/rf9y-gtwx.json","official"
"https://data.cityofevanston.org/d/imkj-sfp6","imkj-sfp6","false","false",,"data.cityofevanston.org","dataset","Site Analytics: Catalog Search Terms","<p>This dataset includes data on the words and phrases input by users in search bars that look through the data catalog for relevant information. Catalog searches using the <a href=""https://socratadiscovery.docs.apiary.io/#"">Discovery API</a> are not included.</p><p>Each row in the dataset indicates the number of catalog searches made using the search term from the specified user segment during the noted hour.</p>Data are segmented into the following user types:<ul><li>site member: users who have logged in and have been granted a role on the domain</li><li>community user: users who have logged in but do not have a role on the domain</li><li>anonymous: users who have not logged in to the domain</li></ul><p>Data are updated by a system process at least once a day.</p><p>Please see <a href=""https://support.socrata.com/hc/en-us/articles/360051982913"">Site Analytics: Catalog Search Terms</a> for more detail.</p>","0","2020-02-01T04:59:00.000Z","2020-11-13T05:58:00.000Z",,,"0","Socrata","nkpd-cvga",,,"published",,,,,,,"https://data.cityofevanston.org/resource/imkj-sfp6.json","official"
"https://data.cityofevanston.org/d/9sc8-bbsu","9sc8-bbsu","true","false",,"data.cityofevanston.org","file","2018 Evanston What Works Cities Report","2018 What Works Cities Assessment","8","2020-01-11T02:50:00.000Z","2020-01-11T02:50:00.000Z","Administrative Services","what works cities,data,management","25","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,,,,,"https://data.cityofevanston.org/resource/9sc8-bbsu.json","official"
"https://data.cityofevanston.org/d/f4k9-q5ri","f4k9-q5ri","false","false",,"data.cityofevanston.org","dataset","Evanston Fire Department Incidents for GIS",,"15","2020-01-12T02:35:00.000Z","2020-01-12T02:39:00.000Z",,,"3","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/f4k9-q5ri.json","official"
"https://data.cityofevanston.org/d/bn2t-udw8","bn2t-udw8","false","false",,"data.cityofevanston.org","dataset","CAD Events 8-9-18",,"78","2018-08-09T20:35:00.000Z","2018-09-25T08:17:00.000Z",,,"0","Hillary Beata","x6gn-3tzg","",,"published",,,,,,,"https://data.cityofevanston.org/resource/bn2t-udw8.json","official"
"https://data.cityofevanston.org/d/j83i-kp3r","j83i-kp3r","true","false",,"data.cityofevanston.org","file","2017 Evanston What Works Cities Report","2017 What Works Cities Assessment","14","2020-01-11T02:44:00.000Z","2020-01-11T02:44:00.000Z","Administrative Services","what works cities,data,management","3","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,,,,,"https://data.cityofevanston.org/resource/j83i-kp3r.json","official"
"https://data.cityofevanston.org/d/r2cg-fwb5","r2cg-fwb5","true","false",,"data.cityofevanston.org","dataset","Open Evanston Asset Inventory 2016-19",,"16","2020-01-09T21:43:00.000Z","2020-01-09T22:08:00.000Z",,,"12","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/r2cg-fwb5.json","official"
"https://data.cityofevanston.org/d/65dq-5kgh","65dq-5kgh","false","true","237b-9mmh","data.cityofevanston.org","chart","Excessive Force Complaints by Date Initiated","","3","2020-01-08T21:24:00.000Z","2020-01-07T14:54:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/65dq-5kgh.json","official"
"https://data.cityofevanston.org/d/237b-9mmh","237b-9mmh","false","false",,"data.cityofevanston.org","dataset","Excessive Force Complaints",,"9","2020-01-06T22:12:00.000Z","2020-01-07T14:54:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/237b-9mmh.json","official"
"https://data.cityofevanston.org/d/hxjw-rz6v","hxjw-rz6v","false","true","sem6-htau","data.cityofevanston.org","chart","Fleet and Facilities 311 Requests 2019","","2","2020-01-03T15:48:00.000Z","2020-01-03T15:39:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/hxjw-rz6v.json","official"
"https://data.cityofevanston.org/d/sem6-htau","sem6-htau","false","false",,"data.cityofevanston.org","dataset","Facilities-Fleet 311 Requests 2019-2020",,"1","2020-01-03T15:37:00.000Z","2020-01-03T15:39:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/sem6-htau.json","official"
"https://data.cityofevanston.org/d/3tt8-b5az","3tt8-b5az","false","true","6yf5-3uap","data.cityofevanston.org","chart","Assets by Creation Date","This dataset is an inventory of the assets on the site. Here you can track the performance of data publishing, metadata maintenance, as well as present an overview of what data exists on the site.

Note: This is only updated once per day.","8","2020-01-03T15:27:00.000Z","2020-11-12T08:01:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/3tt8-b5az.json","official"
"https://data.cityofevanston.org/d/tmqn-rwvi","tmqn-rwvi","false","false",,"data.cityofevanston.org","dataset","Budget Test 1-2-20",,"2","2020-01-02T21:11:00.000Z","2020-01-02T21:34:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/tmqn-rwvi.json","official"
"https://data.cityofevanston.org/d/rnb7-6fe9","rnb7-6fe9","false","false",,"data.cityofevanston.org","dataset","EFD Running Average of Response Times",,"5","2020-01-02T19:52:00.000Z","2020-01-02T19:52:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/rnb7-6fe9.json","official"
"https://data.cityofevanston.org/d/3rwn-rpuy","3rwn-rpuy","false","true","237b-9mmh","data.cityofevanston.org","chart","Status of Excessive Force Complaints 2018-19","","3","2020-01-06T22:16:00.000Z","2020-01-07T14:54:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/3rwn-rpuy.json","official"
"https://data.cityofevanston.org/d/fcgj-hq5b","fcgj-hq5b","false","true","29j9-x77w","data.cityofevanston.org","map","Regional Sidewalk Inventory","The regional sidewalk inventory documents the existence of sidewalks in the counties of Cook, Lake, Will, Kane, Kendall, DuPage, and McHenry, as well as whether those sidewalks have a barrier or buffer from moving traffic. The assessment uses a reference point of Spring 2018 for aerial photography and does not measure accessibility and does not catalog curb cuts.","2","2019-12-31T15:24:00.000Z","2019-12-31T14:57:00.000Z","Community Development",,"0","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,"Chicago Metropolitan Agency for Planning","https://datahub.cmap.illinois.gov/dataset/regional-sidewalk-inventory",,,"https://data.cityofevanston.org/resource/fcgj-hq5b.json","official"
"https://data.cityofevanston.org/d/p7iv-rnjk","p7iv-rnjk","false","false",,"data.cityofevanston.org","dataset","311 TEST 12-31-19",,"10","2019-12-31T14:40:00.000Z","2019-12-31T15:11:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/p7iv-rnjk.json","official"
"https://data.cityofevanston.org/d/6kud-6agb","6kud-6agb","true","true","r2cg-fwb5","data.cityofevanston.org","chart","Asset Inventory 2016-19","","9","2020-01-09T22:01:00.000Z","2020-01-09T22:08:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/6kud-6agb.json","official"
"https://data.cityofevanston.org/d/xnwy-ghtq","xnwy-ghtq","true","false",,"data.cityofevanston.org","story","2019 Open Evanston Annual Report","Annual Report on open data activities at the City of Evanston","856","2020-01-10T14:16:00.000Z","2020-01-10T14:16:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/xnwy-ghtq.json","official"
"https://data.cityofevanston.org/d/29j9-x77w","29j9-x77w","true","false",,"data.cityofevanston.org","dataset","Regional Sidewalk Inventory","The regional sidewalk inventory documents the existence of sidewalks in the counties of Cook, Lake, Will, Kane, Kendall, DuPage, and McHenry, as well as whether those sidewalks have a barrier or buffer from moving traffic. The assessment uses a reference point of Spring 2018 for aerial photography and does not measure accessibility and does not catalog curb cuts.","18","2019-12-31T14:31:00.000Z","2019-12-31T14:57:00.000Z","Community Development","sidewalks,chicago metropolitan agency for planning,cmap,cook county,lake county,will county,kane county,kendall county,dupage county,mchenry county","7","Hillary Beata","x6gn-3tzg","info@cmap.illinois.gov","Public Domain","published",,,"Chicago Metropolitan Agency for Planning","https://datahub.cmap.illinois.gov/dataset/regional-sidewalk-inventory",,,"https://data.cityofevanston.org/resource/29j9-x77w.json","official"
"https://data.cityofevanston.org/d/fu5e-aej3","fu5e-aej3","true","false",,"data.cityofevanston.org","dataset","Monthly Unemployment Rate Comparison",,"15","2019-12-17T22:01:00.000Z","2020-06-02T00:00:00.000Z",,,"19","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/fu5e-aej3.json","official"
"https://data.cityofevanston.org/d/44pb-u9iv","44pb-u9iv","false","true","qpf4-2feu","data.cityofevanston.org","chart","Top 12 Requesters  of 2019 by Percentage","","2","2019-12-18T14:58:00.000Z","2019-12-18T14:50:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/44pb-u9iv.json","official"
"https://data.cityofevanston.org/d/mn3p-w53r","mn3p-w53r","false","false",,"data.cityofevanston.org","dataset","Temporary/Farmers Market",,"1","2019-12-13T14:36:00.000Z","2019-12-13T14:36:00.000Z",,,"0","Greg","wbjp-v4vz",,,"published",,,,,,,"https://data.cityofevanston.org/resource/mn3p-w53r.json","official"
"https://data.cityofevanston.org/d/7hxe-smyv","7hxe-smyv","true","false",,"data.cityofevanston.org","dataset","Unemployment Rate",,"114","2019-12-13T22:34:00.000Z","2020-08-09T00:01:00.000Z","Community Development","economy and jobs","37","Katie Boden","5bsp-tt7e",,,"published",,,,,,,"https://data.cityofevanston.org/resource/7hxe-smyv.json","official"
"https://data.cityofevanston.org/d/tgmk-6exb","tgmk-6exb","true","false",,"data.cityofevanston.org","dataset","Evanston Office Vacancy Rate","The vacancy rate for office space in Evanston","67","2019-12-11T18:56:00.000Z","2020-11-09T01:00:00.000Z","Community Development",,"42","Katie Boden","5bsp-tt7e","kboden@cityofevanston.org",,"published",,,"CoStar Analytics",,"Quarterly","Quarterly","https://data.cityofevanston.org/resource/tgmk-6exb.json","official"
"https://data.cityofevanston.org/d/gh8k-g68j","gh8k-g68j","false","false",,"data.cityofevanston.org","dataset","Evanston Retail Vacancy Rate","The vacancy rate for Evanston retail space by quarter","15","2019-12-11T17:35:00.000Z","2020-01-01T00:00:00.000Z","Community Development",,"0","Katie Boden","5bsp-tt7e","kboden@cityofevanston.org",,"published",,,"CoStar Analytics",,"Quarterly","Quarterly","https://data.cityofevanston.org/resource/gh8k-g68j.json","official"
"https://data.cityofevanston.org/d/vrq4-c6kq","vrq4-c6kq","false","false",,"data.cityofevanston.org","dataset","Unemployment Comparison across Geography",,"15","2019-12-11T17:03:00.000Z","2019-12-17T21:23:00.000Z","Community Development","unemployment","0","Hillary Beata","x6gn-3tzg",,"Public Domain","published",,,,,,,"https://data.cityofevanston.org/resource/vrq4-c6kq.json","official"
"https://data.cityofevanston.org/d/rct8-q4vq","rct8-q4vq","false","false",,"data.cityofevanston.org","story","Copy of 311 Weekly Report for Practice",,"4","2019-12-11T16:55:00.000Z","2019-12-11T16:55:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/rct8-q4vq.json","official"
"https://data.cityofevanston.org/d/cbsv-jvti","cbsv-jvti","false","false",,"data.cityofevanston.org","dataset","Evanston Fire Department Activity",,"16","2019-12-09T21:07:00.000Z","2020-02-25T13:40:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/cbsv-jvti.json","official"
"https://data.cityofevanston.org/d/88gu-3i99","88gu-3i99","false","false",,"data.cityofevanston.org","dataset","EFD Yearly Response Times",,"28","2019-12-03T21:42:00.000Z","2020-02-25T13:46:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/88gu-3i99.json","official"
"https://data.cityofevanston.org/d/hvdm-ttmc","hvdm-ttmc","false","false",,"data.cityofevanston.org","dataset","Evanston Waste Diversion Rates","This dataset includes the total yearly tonnage broken down by different categories: commercial, residential, Northwestern University, and city-wide collected waste. The different breakdowns are used to calculate a diversion rate for each category and a community-wide diversion rate.","4","2019-12-03T18:56:00.000Z","2019-12-03T19:17:00.000Z","Public Works","waste diversion,waste","0","Alyson Wright","89eh-wjzg","sustainability@cityofevanston.org",,"published",,,,,,,"https://data.cityofevanston.org/resource/hvdm-ttmc.json","official"
"https://data.cityofevanston.org/d/hmmq-4yyb","hmmq-4yyb","false","false",,"data.cityofevanston.org","dataset","Evanston Total Solid Waste","Evanston Total Solid Waste includes weights for all the major waste hauling contracts the City has with private haulers as well as recycling, waste hauling, and special collections the City does. All the numbers are annual weights in tons. 2017 was selected as the official baseline year for in the City's 2018 Climate Action and Resilience Plan (CARP) since it is the first year there is the most complete data for waste.","2","2019-12-03T18:05:00.000Z","2019-12-03T18:55:00.000Z","Public Works","waste","0","Alyson Wright","89eh-wjzg","sustainability@cityofevanston.org",,"published",,,,,,,"https://data.cityofevanston.org/resource/hmmq-4yyb.json","official"
"https://data.cityofevanston.org/d/vtjj-j2ib","vtjj-j2ib","false","false",,"data.cityofevanston.org","dataset","EFD Response Times 2016-present",,"39","2019-12-03T18:02:00.000Z","2020-02-25T13:01:00.000Z",,,"2","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/vtjj-j2ib.json","official"
"https://data.cityofevanston.org/d/gjgt-a4uj","gjgt-a4uj","false","false",,"data.cityofevanston.org","dataset","City Calendar Export",,"1","2019-12-23T21:36:00.000Z","2019-12-23T21:37:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/gjgt-a4uj.json","official"
"https://data.cityofevanston.org/d/wysc-bnvx","wysc-bnvx","false","true","fu5e-aej3","data.cityofevanston.org","chart","Monthly Unemployment Comparison 2017-present","","3","2019-12-18T19:23:00.000Z","2020-06-02T00:00:00.000Z",,,"0","Hillary Beata","x6gn-3tzg",,,"published",,,,,,,"https://data.cityofevanston.org/resource/wysc-bnvx.json","official"
"https://data.cityofevanston.org/d/iybj-fk5x","iybj-fk5x","false","false",,"data.cityofevanston.org","dataset","2018 Community-wide GHG Emissions Inventory","Each year, the City of Evanston calculates the community-wide greenhouse gas emissions inventory, which is an assessment of all the greenhouse gases that can be attributed to activities taking place within the City's municipal boundaries. This is the 2018 inventory and demonstrates the primary areas in which emissions are occurring. Evanston uses the Global protocol for Community-Scale Greenhouse Gas Emissions Inventories (GPC).","10","2019-11-26T22:29:00.000Z","2019-12-16T22:20:00.000Z",,,"0","Alyson Wright","89eh-wjzg","sustainability@cityofevanston.org",,"published",,,,,,,"https://data.cityofevanston.org/resource/iybj-fk5x.json","official"
"https://data.cityofevanston.org/d/ph4d-9zyk","ph4d-9zyk","false","false",,"data.cityofevanston.org","dataset","WNV",,"1","2019-12-02T21:06:00.000Z","2019-12-02T21:07:00.000Z",,,"0","Greg","wbjp-v4vz",,,"published",,,,,,,"https://data.cityofevanston.org/resource/ph4d-9zyk.json","official"
