"field_contact_key","day_of_the_week","field_contact_date","reason_code_description","age","race","sex","pat_down","enforcement","police_beat","street_number","street_name","city"
"12131","Wed","2018-12-19T18:03:00.000","OTHER","25","White","Male","Yes","NONE","71","2400","MAIN ST","EVANSTON"
"12125","Wed","2018-12-19T04:11:00.000","TRAFFIC STOP","22","White","Male","Yes","NONE","74","1000","ASBURY AV","EVANSTON"
"12127","Wed","2018-12-19T03:39:00.000","TRAFFIC STOP","23","Black","Male","Yes","NONE","99",,"HOWARD/HOYNE",
"12130","Wed","2018-12-19T00:23:00.000","TRAFFIC STOP","23","Black","Male",,,"99","0","HOWARD ST/ASBURY AV","CHICAGO"
"12128","Wed","2018-12-19T00:16:00.000","STREET STOP/SUSP PERSON","22","Black","Male","Yes","NONE","72","600","SOUTH BLVD",
"12133","Tue","2018-12-18T18:06:00.000","OTHER","43","White","Male","No","NONE","72","800","MAIN ST","EVANSTON"
"12126","Tue","2018-12-18T16:13:00.000","OTHER","58","Black","Male","No","NONE","78","300","CALLAN AV","EVANSTON"
"12129","Mon","2018-12-17T14:05:00.000","TRAF STOP/GANG NARC","37","Black","Male","Yes","NONE","77","1800","CHURCH ST/DARROW AV","EVANSTON"
"12138","Sat","2018-12-15T15:41:00.000","TRAF STOP/GANG NARC","49","White","Male","Yes","ARREST","99","7600","N WESTERN AV","CHICAGO"
"12124","Sat","2018-12-15T15:39:00.000","GANG/NARCOTIC","34","White","Male","Yes","ARREST","78","100","ASBURY AV","EVANSTON"
"12123","Fri","2018-12-14T18:58:00.000","OTHER","35","White","Male","No","NONE","75","1900","CENTRAL ST","EVANSTON"
"12116","Fri","2018-12-14T02:41:00.000","STREET STOP/SUSP PERSON","36","Black","Male","Yes","NONE","76","1400","NOYES ST","EVANSTON"
"12114","Thu","2018-12-13T04:05:00.000","TRAF STOP/GANG NARC","39","White","Male","No","NONE","99","7300","N CLARK ST/W CHASE AV","CHICAGO"
"12115","Thu","2018-12-13T03:37:00.000","STREET STOP","31","Black","Male","Yes","NONE","71","300","DODGE AV","EVANSTON"
"12113","Thu","2018-12-13T03:17:00.000","TRAF STOP/GANG NARC","42","Black","Male","No","NONE","72","900","CHICAGO AV/MAIN ST","EVANSTON"
"12121","Wed","2018-12-12T20:58:00.000","STREET STOP/SUSP PERSON","35","Black","Male","Yes","NONE","73","1100","CHICAGO AV","EVANSTON"
"12120","Wed","2018-12-12T19:35:00.000","TRAF STOP/GANG NARC","26","Black","Male","Yes","NONE","78","200","CUSTER AV","EVANSTON"
"12119","Wed","2018-12-12T15:42:00.000","OTHER","62","White","Female","Yes","NONE","76","2100","RIDGE AV","EVANSTON"
"12112","Tue","2018-12-11T23:41:00.000","TRAFFIC STOP","23","Black","Male","No","NONE","74","1400","ASBURY AV/GREENWOOD ST","EVANSTON"
"12117","Tue","2018-12-11T17:27:00.000","OTHER","63","White","Female","No","NONE","76","1700","SHERMAN AV","EVANSTON"
"12111","Tue","2018-12-11T00:21:00.000","TRAF STOP/GANG NARC","30","Black","Male","No","NONE","78","600","MULFORD ST/CALLAN AV","EVANSTON"
"12109","Mon","2018-12-10T01:32:00.000","TRAFFIC STOP","30","Black","Male","No","NONE","77","1800","LYONS ST/DARROW AV","EVANSTON"
"12110","Mon","2018-12-10T01:32:00.000","TRAFFIC STOP","24","White","Male","Yes",,"77","1600","CHURCH ST","EVANSTON"
"12108","Fri","2018-12-07T15:14:00.000","OTHER","30","White","Male","No","NONE","73","1500","ELMWOOD AV","EVANSTON"
"12107","Fri","2018-12-07T02:40:00.000","TRAFFIC STOP","21","Black","Male","Yes",,"71","2300","HOWARD ST","EVANSTON"
"12106","Wed","2018-12-05T15:54:00.000","TRAF STOP/GANG NARC","26","Black","Male","No","NONE","73","1200","CHURCH ST","EVANSTON"
"12102","Wed","2018-12-05T09:24:00.000","OTHER","39","Black","Female","No","NONE","76","1700","SHERMAN AV","EVANSTON"
"12099","Mon","2018-12-03T11:31:00.000","TRAF STOP/GANG NARC","25","Black","Male","Yes","NONE","74","1600","DODGE AV","EVANSTON"
"12100","Mon","2018-12-03T11:31:00.000","TRAF STOP/GANG NARC","36","Black","Female","Yes","NONE","74","1600","DODGE AV","EVANSTON"
"12096","Sun","2018-12-02T20:30:00.000","TRAF STOP/GANG NARC","32","Black","Male","Yes","NONE","77","1900","FOSTER ST","EVANSTON"
"12098","Sat","2018-12-01T00:02:00.000","TRAFFIC STOP","20","Black","Male","Yes","NONE","78","500","BARTON AV/OAKTON ST","EVANSTON"
"12105","Fri","2018-11-30T19:38:00.000","TRAF STOP/GANG NARC","19","White","Male","Yes",,"99","7600","N SHERIDAN","CHICAGO"
"12097","Fri","2018-11-30T15:57:00.000","OTHER","80","White","Female","No","NONE","76","800","FOSTER ST","EVANSTON"
"12104","Wed","2018-11-28T18:48:00.000","TRAF STOP/GANG NARC","25","Black","Male","Yes","NONE","71","800","DODGE AV","EVANSTON"
"12094","Sun","2018-11-25T19:00:00.000","OTHER","63","White","Female","No","NONE","76","1700","MAPLE AV","EVANSTON"
"12090","Sun","2018-11-25T13:49:00.000","STREET STOP","19","Black","Male","No","NONE","73","1200","CHICAGO AV","EVANSTON"
"12092","Sat","2018-11-24T20:32:00.000","OTHER","66","Black","Male","No","NONE","76","1900","GREEN BAY RD","EVANSTON"
"12089","Sat","2018-11-24T08:17:00.000","STREET STOP/SUSP PERSON","61","Black","Male","No","NONE","76","1700","SHERMAN AV","EVANSTON"
"12091","Fri","2018-11-23T17:38:00.000","OTHER","63","Black","Male","No","NONE","78","400","RIDGE AV","EVANSTON"
"12103","Fri","2018-11-23T15:56:00.000","TRAFFIC STOP","29","Black","Male","Yes","NONE","71","2000","WARREN ST","EVANSTON"
"12095","Fri","2018-11-23T04:29:00.000","STREET STOP","25","Black","Male","Yes","NONE","99","7400","N. CALIFORNIA","CHICAGO"
"12088","Tue","2018-11-20T20:00:00.000","OTHER","19","White","Male","No","NONE","75","2200","BROWN AV","EVANSTON"
"12087","Mon","2018-11-19T18:00:00.000","OTHER","50","White","Female","No","NONE","72","600","CHICAGO AV","EVANSTON"
"12082","Mon","2018-11-19T11:09:00.000","OTHER","33","White","Male","Yes","NONE","76","1700","SHERMAN AV","EVANSTON"
"12086","Sun","2018-11-18T20:34:00.000","STREET STOP","20","White","Male","Yes","NONE","76","1800","BENSON AV","EVANSTON"
"12084","Sun","2018-11-18T19:07:00.000","STREET STOP","20","White","Male","Yes","NONE","76","1800","BENSON AV","EVANSTON"
"12085","Sun","2018-11-18T19:07:00.000","STREET STOP","22","Black","Male","Yes","NONE","76","1800","BENSON AV","EVANSTON"
"12083","Sun","2018-11-18T15:52:00.000","OTHER","47","Black","Male","No","NONE","74","1200","PITNER AV","EVANSTON"
"12080","Sat","2018-11-17T17:20:00.000","TRAFFIC STOP/SUSP PERSON","29","White","Male","No","NONE","74","1200","LEE ST/RIDGE CT","EVANSTON"
"12101","Fri","2018-11-16T20:44:00.000","TRAFFIC STOP","28","Black","Male","Yes","NONE","99","1400","W HOWARD ST","CHICAGO"
"12078","Fri","2018-11-16T11:04:00.000","SUSPICIOUS PERSON","55","White","Male","Yes","NONE","76","2100","RIDGE AV","EVANSTON"
"12081","Thu","2018-11-15T18:53:00.000","STREET STOP/SUSP PERSON","54","White","Male","No","NONE","73","1000","DEMPSTER ST","EVANSTON"
"12079","Thu","2018-11-15T15:17:00.000","OTHER","45","Asian","Male","No","NONE","71","2500","MAIN ST","EVANSTON"
"12077","Thu","2018-11-15T01:32:00.000","TRAFFIC STOP","28","Black","Male","No",,"99",,"W JARVIS/N ROCKWELL","CHIACGO"
"12076","Wed","2018-11-14T20:37:00.000","STREET STOP","56","White","Male","Yes","NONE","74","1700","DAVIS ST","EVANSTON"
"12074","Wed","2018-11-14T02:32:00.000","STREET STOP/GANG NARC","19","Black","Male","Yes","NONE","78","200","CUSTER AV/CASE ST","EVANSTON"
"12073","Tue","2018-11-13T13:52:00.000","TRAFFIC STOP","28","White","Male","No","NONE","99","7300","N CLARK ST","CHICAGO"
"12072","Sat","2018-11-10T19:16:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","50","Black","Male","Yes","NONE","78","1000","HOWARD ST","EVANSTON"
"12071","Fri","2018-11-09T06:12:00.000","STREET STOP","60","Black","Male","No","NONE","76","1100","EMERSON ST","EVANSTON"
"12069","Thu","2018-11-08T20:28:00.000","OTHER","26","Black","Male","No","NONE","75","2500","CENTRAL ST","EVANSTON"
"12070","Thu","2018-11-08T16:29:00.000","TRAF STOP/GANG NARC","19","Black","Female","Yes","NONE","99",,"CHURCH/MCCORMICK","SKOKIE"
"12066","Wed","2018-11-07T20:27:00.000","TRAFFIC STOP","25","Black","Male","Yes","ARREST","74","2400","DEMPSTER ST","EVANSTON"
"12067","Wed","2018-11-07T18:10:00.000","TRAFFIC STOP","22","White","Male","Yes","NONE","74","2400","DEMPSTER ST","EVANSTON"
"12068","Wed","2018-11-07T15:44:00.000","OTHER","63","White","Male","No","NONE","75","3300","PARK PL","EVANSTON"
"12063","Tue","2018-11-06T15:19:00.000","TRAF STOP/GANG NARC","25","Black","Male","Yes","NONE","99",,"LINCOLNWOOD/DEMPSTER","SKOKIE"
"12065","Mon","2018-11-05T18:05:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes","ARREST","99","7600","N SHERIDAN RD/W HOWARD ST","CHICAGO"
"12055","Sun","2018-11-04T00:24:00.000","GANG/NARCOTIC","67","White","Male","No","NONE","76","2700","RIDGE AV","EVANSTON"
"12054","Sat","2018-11-03T07:27:00.000","STREET STOP","43","White","Female","No","NONE","76","1700","SHERMAN AV","EVANSTON"
"12062","Thu","2018-11-01T21:46:00.000","STREET STOP","26","Black","Male","No","NONE","77","1600","FOSTER ST","EVANSTON"
"12058","Thu","2018-11-01T21:46:00.000","STREET STOP","18","Black","Male","No","NONE","77","1600","FOSTER ST","EVANSTON"
"12060","Wed","2018-10-31T19:52:00.000","TRAF STOP/GANG NARC","21","Black","Male","Yes","NONE","99","7500","N ROGERS AV/N PAULINA ST","CHICAGO"
"12051","Wed","2018-10-31T11:58:00.000","TRAF STOP/GANG NARC","31","Black","Male","Yes",,"99","7300","N WESTERN AV","CHICAGO"
"12050","Wed","2018-10-31T09:27:00.000","STREET STOP/SUSP PERSON","50","Black","Male","No","NONE","72","700","MAIN ST","EVANSTON"
"12057","Wed","2018-10-31T07:09:00.000","TRAFFIC STOP","27","Black","Male","Yes",,"74","1500","RIDGE AV","EVANSTON"
"12049","Tue","2018-10-30T21:42:00.000","TRAFFIC STOP/SUSP PERSON","41","Black","Female","No","NONE","72","900","HINMAN AV","EVANSTON"
"12048","Tue","2018-10-30T19:50:00.000","OTHER","47","Black","Male","No","NONE","76","1700","SHERMAN AV","EVANSTON"
"12052","Tue","2018-10-30T15:32:00.000","OTHER","67","White","Male","No","NONE","75","2500","GROSS POINT RD/HARRISON ST","EVANSTON"
"12047","Tue","2018-10-30T14:05:00.000","OTHER","56","Black","Male","No","NONE","73","1500","ELMWOOD AV","EVANSTON"
"12043","Tue","2018-10-30T11:40:00.000","STREET STOP","63","White","Female","No","NONE","72","900","SHERMAN AV","EVANSTON"
"12075","Mon","2018-10-29T22:14:00.000","OTHER","64","Black","Male","No","NONE","76","900","CHURCH ST","EVANSTON"
"12056","Mon","2018-10-29T20:56:00.000","OTHER","55","White","Male","No","NONE","76","1700","SHERMAN AV","EVANSTON"
"12040","Mon","2018-10-29T20:25:00.000","OTHER","35","Hispanic","Male","Yes","NONE","76","1700","MAPLE AV","EVANSTON"
"12045","Mon","2018-10-29T20:14:00.000","GANG/NARCOTIC","52","Black","Male","Yes","NONE","76","2700","RIDGE AV","EVANSTON"
"12042","Mon","2018-10-29T18:40:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes","NONE","78","100","CHICAGO AV","EVANSTON"
"12041","Mon","2018-10-29T13:46:00.000","OTHER","48","Black","Male","Yes","NONE","76","2700","RIDGE AV","EVANSTON"
"12037","Mon","2018-10-29T10:14:00.000","OTHER","55","White","Male","No","NONE","73","1100","DAVIS ST","EVANSTON"
"12039","Mon","2018-10-29T02:04:00.000","TRAFFIC STOP","29","Black","Male","No","NONE","99",,"LYONS/BENNETT","SKOKIE"
"12031","Sat","2018-10-27T16:12:00.000","STREET STOP","62","Black","Male","No","NONE","72","900","CHICAGO AV","EVANSTON"
"12046","Sat","2018-10-27T12:00:00.000","GANG/NARCOTIC","52","Black","Male","Yes","NONE","76","2700","RIDGE AV","EVANSTON"
"12030","Fri","2018-10-26T23:49:00.000","TRAFFIC STOP","20","Black","Male","Yes","NONE","76",,"DEMPSTER/EWING","SKOKIE"
"12032","Fri","2018-10-26T18:13:00.000","OTHER","37","Black","Male","No","NONE","78","1100","HOWARD ST","EVANSTON"
"12029","Fri","2018-10-26T17:20:00.000","OTHER","36","Black","Male","No","NONE","78","1100","HOWARD ST","EVANSTON"
"12035","Fri","2018-10-26T11:13:00.000","TRAF STOP/GANG NARC","30","Black","Male","Yes","NONE","99",,"HOWARD ST/BELL AVE","CHICAGO"
"12034","Thu","2018-10-25T23:04:00.000","TRAF STOP/GANG NARC","27","White","Male","Yes","NONE","73","1200","LAKE ST/RIDGE AV","EVANSTON"
"12028","Thu","2018-10-25T13:50:00.000","OTHER","35","Black","Male","No","NONE","71","2200","HOWARD ST","EVANSTON"
"12025","Wed","2018-10-24T18:00:00.000","OTHER","21","Black","Male","No","NONE","75","1700","CENTRAL ST","EVANSTON"
"12019","Wed","2018-10-24T04:23:00.000","TRAFFIC STOP","18","Black","Male","No",,"77","1800","LELAND AV","EVANSTON"
"12023","Tue","2018-10-23T19:09:00.000","STREET STOP","39","White","Female","Yes","NONE","78","1000","HOWARD ST","EVANSTON"
"12038","Tue","2018-10-23T18:58:00.000","STREET STOP","30","White","Male","Yes","NONE","78","1000","HOWARD ST","EVANSTON"
"12027","Tue","2018-10-23T18:15:00.000","TRAF STOP/GANG NARC","21","Black","Male","Yes","ARREST","76","1300","SIMPSON ST","EVANSTON"
"12024","Tue","2018-10-23T17:31:00.000","STREET STOP/SUSP PERSON","27","White","Male","No","NONE","71","1800","SEWARD ST","EVANSTON"
"12022","Tue","2018-10-23T17:00:00.000","STREET STOP/SUSP PERSON","26","White","Male","No","NONE","71","1800","SEWARD ST","EVANSTON"
"12021","Tue","2018-10-23T10:54:00.000","OTHER","50","White","Male","No","NONE","76","700","CLARK ST","EVANSTON"
"12026","Mon","2018-10-22T20:24:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","27","Black","Male","Yes","ARREST","73","1500","RIDGE AV","EVANSTON"
"12016","Mon","2018-10-22T19:57:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","19","Black","Male","Yes","NONE","76","1800","MAPLE AV","EVANSTON"
"12017","Mon","2018-10-22T18:30:00.000","TRAF STOP/GANG NARC","28","Black","Male","Yes","NONE","78","400","HOWARD ST","EVANSTON"
"12053","Sun","2018-10-21T21:57:00.000","OTHER","18","White","Female","No","NONE","71","200","WESLEY AV","EVANSTON"
"12014","Sun","2018-10-21T18:42:00.000","OTHER","63","White","Male","No","NONE","76","1900","SHERMAN AV","EVANSTON"
"12011","Sat","2018-10-20T21:09:00.000","STREET STOP","43","White","Female","No","NONE","76","800","CLARK ST","EVANSTON"
"12010","Sat","2018-10-20T21:09:00.000","STREET STOP","46","Black","Male","No","NONE","76","800","CLARK ST","EVANSTON"
"12012","Sat","2018-10-20T14:47:00.000","OTHER","25","Black","Male","No","NONE","77","1900","ASBURY AV","EVANSTON"
"12013","Fri","2018-10-19T16:17:00.000","OTHER","57","White","Male","Yes","ARREST","77","1700","DARROW AV","EVANSTON"
"12009","Fri","2018-10-19T01:45:00.000","TRAFFIC STOP","26","White","Female","Yes","NONE","74","1300","ASBURY AV/DEMPSTER ST","EVANSTON"
"12007","Wed","2018-10-17T23:40:00.000","TRAFFIC STOP","19","Black","Male","No",,"76","900","FOSTER ST","EVANSTON"
"12005","Wed","2018-10-17T01:39:00.000","SUSPICIOUS PERSON","27","Black","Male","No","NONE","76","1700","SHERMAN AV","EVANSTON"
"12003","Wed","2018-10-17T01:39:00.000","SUSPICIOUS PERSON","43","White","Female","No","NONE","76","1700","SHERMAN AV","EVANSTON"
"12004","Tue","2018-10-16T21:10:00.000","OTHER","31","Black","Male","Yes","NONE","76","1700","ORRINGTON AV","EVANSTON"
"12033","Tue","2018-10-16T21:00:00.000","OTHER","56",,,"No","NONE","71","1900","OAKTON ST/DODGE AV","EVANSTON"
"12006","Tue","2018-10-16T18:07:00.000","STREET STOP","20","Black","Male","Yes","NONE","71","2200","OAKTON ST","EVANSTON"
"11999","Mon","2018-10-15T19:07:00.000","STREET STOP","47","Black","Male","No","NONE","76","1700","SHERMAN AV","EVANSTON"
"12000","Mon","2018-10-15T15:26:00.000","STREET STOP","20","White","Female","No","NONE","76","1700","SHERMAN AV","EVANSTON"
"11994","Sun","2018-10-14T23:58:00.000","OTHER","44","White","Male","No","NONE","76","1700","ORRINGTON AV","EVANSTON"
"11998","Sun","2018-10-14T15:45:00.000","OTHER","43","White","Female","No","NONE","76","1700","MAPLE AV","EVANSTON"
"12008","Sun","2018-10-14T12:42:00.000","STREET STOP","18","Black","Male","No","NONE","73","1200","CHICAGO AV","EVANSTON"
"11997","Sun","2018-10-14T12:23:00.000","OTHER","25","Black","Male","No","NONE","78","100","ASBURY AV","EVANSTON"
"11996","Sat","2018-10-13T20:40:00.000","SUSP PERSON/GANG NARC","26","Black","Male","Yes","ARREST","78","100","CHICAGO AV","EVANSTON"
"11995","Sat","2018-10-13T15:46:00.000","OTHER","23","White","Male","No","NONE","76","800","NOYES ST","EVANSTON"
"11993","Sat","2018-10-13T04:27:00.000","TRAF STOP/GANG NARC","31","White","Male","Yes","NONE","72","900","RIDGE AV/MAIN ST","EVANSTON"
"11991","Sat","2018-10-13T02:19:00.000","TRAFFIC STOP","24","Black","Male","Yes",,"78","600","HOWARD ST","EVANSTON"
"11992","Fri","2018-10-12T17:20:00.000","SUSPICIOUS PERSON","22","White","Male","Yes","NONE","75","3200","CENTRAL ST","EVANSTON"
"12002","Thu","2018-10-11T21:03:00.000","TRAFFIC STOP","20","Black","Male","Yes","NONE","76","1000","EMERSON ST","EVANSTON"
"11989","Thu","2018-10-11T18:15:00.000","OTHER","51","Black","Male","Yes","ARREST","73","2000","W BIRCHWOOD","CHICAGO"
"11990","Thu","2018-10-11T12:38:00.000","TRAFFIC STOP","58","White","Male","No",,"99","2400","W HOWARD ST/N WESTERN AV","CHICAGO"
"11986","Wed","2018-10-10T17:30:00.000","OTHER","23","Black","Male","No","NONE","78","1000","DOBSON ST","EVANSTON"
"11985","Wed","2018-10-10T17:30:00.000","OTHER","40","Black","Male","No","NONE","78","1000","DOBSON ST","EVANSTON"
"11987","Wed","2018-10-10T17:30:00.000","OTHER","25","Black","Male","No","NONE","78","1000","DOBSON ST","EVANSTON"
"12001","Wed","2018-10-10T17:15:00.000","STREET STOP/SUSP PERSON","30","Asian","Male","Yes","NONE","76","600","CLARK ST","EVANSTON"
"11983","Wed","2018-10-10T01:36:00.000","OTHER","43","White","Female","No","NONE","73","800","DAVIS ST","EVANSTON"
"11982","Sun","2018-10-07T20:34:00.000","OTHER","25","Black","Male","No","NONE","78","900","DOBSON ST/RIDGE AV","EVANSTON"
"11981","Sun","2018-10-07T20:34:00.000","OTHER","19","Black","Male","No","NONE","78","900","DOBSON ST/RIDGE AV","EVANSTON"
"11980","Sun","2018-10-07T14:50:00.000","OTHER","70","Black","Male","No","NONE","73","1700","SHERMAN AV","EVANSTON"
"11976","Sat","2018-10-06T15:43:00.000","OTHER","21",,"Female","No","NONE","77","1900","DARROW AV","EVANSTON"
"11977","Sat","2018-10-06T15:43:00.000","OTHER","23","Black","Male","No","NONE","77","1900","DARROW AV","EVANSTON"
"11984","Fri","2018-10-05T19:47:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","27","Black","Male","No","NONE","73","1500","ELMWOOD AV","EVANSTON"
"11974","Fri","2018-10-05T02:53:00.000","TRAFFIC STOP","55","White","Male","Yes","NONE","73","700","DAVIS ST/ORRINGTON AV","EVANSTON"
"11975","Thu","2018-10-04T15:39:00.000","TRAF STOP/RSO","32","White","Male","Yes","NONE","99","7500","N WOLCOTT","CHICAGO"
"11973","Thu","2018-10-04T15:39:00.000","TRAF STOP/RSO","38","White","Male","Yes","NONE","99","7500","N WOLCOTT","CHICAGO"
"11972","Thu","2018-10-04T04:02:00.000","STREET STOP","26","Black","Male","Yes",,"76","2100","WESLEY AV","EVANSTON"
"11970","Wed","2018-10-03T16:24:00.000","TRAF STOP/GANG NARC","22","White","Male","Yes","NONE","74","1000","DODGE AV","EVANSTON"
"11971","Wed","2018-10-03T12:43:00.000","STREET STOP","20","White","Male","Yes","NONE","73","600","DAVIS ST","EVANSTON"
"11969","Tue","2018-10-02T10:55:00.000","TRAFFIC STOP","24","Black","Male","No","NONE","99",,"CLAREMONT /BIRCHWOOD","CHICAGO"
"11967","Tue","2018-10-02T10:53:00.000","TRAFFIC STOP","30","Black","Male","No","NONE","99",,"CLAREMONT / BIRCHWOOD","CHICAGO"
"11964","Sun","2018-09-30T16:16:00.000","STREET STOP/SUSP PERSON","26","Black","Male","Yes","ARREST","76","800","INGLESIDE PL","EVANSTON"
"11963","Sat","2018-09-29T17:27:00.000","OTHER","47","Black","Male","Yes","NONE","73","1600","SHERMAN AV","EVANSTON"
"11965","Fri","2018-09-28T23:38:00.000","STREET STOP","35","Black","Male","No","NONE","73","1500","MAPLE AV/GROVE ST","EVANSTON"
"11961","Fri","2018-09-28T22:17:00.000","SUSPICIOUS PERSON","27","White","Male","Yes",,"77","1500","LYONS ST/ASHLAND AV","EVANSTON"
"11960","Thu","2018-09-27T20:35:00.000","OTHER","52","White","Female","No","NONE","75","2400","BROWN AV","EVANSTON"
"11953","Thu","2018-09-27T18:57:00.000","TRAF STOP/GANG NARC","25","Black","Male","Yes","NONE","78","600","HOWARD ST","EVANSTON"
"11954","Thu","2018-09-27T16:40:00.000","TRAF STOP/GANG NARC","28","Black","Male","Yes","NONE","78","100","RIDGE AV","EVANSTON"
"11949","Wed","2018-09-26T16:36:00.000","TRAFFIC STOP","24","Black","Male","No","NONE","99","7600","N WESTERN","CHICAGO"
"11952","Wed","2018-09-26T14:03:00.000","TRAF STOP/GANG NARC","25","White","Male","Yes","NONE","99","1800","W HOWARD ST","CHICAGO"
"11941","Wed","2018-09-26T01:10:00.000","TRAFFIC STOP","23","Black","Male","Yes","NONE","77","2000","FOSTER ST","EVANSTON"
"11942","Tue","2018-09-25T22:32:00.000","TRAFFIC STOP","18","White","Male","Yes","NONE","78","300","RIDGE AV","EVANSTON"
"11958","Tue","2018-09-25T21:02:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes","NONE","77","1800","EMERSON ST","EVANSTON"
"11940","Tue","2018-09-25T16:57:00.000","STREET STOP/SUSP PERSON","35","Black","Male","No","NONE","78","100","ELMWOOD AV","EVANSTON"
"11966","Tue","2018-09-25T15:29:00.000","STREET STOP/GANG NARC","68","Black","Male","Yes","ARREST","99","2000","W HOWARD ST","CHICAGO"
"11959","Tue","2018-09-25T15:00:00.000","TRAF STOP/GANG NARC","24","Black","Male","Yes","NONE","99",,"BIRCHWOOD/CALRK","CHICAGO"
"11939","Tue","2018-09-25T07:28:00.000","OTHER","42","White","Male","No","NONE","73","1200","LAKE SHORE BL","EVANSTON"
"11935","Mon","2018-09-24T21:30:00.000","TRAFFIC STOP","24","Black","Male","Yes","NONE","78","100","RIDGE AV","EVANSTON"
"11938","Mon","2018-09-24T21:30:00.000","TRAFFIC STOP","22","Black","Male","Yes","NONE","78","100","RIDGE AV","EVANSTON"
"11937","Mon","2018-09-24T20:24:00.000","TRAFFIC STOP","32","Black","Male","Yes","NONE","74","1300","DODGE AV","EVANSTON"
"11957","Mon","2018-09-24T20:23:00.000","TRAFFIC STOP","38","Black","Male","Yes","ARREST","99",,"HOWARD ST/MCCORMICK","CHICAGO"
"11962","Mon","2018-09-24T16:59:00.000","TRAFFIC STOP","33","Black","Male","Yes","ARREST","99","0","HOWARD ST","CHICAGO"
"11934","Sun","2018-09-23T19:18:00.000","TRAF STOP/GANG NARC","27","Black","Male","Yes","ARREST","72","1000","MAPLE AV","EVANSTON"
"11936","Sun","2018-09-23T15:10:00.000","TRAF STOP/SUSP PERSON/GANG/RSO","28","Black","Male","Yes",,"74","1600","GREENLEAF ST","EVANSTON"
"11931","Sun","2018-09-23T02:06:00.000","TRAFFIC STOP","23","White","Male","Yes","NONE","99",,"DEMPSTER/E PRAIRE","SKOKIE"
"11946","Fri","2018-09-21T16:57:00.000","TRAF STOP/GANG NARC","41","Black","Male","Yes","ARREST","78","100","CLYDE AV","EVANSTON"
"11947","Fri","2018-09-21T16:56:00.000","STREET STOP/SUSP PERSON/GANG NARC","24","Black","Male","Yes","ARREST","99","7500","N. SEELEY","CHICAGO"
"11945","Thu","2018-09-20T19:48:00.000","SUSP PERSON/GANG NARC","37","Black","Male","Yes","ARREST","99","7500","N. DAMEN","CHICAGO"
"11944","Thu","2018-09-20T19:45:00.000","TRAF STOP/GANG NARC","25","Black","Male","Yes","ARREST","99","7500","N. DAMEN","CHICAGO"
"11956","Wed","2018-09-19T12:52:00.000","TRAF STOP/GANG NARC","23","Black","Male","Yes","NONE","77","1900","FOSTER ST","EVANSTON"
"11948","Wed","2018-09-19T12:28:00.000","TRAFFIC STOP","63","White","Female","No","NONE","73","900","CHURCH ST","EVANSTON"
"11928","Wed","2018-09-19T04:10:00.000","OTHER","53","Black","Male","No","NONE","76","700","CHURCH ST/ORRINGTON AV","EVANSTON"
"11955","Tue","2018-09-18T14:59:00.000","OTHER","20","Black","Male","Yes","ARREST","72","1000","WASHINGTON ST","EVANSTON"
