"department","department_division","full_part_time","job_title","salary_plan","annual_salary"
"DCED - Parking","Parking Meter Install & Maint","Full","Parking Enforcement Officer","D1 - AFSCME","47217"
"DCED - Parking","Parking Meter Install & Maint","Full","Parking Enforcement Officer","D1 - AFSCME","44972"
"DCED - Parking","Parking Meter Install & Maint","Full","Parking Enforcement Officer","D1 - AFSCME","47217"
"DCED - Parking","Parking Meter Install & Maint","Full","Parking Enforcement Officer","D1 - AFSCME","47217"
"DCED - Parking","Parking Meter Install & Maint","Part","Parking Enforcement Officer","D1 - AFSCME","32605"
"DCED - Parking","Parking Meter Install & Maint","Part","Parking Enforcement Officer","D1 - AFSCME","32605"
"DCED - Parking","Parking Meter Install & Maint","Part","Parking Enforcement Officer","D1 - AFSCME","32605"
"DCED - Parking","Parking Meter Install & Maint","Part","Parking Enforcement Officer","D1 - AFSCME","32605"
"DCED - Parking","Parking Meter Install & Maint","Part","Parking Enforcement Officer","D1 - AFSCME","32605"
"DCED - Parking","Parking Meter Install & Maint","Full","Parking Enforcement Officer &","D1 - AFSCME","52251"
"DCED - Parking","Parking Meter Install & Maint","Full","Parking Enforcement Officer &","D1 - AFSCME","54311"
"DCED - Parking","Parking Meter Install & Maint","Full","Parking Enforcement Officer &","D1 - AFSCME","54311"
"DCED - Parking","Parking Meter Install & Maint","Full","Parking Meter Collector","D1 - AFSCME","47217"
"DCED - Parking","Parking-Administration","Full","Parking Superintendent-EXM","D8 - Senior Management","112786"
"DCED - Parking","Parking-Administration","Full","Senior Accountant-EXM","D0C - Code","74241"
"DCED - Parking","Parking-Garfield Garage","Full","Utility Laborer","D1 - AFSCME","44972"
"GCWW","CWW Operations","Full","Plant Operator 1","D1 - AFSCME","46282"
"DCED - Proper","Business Dev/Small Business","Full","Development Manager-EXM","D8 - Senior Management","75547"
"DCED - Proper","Business Dev/Small Business","Full","Development Officer-EXM","D0 - Non-Represented","50627"
"DCED - Proper","Business Dev/Small Business","Full","Development Officer-EXM","D0 - Non-Represented","50627"
"DCED - Proper","DCD/Adm/Operations/Fiscal","Full","Administrative Specialist-EXM","D0 - Non-Represented","57272"
"DCED - Proper","DCD/Adm/Operations/Fiscal","Full","Clerk Typist 3","D1 - AFSCME","45519"
"DCED - Proper","DCD/Adm/Operations/Fiscal","Full","Clerk Typist 3","D1 - AFSCME","45519"
"DCED - Proper","DCD/Adm/Operations/Fiscal","Full","Senior Accountant-EXM","D0C - Code","69979"
"DCED - Proper","DCD/Administration","Full","Administrative Specialist-EXM","D0 - Non-Represented","65118"
"DCED - Proper","DCD/Administration","Full","Senior Development Officer-EXM","D0 - Non-Represented","72605"
"DCED - Proper","Economic Development","Full","Development Manager-EXM","D8 - Senior Management","82170"
"DCED - Proper","Economic Development","Full","Development Officer-EXM","D0 - Non-Represented","50627"
"DCED - Proper","Economic Development","Full","Senior Development Officer-EXM","D0 - Non-Represented","85180"
"DCED - Proper","Economic Development","Full","Senior Development Officer-EXM","D0 - Non-Represented","78060"
"DCED - Proper","Economic Development","Full","Senior Development Officer-EXM","D0 - Non-Represented","60058"
"DCED - Proper","Economic Development","Full","Senior Development Officer-EXM","D0 - Non-Represented","76101"
"DCED - Proper","Economic Development","Full","Senior Development Officer-EXM","D0 - Non-Represented","60058"
"DCED - Proper","Economic Development","Full","Senior Development Officer-EXM","D0 - Non-Represented","66961"
"DCED - Proper","Neighborhood Develop/Adm","Full","Development Manager-EXM","D0 - Non-Represented","77741"
"DCED - Proper","Neighborhood Develop/Adm","Full","Development Officer-EXM","D0 - Non-Represented","51315"
"DCED - Proper","Neighborhood Develop/Adm","Full","Development Officer-EXM","D0 - Non-Represented","50821"
"DCED - Proper","Neighborhood Develop/Adm","Full","Development Officer-EXM","D0C - Code","57272"
"DCED - Proper","Neighborhood Develop/Adm","Full","Senior Development Officer-EXM","D0 - Non-Represented","87736"
"DCED - Proper","Neighborhood Develop/Adm","Full","Senior Development Officer-EXM","D0 - Non-Represented","62075"
"DCED - Proper","Neighborhood Develop/Adm","Full","Senior Development Officer-EXM","D0 - Non-Represented","70564"
"DCED - Proper","Neighborhood Develop/Adm","Full","Senior Development Officer-EXM","D0 - Non-Represented","74858"
"DCED - Proper","Neighborhood Develop/Adm","Full","Senior Development Officer-EXM","D0 - Non-Represented","60058"
"Economic Inclusion","Econ Incl-Contract Compliance","Full","Administrative Technician-EXM","D0C - Code","48821"
"Economic Inclusion","Econ Incl-Contract Compliance","Full","Contract Compliance Spec-EXM","D0C - Code","68385"
"Economic Inclusion","Economic Inclusion Department","Full","Administrative Specialist-EXM","D0 - Non-Represented","62274"
"Economic Inclusion","Economic Inclusion Department","Full","Contract Compliance Spec-EXM","D0C - Code","70437"
"Economic Inclusion","Economic Inclusion Department","Full","Deputy Director Econ Inclusion","D5 - Executives","104067"
"Economic Inclusion","Economic Inclusion Department","Full","Development Manager-EXM","D8 - Senior Management","74130"
"Economic Inclusion","Economic Inclusion Department","Full","Development Manager-EXM","D8 - Senior Management","97179"
"Economic Inclusion","Economic Inclusion Department","Full","Development Manager-EXM","D8 - Senior Management","78946"
"Emergency Com",,,"Clerk Typist 1",,
"Emergency Com","Emergency Communication Center","Full","Administrative Technician-EXM","D0C - Code","58295"
"Emergency Com","Emergency Communication Center","Full","Clerk Typist 1","D1 - AFSCME","35811"
"Emergency Com","Emergency Communication Center","Full","Clerk Typist 2","D1 - AFSCME","41727"
"Emergency Com","Emergency Communication Center","Full","Clerk Typist 2","D1 - AFSCME","41727"
"Emergency Com","Emergency Communication Center","Full","Clerk Typist 2","D1 - AFSCME","41727"
"Finance","Cash Management/Banking","Full","Accounting Technician 3","D1 - AFSCME","58543"
"Finance","Compliance","Full","Accountant - EXM","D0C - Code","76968"
"Finance","Compliance","Full","Accountant - EXM","D0C - Code","62582"
"Finance","Compliance","Full","Accountant - EXM","D0C - Code","76968"
"Finance","Compliance","Full","Clerk Typist 2","D1 - AFSCME","41727"
"Finance","Delinquency Resolution","Full","Accountant - EXM","D0C - Code","64460"
"Finance","Delinquency Resolution","Full","Accountant - EXM","D0C - Code","76968"
"Finance","Delinquency Resolution","Full","Accountant - EXM","D0C - Code","76968"
"Finance","Delinquency Resolution","Full","Accountant - EXM","D0C - Code","64460"
"Finance","Delinquency Resolution","Full","Clerk Typist 3","D1 - AFSCME","45519"
"Finance","Delinquent Accounts","Full","Accountant - EXM","D0C - Code","60760"
"Finance","Division Of Purchasing","Full","Administrative Technician-EXM","D0C - Code","51795"
"Finance","Division Of Purchasing","Full","Buyer-EXM","D0C - Code","57272"
"Finance","Division Of Purchasing","Full","Senior Admin Spec-EXM","D0C - Code","182613"
"Finance","Division Of Purchasing","Full","Senior Admin Spec-EXM","D0C - Code","91307"
"Finance","Division Of Purchasing","Full","Senior Admin Spec-EXM","D0C - Code","91307"
"Finance","Division Of Purchasing","Full","Senior Admin Spec-EXM","D0C - Code","91307"
"Finance","Division Of Purchasing","Full","Supervising Management Analyst","D8 - Senior Management","91178"
"Finance","Division Of Risk Management","Full","Administrative Specialist-EXM","D0C - Code","76968"
"Finance","Division Of Risk Management","Full","Senior Envrnmntl/Sfty Spec-EXM","D0C - Code","86065"
"Finance","Document Management","Full","Accountant - EXM","D0C - Code","60760"
"Finance","Document Management","Full","Clerk 2","D1 - AFSCME","41727"
"Finance","Document Management","Full","Clerk 2","D1 - AFSCME","41727"
"Finance","Document Management","Full","Supervising Clerk","D1 - AFSCME","54311"
"Finance","Finance-Office Of Director","Full","Senior Admin Spec-EXM","D0 - Non-Represented","87736"
"Finance","Financial Operations","Full","Accountant - EXM","D0C - Code","76968"
"Finance","Financial Operations","Full","Accountant - EXM","D0C - Code","64460"
"Finance","Financial Operations","Full","Accounting Technician 1","D1 - AFSCME","49159"
"Finance","Financial Operations","Full","Finance Manager-EXM","D8 - Senior Management","129044"
"Finance","Financial Reporting","Full","Senior Accountant-EXM","D0C - Code","91307"
"Finance","Financial Reporting","Full","Senior Accountant-EXM","D0C - Code","67941"
"Finance","Financial Reporting for TIF","Full","Senior Accountant-EXM","D0C - Code","76468"
"Finance","Financial Reporting for TIF","Full","Supervising Management Analyst","D8 - Senior Management","71971"
"Finance","Printing Services and Stores","Full","Reproduction Machine Oper 3","D1 - AFSCME","52251"
"Finance","Risk Management","Full","Environmental/Safety Spec-EXM","D0C - Code","72550"
"Finance","Risk Management","Full","Environmental/Safety Spec-EXM","D0C - Code","72550"
"Finance","Risk Management","Full","Senior Envrnmntl/Sfty Spec-EXM","D0C - Code","91307"
"Finance","Risk Management","Full","Senior Envrnmntl/Sfty Spec-EXM","D0C - Code","88647"
"Finance","Risk Mgmt - PEAP","Full","Administrative Technician-EXM","D0C - Code","58295"
"Finance","Risk Mgmt-Employee Health Serv","Full","Medical Assistant","D1 - AFSCME","48168"
"Finance","Risk Mgmt-Employee Health Serv","Full","Medical Assistant","D1 - AFSCME","48168"
"Finance","Risk Mgmt-Employee Health Serv","Full","Medical Assistant","D1 - AFSCME","47217"
"Finance","Risk Mgmt-Health Benefits","Full","Administrative Specialist-EXM","D0C - Code","76968"
"Finance","Taxpayer Services & Education","Full","Accountant - EXM","D0C - Code","70437"
"Finance","Taxpayer Services & Education","Full","Accountant - EXM","D0C - Code","58990"
"Finance","Taxpayer Services & Education","Full","Clerk Typist 3","D1 - AFSCME","45519"
"Finance","Taxpayer Services & Education","Full","Clerk Typist 3","D1 - AFSCME","45519"
"Fire","CFD - Executive Office","Full",,"D1 - AFSCME","58543"
"Fire","CFD - Human Resources","Full","Administrative Technician-EXM","D0C - Code","51795"
"Fire","CFD - Human Resources","Full","Clerk Typist 3","D1 - AFSCME","45519"
"Fire","CFD - Prevention & Comm Edu","Full","Clerk 3","D1 - AFSCME","45519"
"Fire","CFD - Support Services","Full","Storekeeper","D1 - AFSCME","44972"
"GCWW","CWW Accounting","Full","Accounting Technician 3","D1 - AFSCME","55197"
"GCWW","CWW Accounting","Full","Senior Accountant-EXM","D0C - Code","81125"
"GCWW","CWW Billing System Processing","Full","Supervising Management Analyst","D8 - Senior Management","93246"
"GCWW","CWW Customer Services","Part","Co-Op/Student Intern 3","D4 - Part Time","25259"
"GCWW","CWW Customer Services","Part","Customer Relations Representat","D1T - Teamsters","32405"
"GCWW","CWW Customer Services","Part","Customer Relations Representat","D1T - Teamsters","32405"
"GCWW","CWW Customer Services","Part","Customer Relations Representat","D1T - Teamsters","32405"
"GCWW","CWW Customer Services","Part","Customer Relations Representat","D1T - Teamsters","32405"
"GCWW","CWW Customer Services","Part","Customer Relations Representat","D1T - Teamsters","32405"
"GCWW","CWW Customer Services","Part","Customer Relations Representat","D1T - Teamsters","32405"
"GCWW","CWW Electrical Maintenance","Full","Electrical Maint Worker 1","D1 - AFSCME","51078"
"GCWW","CWW Electrical Maintenance","Full","Electrical Maint Worker 1","D1 - AFSCME","51078"
"GCWW","CWW IT Program Management Serv","Full","Senior Cmptr/Prgrmr Anlyst-EXM","D0C - Code","69979"
"GCWW","CWW Maintenance","Part","Municipal Worker","D4 - Part Time","22620"
"GCWW","CWW Maintenance","Full","Truck Driver","D1 - AFSCME","44337"
"GCWW","CWW Mechanical Maintenance","Full","Maintenance Machinist","D1 - AFSCME","56376"
"GCWW","CWW Mechanical Maintenance","Full","Plant Maintenance Worker","D1 - AFSCME","51078"
"GCWW","CWW Operations","Full","Plant Operator 1","D1 - AFSCME","46282"
"GCWW","CWW Plant Plan & Spec. Studies","Full","Senior Engineer-EXM","D0C - Code","98466"
"GCWW","CWW Richard Miller Plant","Part","Co-Op/Student Intern 3","D4 - Part Time","23751"
"GCWW","CWW Richard Miller Plant","Part","Co-Op/Student Intern 3","D4 - Part Time","23751"
"GCWW","CWW Richard Miller Plant","Full","Laboratory Technician 1","D1 - AFSCME","40049"
"GCWW","CWW Security Section","Full","Water Works Guard","D1 - AFSCME","38742"
"GCWW","CWW Valve","Full","Water Works Valve Operator 1","D1 - AFSCME","47217"
"GCWW","CWW Valve","Full","Water Works Valve Operator 1","D1 - AFSCME","47217"
"GCWW","Directors Section","Full","Supervising Management Analyst","D8 - Senior Management","95207"
"GCWW","Lead Section","Full","Supervising Management Analyst","D8 - Senior Management","100075"
"Health","CHS Environmental Administrati","Full","Customer Relations Representat","D1 - AFSCME","48168"
"Health","CHS Lead Admin","Full","Customer Relations Representat","D1 - AFSCME","48168"
"Health","CHS Lead Admin","Full","Sanitarian","D1 - AFSCME","55973"
"Health","CHS Lead Admin","Full","Senior Sanitarian","D1 - AFSCME","66498"
"Health","Clerk of Board of Health","Full","Administrative Specialist-EXM","D0 - Non-Represented","50627"
"Health","Health Create - HC","Full","Customer Relations Representat","D1 - AFSCME","48168"
"Health","Health Create - HC","Full","Dental Hygienist","D1 - AFSCME","72334"
"Health","Health Create - HC","Full","Expanded Function Dental Asst","D1 - AFSCME","47096"
"Health","Health Create - HC","Part","Optician","D1 - AFSCME","28966"
"Health","Health Create - HC","Part","Optometric Technician","D1 - AFSCME","27359"
"Health","Health Dept. Administration","Full","Optician","D1 - AFSCME","60219"
"Health","Health Dept. Administration","Full","Optometric Technician","D1 - AFSCME","54717"
"Health","Health Dept. Administration","Full","Optometrist","D8 - Senior Management","131916"
"Health","Health Dept. Administration","Full","Optometrist","D8 - Senior Management","142680"
"Health","Health Dept. Administration","Full","Reproduction Machine Oper 3","D1 - AFSCME","52251"
"Health","HLT - Crest Smile Shoppe","Full","Customer Relations Representat","D1 - AFSCME","48168"
"Health","HLT - Crest Smile Shoppe","Full","Customer Relations Representat","D1 - AFSCME","48168"
"Health","HLT - Crest Smile Shoppe","Part","Dentist-EXM","D8 - Senior Management","93654"
"Health","HLT - Crest Smile Shoppe","Full","Expanded Function Dental Asst","D1 - AFSCME","62795"
"Health","HLT CHS Administration","Full","Public Health Educator-EXM","D0C - Code","52542"
"Health","Hlt CHS Ces Cd Admin","Full","Administrative Specialist-EXM","D0C - Code","76968"
"Health","Hlt CHS Ces Cd Admin","Full","Clerk Typist 2","D1 - AFSCME","41727"
"Health","Hlt CHS Ces Cd Admin","Full","Information Technology Coor","D0C - Code","60578"
"Health","HLT CHS Envir Wte  Const & Dem","Full","Sanitarian","D1 - AFSCME","55973"
"Health","HLT CHS Envir. Envirome Tech","Full","Sanitarian","D1 - AFSCME","62070"
"Health","HLT CHS Envir. Envirome Tech","Full","Sanitarian-In-Training","D1 - AFSCME","52424"
"Health","HLT CHS Envir. Envirome Tech","Full","Supvg Sanitarian-EXM","D0C - Code","75909"
"Health","HLT CHS Envir. Food Serv. Oper","Full","Customer Relations Representat","D1 - AFSCME","48168"
"Health","HLT CHS Envir. Food Serv. Oper","Full","Customer Relations Representat","D1 - AFSCME","46363"
"Health","HLT CHS Envir. Food Serv. Oper","Full","Sanitarian","D1 - AFSCME","55973"
"Health","HLT CHS Envir. Food Serv. Oper","Full","Sanitarian","D1 - AFSCME","58032"
"Health","HLT CHS Envir. Food Serv. Oper","Full","Sanitarian","D1 - AFSCME","55973"
"Health","HLT CHS Envir. Food Serv. Oper","Full","Sanitarian-In-Training","D1 - AFSCME","52424"
"Health","HLT CHS Envir. Food Serv. Oper","Full","Senior Sanitarian","D1 - AFSCME","66498"
"Health","HLT CHS Environ General Wast","Full","Supvg Sanitarian-EXM","D0C - Code","80532"
"Health","HLT CHS Environ Solid Waste","Full","Sanitarian","D1 - AFSCME","62070"
"Health","HLT CHS Environ Solid Waste","Full","Senior Sanitarian","D1 - AFSCME","66498"
"Health","HLT CHS HP Education","Full","Clerk Typist 3","D1 - AFSCME","45519"
"Health","HLT CHS HP Education","Full","Public Health Educator-EXM","D0C - Code","52542"
"Health","Hlt Div Of Primary Hlt Care-Sp","Full","Casework Associate","D1 - AFSCME","41824"
"Health","Hlt Div Of Primary Hlt Care-Sp","Full","Clerk Typist 2","D1 - AFSCME","41727"
"Health","HLT Financial Management","Full","Home Health Aide","D1 - AFSCME","35811"
"Health","HLT Info Systems Development","Full","Computer Systems Analyst-EXM","D0C - Code","103549"
"Health","HLT Info. Systems Operations","Full","Customer Relations Representat","D1 - AFSCME","48168"
"Health","Hlt Od/Ea Admin","Full","Administrative Technician-EXM","D0C - Code","58295"
"Health","Hlt PHC-HC Cann Med Ctr","Full","Dental Assistant","D1 - AFSCME","48168"
"Health","Hlt PHC-HC Cann Med Ctr","Full","Expanded Function Dental Asst","D1 - AFSCME","59529"
"Health","Hlt PHC-HC Elm Street Med Ctr","Full","Health Counselor-EXM","D0C - Code","68556"
"Health","Hlt PHC-HC Mv X-Ray","Full","Optometric Technician","D1 - AFSCME","42995"
"Health","Hlt PHC-Sp Clement Med Ctr","Full","Casework Associate","D1 - AFSCME","41244"
"Health","Hlt PHC-Sp Clement Med Ctr","Full","Casework Associate","D1 - AFSCME","43069"
"Health","Hlt PHC-Sp Clement Med Ctr","Full","Casework Associate","D1 - AFSCME","43069"
"Health","Hlt PHC-Sp Clement Med Ctr","Full","Health Counseling Supvr-EXM","D0C - Code","81761"
"Health","HLT-Bio Terrorism Grant","Full","Administrative Technician-EXM","D0C - Code","58295"
"Health","HTL CHS Envir Serv. Gen Envir","Full","Sanitarian","D1 - AFSCME","62070"
"Health","HTL CHS Envir Serv. Gen Envir","Full","Sanitarian","D1 - AFSCME","55973"
"Health","HTL CHS Envir Serv. Gen Envir","Full","Sanitarian","D1 - AFSCME","58032"
"Health","HTL CHS Envir Serv. Gen Envir","Full","Sanitarian","D1 - AFSCME","55973"
"Health","PHC Dental Occlusal\Sealant","Full","Customer Relations Representat","D1 - AFSCME","36126"
"Health","PHC Elm Street Dental N-P","Full","Customer Relations Representat","D1 - AFSCME","48168"
"Health","PHC Elm Street Dental N-P","Full","Dental Assistant","D1 - AFSCME","48168"
"Health","PHC Elm Street Dental N-P","Full","Dental Assistant","D1 - AFSCME","45598"
"Health","PHC Elm Street Dental N-P","Full","Dental Assistant","D1 - AFSCME","45598"
"Health","PHC Elm Street Dental Services","Part","Dentist-EXM","D8 - Senior Management","72678"
"Health","PHC Elm Street Medical Records","Full","Customer Relations Representat","D1 - AFSCME","48168"
"Health","PHC Elm Street Pharmacy","Full","Pharmacist-EXM","D0C - Code","129983"
"Health","PHC Elm Street Pharmacy","Part","Pharmacist-EXM","D0C - Code","62291"
"Health","PHC Health Center Administrati","Full","Customer Relations Representat","D1 - AFSCME","48168"
"Health","PHC Health Center Administrati","Full","Health Counselor-EXM","D0C - Code","52542"
"Health","PHC Health Center Administrati","Full","Health Counselor-EXM","D0C - Code","52542"
"Health","PHC Health Center Administrati","Full","Medical Assistant","D1 - AFSCME","48168"
"Health","PHC Millvale Dental N-P","Full","Customer Relations Representat","D1 - AFSCME","48168"
"Health","PHC Millvale Dental N-P","Full","Customer Relations Representat","D1 - AFSCME","48168"
"Health","PHC Millvale Dental N-P","Full","Dental Assistant","D1 - AFSCME","46363"
"Health","PHC Millvale Dental N-P","Full","Dental Assistant","D1 - AFSCME","46363"
"Health","PHC Millvale Dental N-P","Full","Expanded Function Dental Asst","D1 - AFSCME","62795"
"Health","PHC Millvale Dental Services","Full","Dental Assistant","D1 - AFSCME","48168"
"Health","PHC Northside Administration","Full","Administrative Technician-EXM","D0C - Code","58295"
"Health","PHC Northside Administration","Full","Customer Relations Representat","D1 - AFSCME","48168"
"Health","PHC Northside Administration","Full","Customer Relations Representat","D1 - AFSCME","48168"
"Health","PHC Northside Administration","Full","Customer Relations Representat","D1 - AFSCME","48168"
"Health","PHC Northside Dental Hygiene","Full","Dental Hygienist","D1 - AFSCME","72334"
"Health","PHC Northside Dental N-P","Full","Customer Relations Representat","D1 - AFSCME","43352"
"Health","PHC Northside Dental N-P","Full","Customer Relations Representat","D1 - AFSCME","48168"
"Health","PHC Northside Dental N-P","Full","Dental Assistant","D1 - AFSCME","48168"
"Health","PHC Northside Dental N-P","Full","Dental Assistant","D1 - AFSCME","48168"
"Health","PHC Northside Dental Services","Full","Dental Assistant","D1 - AFSCME","48168"
"Health","PHC Northside Dental Services","Full","Dental Assistant","D1 - AFSCME","48168"
"Health","PHC Northside Dental Services","Full","Dental Hygienist","D1 - AFSCME","82668"
"Health","PHC Northside Dental Services","Full","Dentist-EXM","D8 - Senior Management","170262"
"Health","PHC Price Hill Administration","Full","Customer Relations Representat","D1 - AFSCME","48168"
"Health","PHC Price Hill Dental N-P","Full","Customer Relations Representat","D1 - AFSCME","48168"
"Health","PHC Price Hill Dental N-P","Full","Customer Relations Representat","D1 - AFSCME","48168"
"Health","PHC Price Hill Nurses","Full","Medical Assistant","D1 - AFSCME","48168"
"Health","PHC WIC City Health Centers","Full","Clerk 2","D1 - AFSCME","41727"
"Health","PHC WIC City Health Centers","Full","Clerk 2","D1 - AFSCME","41727"
"Health","School and Adolescent Health","Full","Administrative Technician-EXM","D0C - Code","54949"
"Health","School and Adolescent Health","Full","Casework Associate","D1 - AFSCME","43069"
"Health","School and Adolescent Health","Full","Casework Associate","D1 - AFSCME","41824"
"Health","School and Adolescent Health","Full","Casework Associate","D1 - AFSCME","43069"
"Health","School and Adolescent Health","Full","Customer Relations Representat","D1 - AFSCME","48168"
"Health","School and Adolescent Health","Full","Dental Assistant","D1 - AFSCME","45598"
"Health","School and Adolescent Health","Full","Dental Assistant","D1 - AFSCME","48168"
"Health","School and Adolescent Health","Full","Dental Assistant","D1 - AFSCME","36126"
"Health","School and Adolescent Health","Full","Dental Assistant","D1 - AFSCME","48168"
"Health","School and Adolescent Health","Full","Dental Assistant","D1 - AFSCME","48168"
"Health","School and Adolescent Health","Full","Dental Assistant","D1 - AFSCME","45598"
"Health","School and Adolescent Health","Full","Dental Assistant","D1 - AFSCME","48168"
"Health","School and Adolescent Health","Full","Dental Assistant","D1 - AFSCME","48168"
"Health","School and Adolescent Health","Full","Dental Assistant","D1 - AFSCME","45598"
"Health","School and Adolescent Health","Full","Dental Assistant","D1 - AFSCME","45598"
"Health","School and Adolescent Health","Full","Dental Assistant","D1 - AFSCME","48168"
"Health","School and Adolescent Health","Full","Dental Assistant","D1 - AFSCME","48168"
"Health","School and Adolescent Health","Full","Dental Assistant","D1 - AFSCME","45598"
"Health","School and Adolescent Health","Full","Dental Assistant","D1 - AFSCME","46363"
"Health","School and Adolescent Health","Full","Dental Assistant","D1 - AFSCME","47217"
"Health","School and Adolescent Health","Full","Dental Hygienist","D1 - AFSCME","77156"
"Health","School and Adolescent Health","Full","Dental Hygienist","D1 - AFSCME","82668"
"Health","School and Adolescent Health","Full","Dental Hygienist","D1 - AFSCME","82668"
"Health","School and Adolescent Health","Full","Dental Hygienist","D1 - AFSCME","62001"
"Health","School and Adolescent Health","Full","Dental Hygienist","D1 - AFSCME","82668"
"Health","School and Adolescent Health","Full","Dental Hygienist","D1 - AFSCME","74401"
"Health","School and Adolescent Health","Part","Dental Hygienist","D1 - AFSCME","59934"
"Health","School and Adolescent Health","Full","Expanded Function Dental Asst","D1 - AFSCME","59655"
"Health","School and Adolescent Health","Full","Expanded Function Dental Asst","D1 - AFSCME","59529"
"Health","School and Adolescent Health","Full","Expanded Function Dental Asst","D1 - AFSCME","62795"
