Ticket ID,Issue Type,Secondary Issue Type,Issue Description,Street Address,City,State,ZIP Code,Neighborhood / District,Ticket Created Date/Time,Ticket Last Updated Date/Time,Ticket Closed Date/Time,Ticket Status,Image,lat,lng,Location,SeeClickFix,Council Districts,St Pete Council Districts,Neighborhood Assn w/city,St. Petersburg Council Districts,Neighborhoods_from_b9g7_9xcx,Neighborhoods,Council Districts_from_tpgr_ahk4,St Petersburg Neighborhoods,:@computed_region_b9g7_9xcx,POLICE DISTRICT MAP,SPPD District Map,Police Crime Tracts,St Petersburg Sectors,St Pete Police CPAs GEOG,Neighborhood Associations 3-8-2018,St. Pete Police Community Policing Areas (CPA),Neighborhood Associations 5-9-2018,Neighborhood Associations 8-31-2018,Fire Station Service Areas,Fire Dispatch Grid,South St Pete - CRA
12998713,Scooter Issues - Veo,Scooter Issues - Veo,there is a city bicycle sitting against the curb in front of the house at 618 15th st N. The bicycle has been there for a week. Some homeless person dumped it there and the poor person who rented it that it was stolen from is probably paying the price.,"618 15th St N Saint Petersburg, Florida, 33705",St. Petersburg,Florida,,St. Petersburg / No Neighborhood,08/14/2022 03:09:29 PM,08/15/2022 07:03:29 AM,08/15/2022 07:03:28 AM,Closed,https://seeclickfix.com/assets/categories/trash-253f6f37c76ecf513079ab225a5a2acb301dc27c869c749bc6c592b779207bd5.png,27.7786829963561,-82.6540890348396,"(27.7786829963561, -82.6540890348396)",https://en.seeclickfix.com/issues/12998713,1,4,12,1,12,12,1,132,91,3,2,419,17,4,12,29,12,11,7,141,
12997727,Homeless Issues,Homeless Issues,"This content is currently blocked. The content is either under review by SeeClickFix or has been confirmed by SeeClickFix for violation(s) of SeeClickFix Terms of Use (https://legal.seeclickfix.com/terms-of-use/ ). Content that aligns with SeeClickFix Terms of Use will be posted, and content that does not align with our Terms of Use will not be permitted for public viewing.","548-598 5th Ave Ne St Petersburg, FL, 33701, USA",St. Petersburg,Florida,,St. Petersburg / No Neighborhood,08/14/2022 09:25:03 AM,08/15/2022 09:36:36 AM,08/15/2022 08:43:35 AM,Closed,https://seeclickfix.com/assets/categories/tree-2814caa225694d6d4846ae7b48c6f0cd4802f36b986b59044b149e3e8f3fb525.png,27.7769832822425,-82.6270758038357,"(27.7769832822425, -82.6270758038357)",https://en.seeclickfix.com/issues/12997727,5,6,28,5,29,29,5,80,68,3,2,457,17,15,29,17,29,23,6,330,
12996587,Homeless Issues,Homeless Issues,Homeless camp,"2808 34th St N Saint Petersburg FL 33713, United States",St. Petersburg,Florida,,St. Petersburg / No Neighborhood,08/13/2022 05:08:53 PM,08/15/2022 07:04:53 AM,,Acknowledged,https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBeXFYYlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--85b969ff5e5317c96f08dd42c5f4e2178ead63b1/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/image.jpg,27.796796472464,-82.680608866945,"(27.796796472464, -82.680608866945)",https://en.seeclickfix.com/issues/12996587,6,8,51,6,53,53,6,141,67,9,1,101,3,35,52,8,53,50,1,309,
12989275,Codes Compliance,Codes Compliance,Lots of garbage  Building is falling apart  Fires have been started here by homeless  Over grown landscaping  This has been happening for the past 8-9 months,"3939 49th St N Saint Petersburg FL 33709, United States",St. Petersburg,Florida,,St. Petersburg / No Neighborhood,08/11/2022 07:08:07 PM,08/12/2022 08:22:13 AM,08/12/2022 08:22:12 AM,Closed,https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBL2xwYlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8d201606550bf83db852dce03df3437b12b440e1/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/image.jpg,27.8078023106136,-82.6994497723054,"(27.8078023106136, -82.6994497723054)",https://en.seeclickfix.com/issues/12989275,6,8,51,6,53,53,6,141,67,9,1,28,3,34,52,,53,50,5,345,
12983838,Homeless Issues,Homeless Issues,A homeless couple has moved into the bushes behind a few houses we've called non emergency police they show up make the couple leave them when the cops are gone they come back at least 5 tones now yet the police have never asked them to move out do anything with their stuff their has to be something that can be done since upon calling the police department was told it's not legal for them to be their,"2820 6th Ave N St Petersburg, FL, 33713, USA",St. Petersburg,Florida,,St. Petersburg / No Neighborhood,08/10/2022 08:38:21 PM,08/11/2022 08:19:56 AM,08/11/2022 08:19:56 AM,Closed,https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBK0ZOYlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--a64a695dc0d90568cd036ded9b88b8c455ef2729/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/16601780240901065032745664556485.jpg,27.778052006685,-82.6718659618273,"(27.778052006685, -82.6718659618273)",https://en.seeclickfix.com/issues/12983838,6,8,3,6,3,3,6,92,87,9,1,122,3,33,3,32,3,3,1,571,
12974518,Homeless Issues,Homeless Issues,Man laying behind the bench across the street from my house. Please address the issue with this bench. It soley points to my house. Nothing else. It needs to be moved.,"2468 35th St N Saint Petersburg, Florida, 33713",St. Petersburg,Florida,,St. Petersburg / No Neighborhood,08/09/2022 12:33:36 PM,08/09/2022 12:47:39 PM,,Acknowledged,https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBN2NkYlE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--8cec9375acfb53e29913606caf2822fce7c6ac51/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/Screenshot_20220809-122851_Gallery.jpg,27.7943200234662,-82.6817909733773,"(27.7943200234662, -82.6817909733773)",https://en.seeclickfix.com/issues/12974518,6,8,51,6,53,53,6,141,67,9,1,101,3,35,52,8,53,50,1,309,
12971943,Homeless Issues,Homeless Issues,"I'm the guy who's been posting pictures of our overfilled dumpsters . I let my dog outside around 4 in the morning  There are multiple people in the alley going through the trash ?I called yesterday morning about how full the dumpsters were  I also explained that it's not safe to go back in the alley  As usual empty words were all I got from the city. They shouldn't tell me they d send someone out on Monday to empty the trash! That was a lie. My wife and I will go to the city office, or mayor's","3047 34th Ave N Saint Petersburg FL 33713, United States",St. Petersburg,Florida,,St. Petersburg / No Neighborhood,08/09/2022 04:24:42 AM,08/09/2022 06:38:53 AM,08/09/2022 06:38:53 AM,Archived,https://seeclickfix.com/assets/categories/trash-253f6f37c76ecf513079ab225a5a2acb301dc27c869c749bc6c592b779207bd5.png,27.8031151,-82.6752605,"(27.8031151, -82.6752605)",https://en.seeclickfix.com/issues/12971943,6,8,127,6,126,126,6,15,136,9,1,5,3,1,135,21,135,135,1,619,
12964308,Homeless Issues,Homeless Issues,We have family that lives on 34th Avenue with the alley behind them  THIS ALLEY IS UNSAFE!  Today as we left their home we spotted a homeless person camped out behind this sofa  Why doesn’t  the city clear the debris and overgrowth out from the West Side of this alley?,"2901 34th Ave N Saint Petersburg FL 33713, United States",St. Petersburg,Florida,,St. Petersburg / No Neighborhood,08/07/2022 06:05:50 PM,08/07/2022 06:42:50 PM,,Acknowledged,https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBOUhzYkE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--7ce569b9b67d0f848ce0ce098114f005cb680ca1/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/image.jpg,27.8030441999999,-82.67398,"(27.8030441999999, -82.67398)",https://en.seeclickfix.com/issues/12964308,6,8,127,6,126,126,6,15,136,9,1,5,3,1,135,21,135,135,1,619,
12964232,Homeless Issues,Homeless Issues,"I was visiting my sister at this address and walked around to the alley to throw out the trash when I found both large dumpsters filled up like this and trash and broken furniture laying up against their chainlink fence  My brother in law and homeowner is a disabled veteran and both my sister and brother in law are senior citizens  This Alley IS UNSAFE!!  They shouldn't be subjected to this  They need to gave their own, single dumpster to be picked up out in front of their driveway!","2901 34th Ave N Saint Petersburg FL 33713, United States",St. Petersburg,Florida,,St. Petersburg / No Neighborhood,08/07/2022 05:32:01 PM,08/07/2022 06:42:50 PM,08/07/2022 06:42:50 PM,Archived,https://seeclickfix.com/rails/active_storage/representations/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBMS9zYkE9PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--72a034be1e9933dc34756be6dbe906376a0cc080/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaDdDem9MWm05eWJXRjBTU0lJYW5CbkJqb0dSVlE2RUdGMWRHOWZiM0pwWlc1MFZEb0tjM1J5YVhCVU9ndHlaWE5wZW1WSklnMHhNREI0TVRBd1hnWTdCbFE2REdkeVlYWnBkSGxKSWd0alpXNTBaWElHT3daVU9ndGxlSFJsYm5SSklnd3hNREI0TVRBd0Jqc0dWQT09IiwiZXhwIjpudWxsLCJwdXIiOiJ2YXJpYXRpb24ifX0=--c6de1b85bcf6bb709fd9765dc81479dcfbbcac37/image.jpg,27.8030441999999,-82.67398,"(27.8030441999999, -82.67398)",https://en.seeclickfix.com/issues/12964232,6,8,127,6,126,126,6,15,136,9,1,5,3,1,135,21,135,135,1,619,
12962097,Homeless Issues,Homeless Issues,There is a particular homeless man who has been living in this block for the last 6+ months and he usually has kept to himself until recently.He lashes out at those passing and makes verbal threats while getting in your face as you try to pass by or wait for theetraffic to clear as you pass 1st Ave S. i ust witnessed him do it to three people in a row while sitting across from Par Bar in under 10 minutes.I've called the police before after he threatened me while walking my dog without an rhy,"2260 First Ave S Saint Petersburg FL 33712, United States",St. Petersburg,Florida,,St. Petersburg / No Neighborhood,08/06/2022 07:33:53 PM,08/08/2022 09:06:51 AM,08/08/2022 09:06:51 AM,Archived,https://seeclickfix.com/assets/categories/blocked-67fb4f5525dfe42aded36872961e56ca80855a325eef3ccf1493419d9ba0c5ac.png,27.7700499097417,-82.6643087721037,"(27.7700499097417, -82.6643087721037)",https://en.seeclickfix.com/issues/12962097,8,7,111,8,111,111,8,8,61,8,3,136,7,22,128,32,123,123,14,680,1
12961721,Homeless Issues,Homeless Issues,There is a homeless person living here next to the canal and walk path. He rides a one wheel.,"8001-8099 Macoma Dr Ne St Petersburg, FL, 33702, USA",St. Petersburg,Florida,,St. Petersburg / No Neighborhood,08/06/2022 04:54:53 PM,08/08/2022 08:41:12 AM,08/08/2022 08:41:12 AM,Archived,https://seeclickfix.com/assets/categories/homeless-012b66ad0d2b01b6fa68155d68f49d16e24a88765d270ad3bce5b754ab70178b.png,27.8445720373272,-82.6296184284683,"(27.8445720373272, -82.6296184284683)",https://en.seeclickfix.com/issues/12961721,2,1,134,2,132,132,2,8,61,3,2,359,2,45,129,16,129,129,4,390,
